fuel,nems_region,nems_scenario,simulation_year,regional_price_adder
Gas,Baja_Mexico,High_growth_AEO_2012,2011,0.2935
Gas,Baja_Mexico,High_growth_AEO_2012,2012,0.4081
Gas,Baja_Mexico,High_growth_AEO_2012,2013,0.0746
Gas,Baja_Mexico,High_growth_AEO_2012,2014,-0.0836
Gas,Baja_Mexico,High_growth_AEO_2012,2015,0.1524
Gas,Baja_Mexico,High_growth_AEO_2012,2016,0.2604
Gas,Baja_Mexico,High_growth_AEO_2012,2017,0.3023
Gas,Baja_Mexico,High_growth_AEO_2012,2018,0.2526
Gas,Baja_Mexico,High_growth_AEO_2012,2019,0.2819
Gas,Baja_Mexico,High_growth_AEO_2012,2020,0.3093
Gas,Baja_Mexico,High_growth_AEO_2012,2021,0.4474
Gas,Baja_Mexico,High_growth_AEO_2012,2022,0.5889
Gas,Baja_Mexico,High_growth_AEO_2012,2023,0.6775
Gas,Baja_Mexico,High_growth_AEO_2012,2024,0.6304
Gas,Baja_Mexico,High_growth_AEO_2012,2025,0.5235
Gas,Baja_Mexico,High_growth_AEO_2012,2026,0.5742
Gas,Baja_Mexico,High_growth_AEO_2012,2027,0.4542
Gas,Baja_Mexico,High_growth_AEO_2012,2028,0.4676
Gas,Baja_Mexico,High_growth_AEO_2012,2029,0.4345
Gas,Baja_Mexico,High_growth_AEO_2012,2030,0.4286
Gas,Baja_Mexico,High_growth_AEO_2012,2031,0.3862
Gas,Baja_Mexico,High_growth_AEO_2012,2032,0.4240
Gas,Baja_Mexico,High_growth_AEO_2012,2033,0.3735
Gas,Baja_Mexico,High_growth_AEO_2012,2034,0.3972
Gas,Baja_Mexico,High_growth_AEO_2012,2035,0.1073
Gas,Baja_Mexico,High_growth_AEO_2012,2036,0.2332
Gas,Baja_Mexico,High_growth_AEO_2012,2037,0.2020
Gas,Baja_Mexico,High_growth_AEO_2012,2038,0.1708
Gas,Baja_Mexico,High_growth_AEO_2012,2039,0.1396
Gas,Baja_Mexico,High_growth_AEO_2012,2040,0.1084
Gas,Baja_Mexico,High_growth_AEO_2012,2041,0.0773
Gas,Baja_Mexico,High_growth_AEO_2012,2042,0.0461
Gas,Baja_Mexico,High_growth_AEO_2012,2043,0.0149
Gas,Baja_Mexico,High_growth_AEO_2012,2044,-0.0163
Gas,Baja_Mexico,High_growth_AEO_2012,2045,-0.0475
Gas,Baja_Mexico,High_growth_AEO_2012,2046,-0.0787
Gas,Baja_Mexico,High_growth_AEO_2012,2047,-0.1099
Gas,Baja_Mexico,High_growth_AEO_2012,2048,-0.1411
Gas,Baja_Mexico,High_growth_AEO_2012,2049,-0.1722
Gas,Baja_Mexico,High_growth_AEO_2012,2050,-0.2034
Gas,Baja_Mexico,High_growth_AEO_2012,2051,-0.2346
Gas,Baja_Mexico,High_growth_AEO_2012,2052,-0.2658
Gas,Baja_Mexico,High_growth_AEO_2012,2053,-0.2970
Gas,Baja_Mexico,High_growth_AEO_2012,2054,-0.3282
Gas,Baja_Mexico,High_growth_AEO_2012,2055,-0.3594
Gas,Baja_Mexico,High_growth_AEO_2012,2056,-0.3906
Gas,Baja_Mexico,High_growth_AEO_2012,2057,-0.4217
Gas,Baja_Mexico,High_growth_AEO_2012,2058,-0.4529
Gas,Baja_Mexico,High_growth_AEO_2012,2059,-0.4841
Gas,Baja_Mexico,High_growth_AEO_2012,2060,-0.5153
Gas,Baja_Mexico,High_TRR_AEO_2012,2011,0.3223
Gas,Baja_Mexico,High_TRR_AEO_2012,2012,0.5185
Gas,Baja_Mexico,High_TRR_AEO_2012,2013,0.3591
Gas,Baja_Mexico,High_TRR_AEO_2012,2014,0.2867
Gas,Baja_Mexico,High_TRR_AEO_2012,2015,0.4318
Gas,Baja_Mexico,High_TRR_AEO_2012,2016,0.5278
Gas,Baja_Mexico,High_TRR_AEO_2012,2017,0.5247
Gas,Baja_Mexico,High_TRR_AEO_2012,2018,0.5430
Gas,Baja_Mexico,High_TRR_AEO_2012,2019,0.5250
Gas,Baja_Mexico,High_TRR_AEO_2012,2020,0.5115
Gas,Baja_Mexico,High_TRR_AEO_2012,2021,0.5007
Gas,Baja_Mexico,High_TRR_AEO_2012,2022,0.5296
Gas,Baja_Mexico,High_TRR_AEO_2012,2023,0.5265
Gas,Baja_Mexico,High_TRR_AEO_2012,2024,0.5303
Gas,Baja_Mexico,High_TRR_AEO_2012,2025,0.5202
Gas,Baja_Mexico,High_TRR_AEO_2012,2026,0.5844
Gas,Baja_Mexico,High_TRR_AEO_2012,2027,0.5885
Gas,Baja_Mexico,High_TRR_AEO_2012,2028,0.6197
Gas,Baja_Mexico,High_TRR_AEO_2012,2029,0.6556
Gas,Baja_Mexico,High_TRR_AEO_2012,2030,0.6533
Gas,Baja_Mexico,High_TRR_AEO_2012,2031,0.6505
Gas,Baja_Mexico,High_TRR_AEO_2012,2032,0.6881
Gas,Baja_Mexico,High_TRR_AEO_2012,2033,0.6832
Gas,Baja_Mexico,High_TRR_AEO_2012,2034,0.7344
Gas,Baja_Mexico,High_TRR_AEO_2012,2035,0.7765
Gas,Baja_Mexico,High_TRR_AEO_2012,2036,0.7688
Gas,Baja_Mexico,High_TRR_AEO_2012,2037,0.7880
Gas,Baja_Mexico,High_TRR_AEO_2012,2038,0.8072
Gas,Baja_Mexico,High_TRR_AEO_2012,2039,0.8263
Gas,Baja_Mexico,High_TRR_AEO_2012,2040,0.8455
Gas,Baja_Mexico,High_TRR_AEO_2012,2041,0.8646
Gas,Baja_Mexico,High_TRR_AEO_2012,2042,0.8838
Gas,Baja_Mexico,High_TRR_AEO_2012,2043,0.9030
Gas,Baja_Mexico,High_TRR_AEO_2012,2044,0.9221
Gas,Baja_Mexico,High_TRR_AEO_2012,2045,0.9413
Gas,Baja_Mexico,High_TRR_AEO_2012,2046,0.9605
Gas,Baja_Mexico,High_TRR_AEO_2012,2047,0.9796
Gas,Baja_Mexico,High_TRR_AEO_2012,2048,0.9988
Gas,Baja_Mexico,High_TRR_AEO_2012,2049,1.0180
Gas,Baja_Mexico,High_TRR_AEO_2012,2050,1.0371
Gas,Baja_Mexico,High_TRR_AEO_2012,2051,1.0563
Gas,Baja_Mexico,High_TRR_AEO_2012,2052,1.0754
Gas,Baja_Mexico,High_TRR_AEO_2012,2053,1.0946
Gas,Baja_Mexico,High_TRR_AEO_2012,2054,1.1138
Gas,Baja_Mexico,High_TRR_AEO_2012,2055,1.1329
Gas,Baja_Mexico,High_TRR_AEO_2012,2056,1.1521
Gas,Baja_Mexico,High_TRR_AEO_2012,2057,1.1713
Gas,Baja_Mexico,High_TRR_AEO_2012,2058,1.1904
Gas,Baja_Mexico,High_TRR_AEO_2012,2059,1.2096
Gas,Baja_Mexico,High_TRR_AEO_2012,2060,1.2287
Gas,Baja_Mexico,Low_EUR_AEO_2012,2011,0.2549
Gas,Baja_Mexico,Low_EUR_AEO_2012,2012,0.4368
Gas,Baja_Mexico,Low_EUR_AEO_2012,2013,0.0213
Gas,Baja_Mexico,Low_EUR_AEO_2012,2014,-0.1473
Gas,Baja_Mexico,Low_EUR_AEO_2012,2015,0.0701
Gas,Baja_Mexico,Low_EUR_AEO_2012,2016,0.1343
Gas,Baja_Mexico,Low_EUR_AEO_2012,2017,0.1627
Gas,Baja_Mexico,Low_EUR_AEO_2012,2018,0.1066
Gas,Baja_Mexico,Low_EUR_AEO_2012,2019,0.1173
Gas,Baja_Mexico,Low_EUR_AEO_2012,2020,0.1791
Gas,Baja_Mexico,Low_EUR_AEO_2012,2021,0.2883
Gas,Baja_Mexico,Low_EUR_AEO_2012,2022,0.4205
Gas,Baja_Mexico,Low_EUR_AEO_2012,2023,0.4312
Gas,Baja_Mexico,Low_EUR_AEO_2012,2024,0.3729
Gas,Baja_Mexico,Low_EUR_AEO_2012,2025,0.3239
Gas,Baja_Mexico,Low_EUR_AEO_2012,2026,0.3429
Gas,Baja_Mexico,Low_EUR_AEO_2012,2027,0.2682
Gas,Baja_Mexico,Low_EUR_AEO_2012,2028,0.2622
Gas,Baja_Mexico,Low_EUR_AEO_2012,2029,0.2314
Gas,Baja_Mexico,Low_EUR_AEO_2012,2030,0.2509
Gas,Baja_Mexico,Low_EUR_AEO_2012,2031,-0.1273
Gas,Baja_Mexico,Low_EUR_AEO_2012,2032,-0.4300
Gas,Baja_Mexico,Low_EUR_AEO_2012,2033,-0.2087
Gas,Baja_Mexico,Low_EUR_AEO_2012,2034,-0.0797
Gas,Baja_Mexico,Low_EUR_AEO_2012,2035,0.0692
Gas,Baja_Mexico,Low_EUR_AEO_2012,2036,-0.2626
Gas,Baja_Mexico,Low_EUR_AEO_2012,2037,-0.3209
Gas,Baja_Mexico,Low_EUR_AEO_2012,2038,-0.3792
Gas,Baja_Mexico,Low_EUR_AEO_2012,2039,-0.4375
Gas,Baja_Mexico,Low_EUR_AEO_2012,2040,-0.4957
Gas,Baja_Mexico,Low_EUR_AEO_2012,2041,-0.5540
Gas,Baja_Mexico,Low_EUR_AEO_2012,2042,-0.6123
Gas,Baja_Mexico,Low_EUR_AEO_2012,2043,-0.6706
Gas,Baja_Mexico,Low_EUR_AEO_2012,2044,-0.7288
Gas,Baja_Mexico,Low_EUR_AEO_2012,2045,-0.7871
Gas,Baja_Mexico,Low_EUR_AEO_2012,2046,-0.8454
Gas,Baja_Mexico,Low_EUR_AEO_2012,2047,-0.9037
Gas,Baja_Mexico,Low_EUR_AEO_2012,2048,-0.9620
Gas,Baja_Mexico,Low_EUR_AEO_2012,2049,-1.0202
Gas,Baja_Mexico,Low_EUR_AEO_2012,2050,-1.0785
Gas,Baja_Mexico,Low_EUR_AEO_2012,2051,-1.1368
Gas,Baja_Mexico,Low_EUR_AEO_2012,2052,-1.1951
Gas,Baja_Mexico,Low_EUR_AEO_2012,2053,-1.2533
Gas,Baja_Mexico,Low_EUR_AEO_2012,2054,-1.3116
Gas,Baja_Mexico,Low_EUR_AEO_2012,2055,-1.3699
Gas,Baja_Mexico,Low_EUR_AEO_2012,2056,-1.4282
Gas,Baja_Mexico,Low_EUR_AEO_2012,2057,-1.4865
Gas,Baja_Mexico,Low_EUR_AEO_2012,2058,-1.5447
Gas,Baja_Mexico,Low_EUR_AEO_2012,2059,-1.6030
Gas,Baja_Mexico,Low_EUR_AEO_2012,2060,-1.6613
Gas,Baja_Mexico,Low_growth_AEO_2012,2011,0.2522
Gas,Baja_Mexico,Low_growth_AEO_2012,2012,0.4661
Gas,Baja_Mexico,Low_growth_AEO_2012,2013,0.1392
Gas,Baja_Mexico,Low_growth_AEO_2012,2014,-0.0027
Gas,Baja_Mexico,Low_growth_AEO_2012,2015,0.0876
Gas,Baja_Mexico,Low_growth_AEO_2012,2016,0.1791
Gas,Baja_Mexico,Low_growth_AEO_2012,2017,0.1929
Gas,Baja_Mexico,Low_growth_AEO_2012,2018,0.2485
Gas,Baja_Mexico,Low_growth_AEO_2012,2019,0.2634
Gas,Baja_Mexico,Low_growth_AEO_2012,2020,0.3132
Gas,Baja_Mexico,Low_growth_AEO_2012,2021,0.3500
Gas,Baja_Mexico,Low_growth_AEO_2012,2022,0.4017
Gas,Baja_Mexico,Low_growth_AEO_2012,2023,0.4328
Gas,Baja_Mexico,Low_growth_AEO_2012,2024,0.4108
Gas,Baja_Mexico,Low_growth_AEO_2012,2025,0.3856
Gas,Baja_Mexico,Low_growth_AEO_2012,2026,0.4012
Gas,Baja_Mexico,Low_growth_AEO_2012,2027,0.4524
Gas,Baja_Mexico,Low_growth_AEO_2012,2028,0.4542
Gas,Baja_Mexico,Low_growth_AEO_2012,2029,0.4760
Gas,Baja_Mexico,Low_growth_AEO_2012,2030,0.4688
Gas,Baja_Mexico,Low_growth_AEO_2012,2031,0.4697
Gas,Baja_Mexico,Low_growth_AEO_2012,2032,0.5087
Gas,Baja_Mexico,Low_growth_AEO_2012,2033,0.4915
Gas,Baja_Mexico,Low_growth_AEO_2012,2034,0.5223
Gas,Baja_Mexico,Low_growth_AEO_2012,2035,0.5931
Gas,Baja_Mexico,Low_growth_AEO_2012,2036,0.5672
Gas,Baja_Mexico,Low_growth_AEO_2012,2037,0.5824
Gas,Baja_Mexico,Low_growth_AEO_2012,2038,0.5976
Gas,Baja_Mexico,Low_growth_AEO_2012,2039,0.6127
Gas,Baja_Mexico,Low_growth_AEO_2012,2040,0.6279
Gas,Baja_Mexico,Low_growth_AEO_2012,2041,0.6431
Gas,Baja_Mexico,Low_growth_AEO_2012,2042,0.6582
Gas,Baja_Mexico,Low_growth_AEO_2012,2043,0.6734
Gas,Baja_Mexico,Low_growth_AEO_2012,2044,0.6886
Gas,Baja_Mexico,Low_growth_AEO_2012,2045,0.7038
Gas,Baja_Mexico,Low_growth_AEO_2012,2046,0.7189
Gas,Baja_Mexico,Low_growth_AEO_2012,2047,0.7341
Gas,Baja_Mexico,Low_growth_AEO_2012,2048,0.7493
Gas,Baja_Mexico,Low_growth_AEO_2012,2049,0.7644
Gas,Baja_Mexico,Low_growth_AEO_2012,2050,0.7796
Gas,Baja_Mexico,Low_growth_AEO_2012,2051,0.7948
Gas,Baja_Mexico,Low_growth_AEO_2012,2052,0.8100
Gas,Baja_Mexico,Low_growth_AEO_2012,2053,0.8251
Gas,Baja_Mexico,Low_growth_AEO_2012,2054,0.8403
Gas,Baja_Mexico,Low_growth_AEO_2012,2055,0.8555
Gas,Baja_Mexico,Low_growth_AEO_2012,2056,0.8706
Gas,Baja_Mexico,Low_growth_AEO_2012,2057,0.8858
Gas,Baja_Mexico,Low_growth_AEO_2012,2058,0.9010
Gas,Baja_Mexico,Low_growth_AEO_2012,2059,0.9161
Gas,Baja_Mexico,Low_growth_AEO_2012,2060,0.9313
Gas,Baja_Mexico,Reference_AEO_2012,2011,0.2521
Gas,Baja_Mexico,Reference_AEO_2012,2012,0.4634
Gas,Baja_Mexico,Reference_AEO_2012,2013,0.1269
Gas,Baja_Mexico,Reference_AEO_2012,2014,-0.0383
Gas,Baja_Mexico,Reference_AEO_2012,2015,0.1519
Gas,Baja_Mexico,Reference_AEO_2012,2016,0.2367
Gas,Baja_Mexico,Reference_AEO_2012,2017,0.2574
Gas,Baja_Mexico,Reference_AEO_2012,2018,0.2970
Gas,Baja_Mexico,Reference_AEO_2012,2019,0.3150
Gas,Baja_Mexico,Reference_AEO_2012,2020,0.2568
Gas,Baja_Mexico,Reference_AEO_2012,2021,0.3497
Gas,Baja_Mexico,Reference_AEO_2012,2022,0.4223
Gas,Baja_Mexico,Reference_AEO_2012,2023,0.4629
Gas,Baja_Mexico,Reference_AEO_2012,2024,0.4524
Gas,Baja_Mexico,Reference_AEO_2012,2025,0.3790
Gas,Baja_Mexico,Reference_AEO_2012,2026,0.3854
Gas,Baja_Mexico,Reference_AEO_2012,2027,0.4502
Gas,Baja_Mexico,Reference_AEO_2012,2028,0.4712
Gas,Baja_Mexico,Reference_AEO_2012,2029,0.4475
Gas,Baja_Mexico,Reference_AEO_2012,2030,0.4499
Gas,Baja_Mexico,Reference_AEO_2012,2031,0.4676
Gas,Baja_Mexico,Reference_AEO_2012,2032,0.4422
Gas,Baja_Mexico,Reference_AEO_2012,2033,0.4440
Gas,Baja_Mexico,Reference_AEO_2012,2034,0.4109
Gas,Baja_Mexico,Reference_AEO_2012,2035,0.4018
Gas,Baja_Mexico,Reference_AEO_2012,2036,0.4284
Gas,Baja_Mexico,Reference_AEO_2012,2037,0.4268
Gas,Baja_Mexico,Reference_AEO_2012,2038,0.4252
Gas,Baja_Mexico,Reference_AEO_2012,2039,0.4236
Gas,Baja_Mexico,Reference_AEO_2012,2040,0.4221
Gas,Baja_Mexico,Reference_AEO_2012,2041,0.4205
Gas,Baja_Mexico,Reference_AEO_2012,2042,0.4189
Gas,Baja_Mexico,Reference_AEO_2012,2043,0.4173
Gas,Baja_Mexico,Reference_AEO_2012,2044,0.4157
Gas,Baja_Mexico,Reference_AEO_2012,2045,0.4141
Gas,Baja_Mexico,Reference_AEO_2012,2046,0.4126
Gas,Baja_Mexico,Reference_AEO_2012,2047,0.4110
Gas,Baja_Mexico,Reference_AEO_2012,2048,0.4094
Gas,Baja_Mexico,Reference_AEO_2012,2049,0.4078
Gas,Baja_Mexico,Reference_AEO_2012,2050,0.4062
Gas,Baja_Mexico,Reference_AEO_2012,2051,0.4047
Gas,Baja_Mexico,Reference_AEO_2012,2052,0.4031
Gas,Baja_Mexico,Reference_AEO_2012,2053,0.4015
Gas,Baja_Mexico,Reference_AEO_2012,2054,0.3999
Gas,Baja_Mexico,Reference_AEO_2012,2055,0.3983
Gas,Baja_Mexico,Reference_AEO_2012,2056,0.3968
Gas,Baja_Mexico,Reference_AEO_2012,2057,0.3952
Gas,Baja_Mexico,Reference_AEO_2012,2058,0.3936
Gas,Baja_Mexico,Reference_AEO_2012,2059,0.3920
Gas,Baja_Mexico,Reference_AEO_2012,2060,0.3904
Gas,CA,High_growth_AEO_2012,2011,0.3291
Gas,CA,High_growth_AEO_2012,2012,0.4967
Gas,CA,High_growth_AEO_2012,2013,0.0122
Gas,CA,High_growth_AEO_2012,2014,-0.1085
Gas,CA,High_growth_AEO_2012,2015,0.0753
Gas,CA,High_growth_AEO_2012,2016,0.2030
Gas,CA,High_growth_AEO_2012,2017,0.2454
Gas,CA,High_growth_AEO_2012,2018,0.2504
Gas,CA,High_growth_AEO_2012,2019,0.3129
Gas,CA,High_growth_AEO_2012,2020,0.3274
Gas,CA,High_growth_AEO_2012,2021,0.4795
Gas,CA,High_growth_AEO_2012,2022,0.4403
Gas,CA,High_growth_AEO_2012,2023,0.5253
Gas,CA,High_growth_AEO_2012,2024,0.4755
Gas,CA,High_growth_AEO_2012,2025,0.4315
Gas,CA,High_growth_AEO_2012,2026,0.4771
Gas,CA,High_growth_AEO_2012,2027,0.5718
Gas,CA,High_growth_AEO_2012,2028,0.5833
Gas,CA,High_growth_AEO_2012,2029,0.5762
Gas,CA,High_growth_AEO_2012,2030,0.5574
Gas,CA,High_growth_AEO_2012,2031,0.5320
Gas,CA,High_growth_AEO_2012,2032,0.5326
Gas,CA,High_growth_AEO_2012,2033,0.5174
Gas,CA,High_growth_AEO_2012,2034,0.5130
Gas,CA,High_growth_AEO_2012,2035,0.3070
Gas,CA,High_growth_AEO_2012,2036,0.4359
Gas,CA,High_growth_AEO_2012,2037,0.4212
Gas,CA,High_growth_AEO_2012,2038,0.4064
Gas,CA,High_growth_AEO_2012,2039,0.3917
Gas,CA,High_growth_AEO_2012,2040,0.3770
Gas,CA,High_growth_AEO_2012,2041,0.3623
Gas,CA,High_growth_AEO_2012,2042,0.3476
Gas,CA,High_growth_AEO_2012,2043,0.3329
Gas,CA,High_growth_AEO_2012,2044,0.3182
Gas,CA,High_growth_AEO_2012,2045,0.3034
Gas,CA,High_growth_AEO_2012,2046,0.2887
Gas,CA,High_growth_AEO_2012,2047,0.2740
Gas,CA,High_growth_AEO_2012,2048,0.2593
Gas,CA,High_growth_AEO_2012,2049,0.2446
Gas,CA,High_growth_AEO_2012,2050,0.2299
Gas,CA,High_growth_AEO_2012,2051,0.2152
Gas,CA,High_growth_AEO_2012,2052,0.2005
Gas,CA,High_growth_AEO_2012,2053,0.1857
Gas,CA,High_growth_AEO_2012,2054,0.1710
Gas,CA,High_growth_AEO_2012,2055,0.1563
Gas,CA,High_growth_AEO_2012,2056,0.1416
Gas,CA,High_growth_AEO_2012,2057,0.1269
Gas,CA,High_growth_AEO_2012,2058,0.1122
Gas,CA,High_growth_AEO_2012,2059,0.0975
Gas,CA,High_growth_AEO_2012,2060,0.0828
Gas,CA,High_TRR_AEO_2012,2011,0.3897
Gas,CA,High_TRR_AEO_2012,2012,0.5629
Gas,CA,High_TRR_AEO_2012,2013,0.3375
Gas,CA,High_TRR_AEO_2012,2014,0.2554
Gas,CA,High_TRR_AEO_2012,2015,0.2926
Gas,CA,High_TRR_AEO_2012,2016,0.4165
Gas,CA,High_TRR_AEO_2012,2017,0.3971
Gas,CA,High_TRR_AEO_2012,2018,0.4061
Gas,CA,High_TRR_AEO_2012,2019,0.3733
Gas,CA,High_TRR_AEO_2012,2020,0.2874
Gas,CA,High_TRR_AEO_2012,2021,0.2946
Gas,CA,High_TRR_AEO_2012,2022,0.3443
Gas,CA,High_TRR_AEO_2012,2023,0.3779
Gas,CA,High_TRR_AEO_2012,2024,0.3897
Gas,CA,High_TRR_AEO_2012,2025,0.3971
Gas,CA,High_TRR_AEO_2012,2026,0.4595
Gas,CA,High_TRR_AEO_2012,2027,0.4603
Gas,CA,High_TRR_AEO_2012,2028,0.4493
Gas,CA,High_TRR_AEO_2012,2029,0.5176
Gas,CA,High_TRR_AEO_2012,2030,0.4843
Gas,CA,High_TRR_AEO_2012,2031,0.5129
Gas,CA,High_TRR_AEO_2012,2032,0.5175
Gas,CA,High_TRR_AEO_2012,2033,0.4794
Gas,CA,High_TRR_AEO_2012,2034,0.5125
Gas,CA,High_TRR_AEO_2012,2035,0.5783
Gas,CA,High_TRR_AEO_2012,2036,0.5510
Gas,CA,High_TRR_AEO_2012,2037,0.5607
Gas,CA,High_TRR_AEO_2012,2038,0.5705
Gas,CA,High_TRR_AEO_2012,2039,0.5803
Gas,CA,High_TRR_AEO_2012,2040,0.5901
Gas,CA,High_TRR_AEO_2012,2041,0.5999
Gas,CA,High_TRR_AEO_2012,2042,0.6096
Gas,CA,High_TRR_AEO_2012,2043,0.6194
Gas,CA,High_TRR_AEO_2012,2044,0.6292
Gas,CA,High_TRR_AEO_2012,2045,0.6390
Gas,CA,High_TRR_AEO_2012,2046,0.6487
Gas,CA,High_TRR_AEO_2012,2047,0.6585
Gas,CA,High_TRR_AEO_2012,2048,0.6683
Gas,CA,High_TRR_AEO_2012,2049,0.6781
Gas,CA,High_TRR_AEO_2012,2050,0.6879
Gas,CA,High_TRR_AEO_2012,2051,0.6976
Gas,CA,High_TRR_AEO_2012,2052,0.7074
Gas,CA,High_TRR_AEO_2012,2053,0.7172
Gas,CA,High_TRR_AEO_2012,2054,0.7270
Gas,CA,High_TRR_AEO_2012,2055,0.7368
Gas,CA,High_TRR_AEO_2012,2056,0.7465
Gas,CA,High_TRR_AEO_2012,2057,0.7563
Gas,CA,High_TRR_AEO_2012,2058,0.7661
Gas,CA,High_TRR_AEO_2012,2059,0.7759
Gas,CA,High_TRR_AEO_2012,2060,0.7857
Gas,CA,Low_EUR_AEO_2012,2011,0.3309
Gas,CA,Low_EUR_AEO_2012,2012,0.4978
Gas,CA,Low_EUR_AEO_2012,2013,-0.0011
Gas,CA,Low_EUR_AEO_2012,2014,-0.1560
Gas,CA,Low_EUR_AEO_2012,2015,0.0006
Gas,CA,Low_EUR_AEO_2012,2016,0.0945
Gas,CA,Low_EUR_AEO_2012,2017,0.1246
Gas,CA,Low_EUR_AEO_2012,2018,0.1259
Gas,CA,Low_EUR_AEO_2012,2019,0.1451
Gas,CA,Low_EUR_AEO_2012,2020,0.1021
Gas,CA,Low_EUR_AEO_2012,2021,0.2193
Gas,CA,Low_EUR_AEO_2012,2022,0.3265
Gas,CA,Low_EUR_AEO_2012,2023,0.3476
Gas,CA,Low_EUR_AEO_2012,2024,0.2770
Gas,CA,Low_EUR_AEO_2012,2025,0.2746
Gas,CA,Low_EUR_AEO_2012,2026,0.3164
Gas,CA,Low_EUR_AEO_2012,2027,0.3922
Gas,CA,Low_EUR_AEO_2012,2028,0.3890
Gas,CA,Low_EUR_AEO_2012,2029,0.3865
Gas,CA,Low_EUR_AEO_2012,2030,0.4153
Gas,CA,Low_EUR_AEO_2012,2031,0.1670
Gas,CA,Low_EUR_AEO_2012,2032,-0.1632
Gas,CA,Low_EUR_AEO_2012,2033,-0.0145
Gas,CA,Low_EUR_AEO_2012,2034,0.1098
Gas,CA,Low_EUR_AEO_2012,2035,0.1909
Gas,CA,Low_EUR_AEO_2012,2036,-0.0151
Gas,CA,Low_EUR_AEO_2012,2037,-0.0577
Gas,CA,Low_EUR_AEO_2012,2038,-0.1002
Gas,CA,Low_EUR_AEO_2012,2039,-0.1428
Gas,CA,Low_EUR_AEO_2012,2040,-0.1853
Gas,CA,Low_EUR_AEO_2012,2041,-0.2279
Gas,CA,Low_EUR_AEO_2012,2042,-0.2704
Gas,CA,Low_EUR_AEO_2012,2043,-0.3130
Gas,CA,Low_EUR_AEO_2012,2044,-0.3556
Gas,CA,Low_EUR_AEO_2012,2045,-0.3981
Gas,CA,Low_EUR_AEO_2012,2046,-0.4407
Gas,CA,Low_EUR_AEO_2012,2047,-0.4832
Gas,CA,Low_EUR_AEO_2012,2048,-0.5258
Gas,CA,Low_EUR_AEO_2012,2049,-0.5683
Gas,CA,Low_EUR_AEO_2012,2050,-0.6109
Gas,CA,Low_EUR_AEO_2012,2051,-0.6535
Gas,CA,Low_EUR_AEO_2012,2052,-0.6960
Gas,CA,Low_EUR_AEO_2012,2053,-0.7386
Gas,CA,Low_EUR_AEO_2012,2054,-0.7811
Gas,CA,Low_EUR_AEO_2012,2055,-0.8237
Gas,CA,Low_EUR_AEO_2012,2056,-0.8662
Gas,CA,Low_EUR_AEO_2012,2057,-0.9088
Gas,CA,Low_EUR_AEO_2012,2058,-0.9513
Gas,CA,Low_EUR_AEO_2012,2059,-0.9939
Gas,CA,Low_EUR_AEO_2012,2060,-1.0365
Gas,CA,Low_growth_AEO_2012,2011,0.3299
Gas,CA,Low_growth_AEO_2012,2012,0.5260
Gas,CA,Low_growth_AEO_2012,2013,0.1261
Gas,CA,Low_growth_AEO_2012,2014,0.0125
Gas,CA,Low_growth_AEO_2012,2015,0.0627
Gas,CA,Low_growth_AEO_2012,2016,0.1622
Gas,CA,Low_growth_AEO_2012,2017,0.1596
Gas,CA,Low_growth_AEO_2012,2018,0.2077
Gas,CA,Low_growth_AEO_2012,2019,0.2515
Gas,CA,Low_growth_AEO_2012,2020,0.2237
Gas,CA,Low_growth_AEO_2012,2021,0.2825
Gas,CA,Low_growth_AEO_2012,2022,0.3654
Gas,CA,Low_growth_AEO_2012,2023,0.4083
Gas,CA,Low_growth_AEO_2012,2024,0.3853
Gas,CA,Low_growth_AEO_2012,2025,0.3733
Gas,CA,Low_growth_AEO_2012,2026,0.4058
Gas,CA,Low_growth_AEO_2012,2027,0.4132
Gas,CA,Low_growth_AEO_2012,2028,0.3931
Gas,CA,Low_growth_AEO_2012,2029,0.4025
Gas,CA,Low_growth_AEO_2012,2030,0.3729
Gas,CA,Low_growth_AEO_2012,2031,0.3669
Gas,CA,Low_growth_AEO_2012,2032,0.4111
Gas,CA,Low_growth_AEO_2012,2033,0.4319
Gas,CA,Low_growth_AEO_2012,2034,0.4704
Gas,CA,Low_growth_AEO_2012,2035,0.5971
Gas,CA,Low_growth_AEO_2012,2036,0.5043
Gas,CA,Low_growth_AEO_2012,2037,0.5185
Gas,CA,Low_growth_AEO_2012,2038,0.5326
Gas,CA,Low_growth_AEO_2012,2039,0.5468
Gas,CA,Low_growth_AEO_2012,2040,0.5610
Gas,CA,Low_growth_AEO_2012,2041,0.5751
Gas,CA,Low_growth_AEO_2012,2042,0.5893
Gas,CA,Low_growth_AEO_2012,2043,0.6034
Gas,CA,Low_growth_AEO_2012,2044,0.6176
Gas,CA,Low_growth_AEO_2012,2045,0.6317
Gas,CA,Low_growth_AEO_2012,2046,0.6459
Gas,CA,Low_growth_AEO_2012,2047,0.6600
Gas,CA,Low_growth_AEO_2012,2048,0.6742
Gas,CA,Low_growth_AEO_2012,2049,0.6884
Gas,CA,Low_growth_AEO_2012,2050,0.7025
Gas,CA,Low_growth_AEO_2012,2051,0.7167
Gas,CA,Low_growth_AEO_2012,2052,0.7308
Gas,CA,Low_growth_AEO_2012,2053,0.7450
Gas,CA,Low_growth_AEO_2012,2054,0.7591
Gas,CA,Low_growth_AEO_2012,2055,0.7733
Gas,CA,Low_growth_AEO_2012,2056,0.7874
