fuel,nems_scenario,simulation_year,breakpoint_id,wecc_consumption_breakpoint,price_surplus_adjusted
Gas,Low growth,2028,3,547603306.3806,4.8136
Gas,Low growth,2028,4,730137741.8408,4.8850
Gas,Low growth,2028,5,912672177.3010,4.9563
Gas,Low growth,2028,6,1095206612.7612,5.0277
Gas,Low growth,2028,7,1277741048.2214,5.0990
Gas,Low growth,2028,8,1460275483.6816,5.1704
Gas,Low growth,2028,9,1642809919.1418,5.2417
Gas,Low growth,2028,10,1825344354.6020,5.3131
Gas,Low growth,2028,11,2007878790.0622,5.3844
Gas,Low growth,2028,12,2190413225.5224,5.4558
Gas,Low growth,2028,13,2372947660.9826,5.5272
Gas,Low growth,2028,14,2555482096.4428,5.5985
Gas,Low growth,2028,15,2738016531.9030,5.6699
Gas,Low growth,2028,16,2920550967.3632,5.7412
Gas,Low growth,2028,17,3103085402.8234,5.8126
Gas,Low growth,2028,18,3285619838.2836,5.8839
Gas,Low growth,2028,19,3468154273.7438,5.9553
Gas,Low growth,2028,20,3650688709.2040,6.0266
Gas,Low growth,2028,21,,99999.0000
Gas,Low growth,2029,1,188677833.9476,4.6549
Gas,Low growth,2029,2,377355667.8952,4.7277
Gas,Low growth,2029,3,566033501.8428,4.8005
Gas,Low growth,2029,4,754711335.7904,4.8732
Gas,Low growth,2029,5,943389169.7381,4.9460
Gas,Low growth,2029,6,1132067003.6857,5.0188
Gas,Low growth,2029,7,1320744837.6333,5.0916
Gas,Low growth,2029,8,1509422671.5809,5.1643
Gas,Low growth,2029,9,1698100505.5285,5.2371
Gas,Low growth,2029,10,1886778339.4761,5.3099
Gas,Low growth,2029,11,2075456173.4237,5.3827
Gas,Low growth,2029,12,2264134007.3713,5.4554
Gas,Low growth,2029,13,2452811841.3189,5.5282
Gas,Low growth,2029,14,2641489675.2666,5.6010
Gas,Low growth,2029,15,2830167509.2142,5.6738
Gas,Low growth,2029,16,3018845343.1618,5.7465
Gas,Low growth,2029,17,3207523177.1094,5.8193
Gas,Low growth,2029,18,3396201011.0570,5.8921
Gas,Low growth,2029,19,3584878845.0046,5.9649
Gas,Low growth,2029,20,3773556678.9522,6.0376
Gas,Low growth,2029,21,,99999.0000
Gas,Low growth,2030,1,194836790.0364,4.6393
Gas,Low growth,2030,2,389673580.0727,4.7134
Gas,Low growth,2030,3,584510370.1091,4.7875
Gas,Low growth,2030,4,779347160.1455,4.8616
Gas,Low growth,2030,5,974183950.1818,4.9357
Gas,Low growth,2030,6,1169020740.2182,5.0099
Gas,Low growth,2030,7,1363857530.2546,5.0840
Gas,Low growth,2030,8,1558694320.2910,5.1581
Gas,Low growth,2030,9,1753531110.3273,5.2322
Gas,Low growth,2030,10,1948367900.3637,5.3063
Gas,Low growth,2030,11,2143204690.4001,5.3804
Gas,Low growth,2030,12,2338041480.4364,5.4545
Gas,Low growth,2030,13,2532878270.4728,5.5286
Gas,Low growth,2030,14,2727715060.5092,5.6027
Gas,Low growth,2030,15,2922551850.5456,5.6769
Gas,Low growth,2030,16,3117388640.5819,5.7510
Gas,Low growth,2030,17,3312225430.6183,5.8251
Gas,Low growth,2030,18,3507062220.6547,5.8992
Gas,Low growth,2030,19,3701899010.6910,5.9733
Gas,Low growth,2030,20,3896735800.7274,6.0474
Gas,Low growth,2030,21,,99999.0000
Gas,Low growth,2031,1,199353978.0866,4.6609
Gas,Low growth,2031,2,398707956.1733,4.7366
Gas,Low growth,2031,3,598061934.2599,4.8123
Gas,Low growth,2031,4,797415912.3466,4.8880
Gas,Low growth,2031,5,996769890.4332,4.9637
Gas,Low growth,2031,6,1196123868.5198,5.0395
Gas,Low growth,2031,7,1395477846.6065,5.1152
Gas,Low growth,2031,8,1594831824.6931,5.1909
Gas,Low growth,2031,9,1794185802.7797,5.2666
Gas,Low growth,2031,10,1993539780.8664,5.3423
Gas,Low growth,2031,11,2192893758.9530,5.4180
Gas,Low growth,2031,12,2392247737.0397,5.4937
Gas,Low growth,2031,13,2591601715.1263,5.5694
Gas,Low growth,2031,14,2790955693.2129,5.6451
Gas,Low growth,2031,15,2990309671.2996,5.7208
Gas,Low growth,2031,16,3189663649.3862,5.7965
Gas,Low growth,2031,17,3389017627.4728,5.8722
Gas,Low growth,2031,18,3588371605.5595,5.9479
Gas,Low growth,2031,19,3787725583.6461,6.0236
Gas,Low growth,2031,20,3987079561.7328,6.0993
Gas,Low growth,2031,21,,99999.0000
Gas,Low growth,2032,1,202348119.8823,4.7475
Gas,Low growth,2032,2,404696239.7647,4.8253
Gas,Low growth,2032,3,607044359.6470,4.9031
Gas,Low growth,2032,4,809392479.5294,4.9809
Gas,Low growth,2032,5,1011740599.4117,5.0587
Gas,Low growth,2032,6,1214088719.2941,5.1365
Gas,Low growth,2032,7,1416436839.1764,5.2143
Gas,Low growth,2032,8,1618784959.0588,5.2921
Gas,Low growth,2032,9,1821133078.9411,5.3699
Gas,Low growth,2032,10,2023481198.8235,5.4477
Gas,Low growth,2032,11,2225829318.7058,5.5255
Gas,Low growth,2032,12,2428177438.5882,5.6033
Gas,Low growth,2032,13,2630525558.4705,5.6812
Gas,Low growth,2032,14,2832873678.3529,5.7590
Gas,Low growth,2032,15,3035221798.2352,5.8368
Gas,Low growth,2032,16,3237569918.1176,5.9146
Gas,Low growth,2032,17,3439918037.9999,5.9924
Gas,Low growth,2032,18,3642266157.8823,6.0702
Gas,Low growth,2032,19,3844614277.7646,6.1480
Gas,Low growth,2032,20,4046962397.6470,6.2258
Gas,Low growth,2032,21,,99999.0000
Gas,Low growth,2033,1,205466397.7010,4.8142
Gas,Low growth,2033,2,410932795.4020,4.8942
Gas,Low growth,2033,3,616399193.1030,4.9743
Gas,Low growth,2033,4,821865590.8039,5.0543
Gas,Low growth,2033,5,1027331988.5049,5.1344
Gas,Low growth,2033,6,1232798386.2059,5.2144
Gas,Low growth,2033,7,1438264783.9069,5.2945
Gas,Low growth,2033,8,1643731181.6079,5.3745
Gas,Low growth,2033,9,1849197579.3089,5.4546
Gas,Low growth,2033,10,2054663977.0098,5.5346
Gas,Low growth,2033,11,2260130374.7108,5.6147
Gas,Low growth,2033,12,2465596772.4118,5.6948
Gas,Low growth,2033,13,2671063170.1128,5.7748
Gas,Low growth,2033,14,2876529567.8138,5.8549
Gas,Low growth,2033,15,3081995965.5148,5.9349
Gas,Low growth,2033,16,3287462363.2158,6.0150
Gas,Low growth,2033,17,3492928760.9167,6.0950
Gas,Low growth,2033,18,3698395158.6177,6.1751
Gas,Low growth,2033,19,3903861556.3187,6.2551
Gas,Low growth,2033,20,4109327954.0197,6.3352
Gas,Low growth,2033,21,,99999.0000
Gas,Low growth,2034,1,210973965.9319,4.8702
Gas,Low growth,2034,2,421947931.8637,4.9527
Gas,Low growth,2034,3,632921897.7956,5.0353
Gas,Low growth,2034,4,843895863.7274,5.1178
Gas,Low growth,2034,5,1054869829.6593,5.2003
Gas,Low growth,2034,6,1265843795.5912,5.2829
Gas,Low growth,2034,7,1476817761.5230,5.3654
Gas,Low growth,2034,8,1687791727.4549,5.4479
Gas,Low growth,2034,9,1898765693.3867,5.5305
Gas,Low growth,2034,10,2109739659.3186,5.6130
Gas,Low growth,2034,11,2320713625.2505,5.6955
Gas,Low growth,2034,12,2531687591.1823,5.7780
Gas,Low growth,2034,13,2742661557.1142,5.8606
Gas,Low growth,2034,14,2953635523.0460,5.9431
Gas,Low growth,2034,15,3164609488.9779,6.0256
Gas,Low growth,2034,16,3375583454.9098,6.1082
Gas,Low growth,2034,17,3586557420.8416,6.1907
Gas,Low growth,2034,18,3797531386.7735,6.2732
Gas,Low growth,2034,19,4008505352.7053,6.3557
Gas,Low growth,2034,20,4219479318.6372,6.4383
Gas,Low growth,2034,21,,99999.0000
Gas,Low growth,2035,1,213569830.0564,4.9662
Gas,Low growth,2035,2,427139660.1129,5.0509
Gas,Low growth,2035,3,640709490.1693,5.1355
Gas,Low growth,2035,4,854279320.2258,5.2202
Gas,Low growth,2035,5,1067849150.2822,5.3049
Gas,Low growth,2035,6,1281418980.3387,5.3895
Gas,Low growth,2035,7,1494988810.3951,5.4742
Gas,Low growth,2035,8,1708558640.4516,5.5589
Gas,Low growth,2035,9,1922128470.5080,5.6435
Gas,Low growth,2035,10,2135698300.5645,5.7282
Gas,Low growth,2035,11,2349268130.6209,5.8129
Gas,Low growth,2035,12,2562837960.6773,5.8975
Gas,Low growth,2035,13,2776407790.7338,5.9822
Gas,Low growth,2035,14,2989977620.7902,6.0669
Gas,Low growth,2035,15,3203547450.8467,6.1515
Gas,Low growth,2035,16,3417117280.9031,6.2362
Gas,Low growth,2035,17,3630687110.9596,6.3209
Gas,Low growth,2035,18,3844256941.0160,6.4056
Gas,Low growth,2035,19,4057826771.0725,6.4902
Gas,Low growth,2035,20,4271396601.1289,6.5749
Gas,Low growth,2035,21,,99999.0000
Gas,Low growth,2036,1,220137322.9784,4.9390
Gas,Low growth,2036,2,440274645.9568,5.0252
Gas,Low growth,2036,3,660411968.9351,5.1113
Gas,Low growth,2036,4,880549291.9135,5.1975
Gas,Low growth,2036,5,1100686614.8919,5.2836
Gas,Low growth,2036,6,1320823937.8703,5.3698
Gas,Low growth,2036,7,1540961260.8487,5.4560
Gas,Low growth,2036,8,1761098583.8271,5.5421
Gas,Low growth,2036,9,1981235906.8054,5.6283
Gas,Low growth,2036,10,2201373229.7838,5.7144
Gas,Low growth,2036,11,2421510552.7622,5.8006
Gas,Low growth,2036,12,2641647875.7406,5.8867
Gas,Low growth,2036,13,2861785198.7190,5.9729
Gas,Low growth,2036,14,3081922521.6973,6.0590
Gas,Low growth,2036,15,3302059844.6757,6.1452
Gas,Low growth,2036,16,3522197167.6541,6.2313
Gas,Low growth,2036,17,3742334490.6325,6.3175
Gas,Low growth,2036,18,3962471813.6109,6.4036
Gas,Low growth,2036,19,4182609136.5893,6.4898
Gas,Low growth,2036,20,4402746459.5676,6.5760
Gas,Low growth,2036,21,,99999.0000
Gas,Low growth,2037,1,224739800.6824,4.9791
Gas,Low growth,2037,2,449479601.3649,5.0673
Gas,Low growth,2037,3,674219402.0473,5.1554
Gas,Low growth,2037,4,898959202.7298,5.2435
Gas,Low growth,2037,5,1123699003.4122,5.3316
Gas,Low growth,2037,6,1348438804.0947,5.4198
Gas,Low growth,2037,7,1573178604.7771,5.5079
Gas,Low growth,2037,8,1797918405.4596,5.5960
Gas,Low growth,2037,9,2022658206.1420,5.6842
Gas,Low growth,2037,10,2247398006.8245,5.7723
Gas,Low growth,2037,11,2472137807.5069,5.8604
Gas,Low growth,2037,12,2696877608.1894,5.9485
Gas,Low growth,2037,13,2921617408.8718,6.0367
Gas,Low growth,2037,14,3146357209.5542,6.1248
Gas,Low growth,2037,15,3371097010.2367,6.2129
Gas,Low growth,2037,16,3595836810.9191,6.3010
Gas,Low growth,2037,17,3820576611.6016,6.3892
Gas,Low growth,2037,18,4045316412.2840,6.4773
Gas,Low growth,2037,19,4270056212.9665,6.5654
Gas,Low growth,2037,20,4494796013.6489,6.6535
Gas,Low growth,2037,21,,99999.0000
Gas,Low growth,2038,1,229342278.3865,5.0192
Gas,Low growth,2038,2,458684556.7730,5.1093
Gas,Low growth,2038,3,688026835.1595,5.1994
Gas,Low growth,2038,4,917369113.5460,5.2895
Gas,Low growth,2038,5,1146711391.9326,5.3796
Gas,Low growth,2038,6,1376053670.3191,5.4697
Gas,Low growth,2038,7,1605395948.7056,5.5599
Gas,Low growth,2038,8,1834738227.0921,5.6500
Gas,Low growth,2038,9,2064080505.4786,5.7401
Gas,Low growth,2038,10,2293422783.8651,5.8302
Gas,Low growth,2038,11,2522765062.2516,5.9203
Gas,Low growth,2038,12,2752107340.6381,6.0104
Gas,Low growth,2038,13,2981449619.0246,6.1005
Gas,Low growth,2038,14,3210791897.4111,6.1906
Gas,Low growth,2038,15,3440134175.7977,6.2807
Gas,Low growth,2038,16,3669476454.1842,6.3708
Gas,Low growth,2038,17,3898818732.5707,6.4609
Gas,Low growth,2038,18,4128161010.9572,6.5510
Gas,Low growth,2038,19,4357503289.3437,6.6411
Gas,Low growth,2038,20,4586845567.7302,6.7312
Gas,Low growth,2038,21,,99999.0000
Gas,Low growth,2039,1,233944756.0906,5.0593
Gas,Low growth,2039,2,467889512.1811,5.1514
Gas,Low growth,2039,3,701834268.2717,5.2435
Gas,Low growth,2039,4,935779024.3623,5.3356
Gas,Low growth,2039,5,1169723780.4529,5.4276
Gas,Low growth,2039,6,1403668536.5434,5.5197
Gas,Low growth,2039,7,1637613292.6340,5.6118
Gas,Low growth,2039,8,1871558048.7246,5.7039
Gas,Low growth,2039,9,2105502804.8152,5.7960
Gas,Low growth,2039,10,2339447560.9057,5.8881
Gas,Low growth,2039,11,2573392316.9963,5.9801
Gas,Low growth,2039,12,2807337073.0869,6.0722
Gas,Low growth,2039,13,3041281829.1775,6.1643
Gas,Low growth,2039,14,3275226585.2680,6.2564
Gas,Low growth,2039,15,3509171341.3586,6.3485
Gas,Low growth,2039,16,3743116097.4492,6.4406
Gas,Low growth,2039,17,3977060853.5398,6.5327
Gas,Low growth,2039,18,4211005609.6303,6.6247
Gas,Low growth,2039,19,4444950365.7209,6.7168
Gas,Low growth,2039,20,4678895121.8115,6.8089
Gas,Low growth,2039,21,,99999.0000
Gas,Low growth,2040,1,238547233.7946,5.0994
Gas,Low growth,2040,2,477094467.5893,5.1934
Gas,Low growth,2040,3,715641701.3839,5.2875
Gas,Low growth,2040,4,954188935.1786,5.3816
Gas,Low growth,2040,5,1192736168.9732,5.4756
Gas,Low growth,2040,6,1431283402.7678,5.5697
Gas,Low growth,2040,7,1669830636.5625,5.6638
Gas,Low growth,2040,8,1908377870.3571,5.7579
Gas,Low growth,2040,9,2146925104.1517,5.8519
Gas,Low growth,2040,10,2385472337.9464,5.9460
Gas,Low growth,2040,11,2624019571.7410,6.0401
Gas,Low growth,2040,12,2862566805.5357,6.1341
Gas,Low growth,2040,13,3101114039.3303,6.2282
Gas,Low growth,2040,14,3339661273.1249,6.3223
Gas,Low growth,2040,15,3578208506.9196,6.4163
Gas,Low growth,2040,16,3816755740.7142,6.5104
Gas,Low growth,2040,17,4055302974.5089,6.6045
Gas,Low growth,2040,18,4293850208.3035,6.6985
Gas,Low growth,2040,19,4532397442.0981,6.7926
Gas,Low growth,2040,20,4770944675.8928,6.8867
Gas,Low growth,2040,21,,99999.0000
Gas,Low growth,2041,1,243149711.4987,5.1394
Gas,Low growth,2041,2,486299422.9974,5.2355
Gas,Low growth,2041,3,729449134.4961,5.3315
Gas,Low growth,2041,4,972598845.9948,5.4276
Gas,Low growth,2041,5,1215748557.4935,5.5236
Gas,Low growth,2041,6,1458898268.9922,5.6197
Gas,Low growth,2041,7,1702047980.4909,5.7158
Gas,Low growth,2041,8,1945197691.9896,5.8118
Gas,Low growth,2041,9,2188347403.4883,5.9079
Gas,Low growth,2041,10,2431497114.9870,6.0039
Gas,Low growth,2041,11,2674646826.4857,6.1000
Gas,Low growth,2041,12,2917796537.9844,6.1961
Gas,Low growth,2041,13,3160946249.4831,6.2921
Gas,Low growth,2041,14,3404095960.9818,6.3882
Gas,Low growth,2041,15,3647245672.4805,6.4842
Gas,Low growth,2041,16,3890395383.9792,6.5803
Gas,Low growth,2041,17,4133545095.4779,6.6763
Gas,Low growth,2041,18,4376694806.9766,6.7724
Gas,Low growth,2041,19,4619844518.4753,6.8685
Gas,Low growth,2041,20,4862994229.9741,6.9645
Gas,Low growth,2041,21,,99999.0000
Gas,Low growth,2042,1,247752189.2028,5.1794
Gas,Low growth,2042,2,495504378.4055,5.2775
Gas,Low growth,2042,3,743256567.6083,5.3755
Gas,Low growth,2042,4,991008756.8111,5.4736
Gas,Low growth,2042,5,1238760946.0138,5.5716
Gas,Low growth,2042,6,1486513135.2166,5.6697
Gas,Low growth,2042,7,1734265324.4194,5.7677
Gas,Low growth,2042,8,1982017513.6221,5.8658
Gas,Low growth,2042,9,2229769702.8249,5.9638
Gas,Low growth,2042,10,2477521892.0277,6.0619
Gas,Low growth,2042,11,2725274081.2304,6.1599
Gas,Low growth,2042,12,2973026270.4332,6.2580
Gas,Low growth,2042,13,3220778459.6360,6.3561
Gas,Low growth,2042,14,3468530648.8387,6.4541
Gas,Low growth,2042,15,3716282838.0415,6.5522
Gas,Low growth,2042,16,3964035027.2443,6.6502
Gas,Low growth,2042,17,4211787216.4470,6.7483
Gas,Low growth,2042,18,4459539405.6498,6.8463
Gas,Low growth,2042,19,4707291594.8526,6.9444
Gas,Low growth,2042,20,4955043784.0553,7.0424
Gas,Low growth,2042,21,,99999.0000
Gas,Low growth,2043,1,252354666.9068,5.2194
Gas,Low growth,2043,2,504709333.8137,5.3195
Gas,Low growth,2043,3,757064000.7205,5.4195
Gas,Low growth,2043,4,1009418667.6273,5.5196
Gas,Low growth,2043,5,1261773334.5342,5.6196
Gas,Low growth,2043,6,1514128001.4410,5.7197
Gas,Low growth,2043,7,1766482668.3478,5.8197
Gas,Low growth,2043,8,2018837335.2547,5.9198
Gas,Low growth,2043,9,2271192002.1615,6.0198
Gas,Low growth,2043,10,2523546669.0683,6.1199
Gas,Low growth,2043,11,2775901335.9751,6.2199
Gas,Low growth,2043,12,3028256002.8820,6.3200
Gas,Low growth,2043,13,3280610669.7888,6.4200
Gas,Low growth,2043,14,3532965336.6956,6.5201
Gas,Low growth,2043,15,3785320003.6025,6.6201
Gas,Low growth,2043,16,4037674670.5093,6.7202
Gas,Low growth,2043,17,4290029337.4161,6.8202
Gas,Low growth,2043,18,4542384004.3230,6.9203
Gas,Low growth,2043,19,4794738671.2298,7.0203
Gas,Low growth,2043,20,5047093338.1366,7.1204
Gas,Low growth,2043,21,,99999.0000
Gas,Low growth,2044,1,256957144.6109,5.2594
Gas,Low growth,2044,2,513914289.2218,5.3614
Gas,Low growth,2044,3,770871433.8327,5.4635
Gas,Low growth,2044,4,1027828578.4436,5.5656
Gas,Low growth,2044,5,1284785723.0545,5.6676
Gas,Low growth,2044,6,1541742867.6654,5.7697
Gas,Low growth,2044,7,1798700012.2763,5.8717
Gas,Low growth,2044,8,2055657156.8872,5.9738
Gas,Low growth,2044,9,2312614301.4981,6.0758
Gas,Low growth,2044,10,2569571446.1089,6.1779
Gas,Low growth,2044,11,2826528590.7198,6.2799
Gas,Low growth,2044,12,3083485735.3307,6.3820
Gas,Low growth,2044,13,3340442879.9416,6.4840
Gas,Low growth,2044,14,3597400024.5525,6.5861
Gas,Low growth,2044,15,3854357169.1634,6.6881
Gas,Low growth,2044,16,4111314313.7743,6.7902
Gas,Low growth,2044,17,4368271458.3852,6.8922
Gas,Low growth,2044,18,4625228602.9961,6.9943
Gas,Low growth,2044,19,4882185747.6070,7.0964
Gas,Low growth,2044,20,5139142892.2179,7.1984
Gas,Low growth,2044,21,,99999.0000
Gas,Low growth,2045,1,261559622.3150,5.2994
Gas,Low growth,2045,2,523119244.6299,5.4034
Gas,Low growth,2045,3,784678866.9449,5.5075
Gas,Low growth,2045,4,1046238489.2598,5.6115
Gas,Low growth,2045,5,1307798111.5748,5.7156
Gas,Low growth,2045,6,1569357733.8898,5.8197
Gas,Low growth,2045,7,1830917356.2047,5.9237
Gas,Low growth,2045,8,2092476978.5197,6.0278
Gas,Low growth,2045,9,2354036600.8346,6.1318
Gas,Low growth,2045,10,2615596223.1496,6.2359
Gas,Low growth,2045,11,2877155845.4646,6.3399
Gas,Low growth,2045,12,3138715467.7795,6.4440
Gas,Low growth,2045,13,3400275090.0945,6.5481
Gas,Low growth,2045,14,3661834712.4094,6.6521
Gas,Low growth,2045,15,3923394334.7244,6.7562
Gas,Low growth,2045,16,4184953957.0393,6.8602
Gas,Low growth,2045,17,4446513579.3543,6.9643
Gas,Low growth,2045,18,4708073201.6693,7.0684
Gas,Low growth,2045,19,4969632823.9842,7.1724
Gas,Low growth,2045,20,5231192446.2992,7.2765
Gas,Low growth,2045,21,,99999.0000
Gas,Low growth,2046,1,266162100.0190,5.3393
Gas,Low growth,2046,2,532324200.0380,5.4454
Gas,Low growth,2046,3,798486300.0571,5.5514
Gas,Low growth,2046,4,1064648400.0761,5.6575
Gas,Low growth,2046,5,1330810500.0951,5.7636
Gas,Low growth,2046,6,1596972600.1141,5.8696
Gas,Low growth,2046,7,1863134700.1332,5.9757
Gas,Low growth,2046,8,2129296800.1522,6.0818
Gas,Low growth,2046,9,2395458900.1712,6.1879
Gas,Low growth,2046,10,2661621000.1902,6.2939
Gas,Low growth,2046,11,2927783100.2093,6.4000
Gas,Low growth,2046,12,3193945200.2283,6.5061
Gas,Low growth,2046,13,3460107300.2473,6.6121
Gas,Low growth,2046,14,3726269400.2663,6.7182
Gas,Low growth,2046,15,3992431500.2854,6.8243
Gas,Low growth,2046,16,4258593600.3044,6.9303
Gas,Low growth,2046,17,4524755700.3234,7.0364
Gas,Low growth,2046,18,4790917800.3424,7.1425
Gas,Low growth,2046,19,5057079900.3615,7.2485
Gas,Low growth,2046,20,5323242000.3805,7.3546
Gas,Low growth,2046,21,,99999.0000
Gas,Low growth,2047,1,270764577.7231,5.3792
Gas,Low growth,2047,2,541529155.4462,5.4873
Gas,Low growth,2047,3,812293733.1693,5.5954
Gas,Low growth,2047,4,1083058310.8924,5.7035
Gas,Low growth,2047,5,1353822888.6154,5.8116
Gas,Low growth,2047,6,1624587466.3385,5.9196
Gas,Low growth,2047,7,1895352044.0616,6.0277
Gas,Low growth,2047,8,2166116621.7847,6.1358
Gas,Low growth,2047,9,2436881199.5078,6.2439
Gas,Low growth,2047,10,2707645777.2309,6.3520
Gas,Low growth,2047,11,2978410354.9540,6.4601
Gas,Low growth,2047,12,3249174932.6770,6.5681
Gas,Low growth,2047,13,3519939510.4001,6.6762
Gas,Low growth,2047,14,3790704088.1232,6.7843
Gas,Low growth,2047,15,4061468665.8463,6.8924
Gas,Low growth,2047,16,4332233243.5694,7.0005
Gas,Low growth,2047,17,4602997821.2925,7.1085
Gas,Low growth,2047,18,4873762399.0156,7.2166
Gas,Low growth,2047,19,5144526976.7387,7.3247
Gas,Low growth,2047,20,5415291554.4617,7.4328
Gas,Low growth,2047,21,,99999.0000
Gas,Low growth,2048,1,275367055.4272,5.4191
Gas,Low growth,2048,2,550734110.8543,5.5292
Gas,Low growth,2048,3,826101166.2815,5.6393
Gas,Low growth,2048,4,1101468221.7086,5.7494
Gas,Low growth,2048,5,1376835277.1358,5.8595
Gas,Low growth,2048,6,1652202332.5629,5.9696
Gas,Low growth,2048,7,1927569387.9901,6.0797
Gas,Low growth,2048,8,2202936443.4172,6.1898
Gas,Low growth,2048,9,2478303498.8444,6.2999
Gas,Low growth,2048,10,2753670554.2715,6.4100
Gas,Low growth,2048,11,3029037609.6987,6.5201
Gas,Low growth,2048,12,3304404665.1258,6.6302
Gas,Low growth,2048,13,3579771720.5530,6.7403
Gas,Low growth,2048,14,3855138775.9801,6.8504
Gas,Low growth,2048,15,4130505831.4073,6.9605
Gas,Low growth,2048,16,4405872886.8344,7.0706
Gas,Low growth,2048,17,4681239942.2616,7.1807
Gas,Low growth,2048,18,4956606997.6887,7.2908
Gas,Low growth,2048,19,5231974053.1159,7.4009
Gas,Low growth,2048,20,5507341108.5430,7.5110
Gas,Low growth,2048,21,,99999.0000
Gas,Low growth,2049,1,279969533.1312,5.4590
Gas,Low growth,2049,2,559939066.2624,5.5712
Gas,Low growth,2049,3,839908599.3936,5.6833
Gas,Low growth,2049,4,1119878132.5249,5.7954
Gas,Low growth,2049,5,1399847665.6561,5.9075
Gas,Low growth,2049,6,1679817198.7873,6.0196
Gas,Low growth,2049,7,1959786731.9185,6.1318
Gas,Low growth,2049,8,2239756265.0497,6.2439
Gas,Low growth,2049,9,2519725798.1809,6.3560
Gas,Low growth,2049,10,2799695331.3122,6.4681
Gas,Low growth,2049,11,3079664864.4434,6.5802
Gas,Low growth,2049,12,3359634397.5746,6.6924
Gas,Low growth,2049,13,3639603930.7058,6.8045
Gas,Low growth,2049,14,3919573463.8370,6.9166
Gas,Low growth,2049,15,4199542996.9682,7.0287
Gas,Low growth,2049,16,4479512530.0995,7.1408
Gas,Low growth,2049,17,4759482063.2307,7.2530
Gas,Low growth,2049,18,5039451596.3619,7.3651
Gas,Low growth,2049,19,5319421129.4931,7.4772
Gas,Low growth,2049,20,5599390662.6243,7.5893
Gas,Low growth,2049,21,,99999.0000
Gas,Low growth,2050,1,284572010.8353,5.4989
Gas,Low growth,2050,2,569144021.6706,5.6131
Gas,Low growth,2050,3,853716032.5058,5.7272
Gas,Low growth,2050,4,1138288043.3411,5.8414
Gas,Low growth,2050,5,1422860054.1764,5.9555
Gas,Low growth,2050,6,1707432065.0117,6.0696
Gas,Low growth,2050,7,1992004075.8470,6.1838
Gas,Low growth,2050,8,2276576086.6822,6.2979
Gas,Low growth,2050,9,2561148097.5175,6.4121
Gas,Low growth,2050,10,2845720108.3528,6.5262
Gas,Low growth,2050,11,3130292119.1881,6.6404
Gas,Low growth,2050,12,3414864130.0234,6.7545
Gas,Low growth,2050,13,3699436140.8586,6.8686
Gas,Low growth,2050,14,3984008151.6939,6.9828
Gas,Low growth,2050,15,4268580162.5292,7.0969
Gas,Low growth,2050,16,4553152173.3645,7.2111
Gas,Low growth,2050,17,4837724184.1998,7.3252
Gas,Low growth,2050,18,5122296195.0350,7.4394
Gas,Low growth,2050,19,5406868205.8703,7.5535
Gas,Low growth,2050,20,5691440216.7056,7.6677
Gas,Low growth,2050,21,,99999.0000
Gas,Low growth,2051,1,289174488.5393,5.5388
Gas,Low growth,2051,2,578348977.0787,5.6550
Gas,Low growth,2051,3,867523465.6180,5.7711
Gas,Low growth,2051,4,1156697954.1574,5.8873
Gas,Low growth,2051,5,1445872442.6967,6.0035
Gas,Low growth,2051,6,1735046931.2361,6.1196
Gas,Low growth,2051,7,2024221419.7754,6.2358
Gas,Low growth,2051,8,2313395908.3148,6.3520
Gas,Low growth,2051,9,2602570396.8541,6.4682
Gas,Low growth,2051,10,2891744885.3934,6.5843
Gas,Low growth,2051,11,3180919373.9328,6.7005
Gas,Low growth,2051,12,3470093862.4721,6.8167
Gas,Low growth,2051,13,3759268351.0115,6.9328
Gas,Low growth,2051,14,4048442839.5508,7.0490
Gas,Low growth,2051,15,4337617328.0902,7.1652
Gas,Low growth,2051,16,4626791816.6295,7.2814
Gas,Low growth,2051,17,4915966305.1688,7.3975
Gas,Low growth,2051,18,5205140793.7082,7.5137
Gas,Low growth,2051,19,5494315282.2475,7.6299
Gas,Low growth,2051,20,5783489770.7869,7.7460
Gas,Low growth,2051,21,,99999.0000
Gas,Low growth,2052,1,293776966.2434,5.5786
Gas,Low growth,2052,2,587553932.4868,5.6968
Gas,Low growth,2052,3,881330898.7302,5.8150
Gas,Low growth,2052,4,1175107864.9736,5.9332
Gas,Low growth,2052,5,1468884831.2170,6.0514
Gas,Low growth,2052,6,1762661797.4605,6.1696
Gas,Low growth,2052,7,2056438763.7039,6.2878
Gas,Low growth,2052,8,2350215729.9473,6.4061
Gas,Low growth,2052,9,2643992696.1907,6.5243
Gas,Low growth,2052,10,2937769662.4341,6.6425
Gas,Low growth,2052,11,3231546628.6775,6.7607
Gas,Low growth,2052,12,3525323594.9209,6.8789
Gas,Low growth,2052,13,3819100561.1643,6.9971
Gas,Low growth,2052,14,4112877527.4077,7.1153
Gas,Low growth,2052,15,4406654493.6511,7.2335
Gas,Low growth,2052,16,4700431459.8945,7.3517
Gas,Low growth,2052,17,4994208426.1379,7.4699
Gas,Low growth,2052,18,5287985392.3814,7.5881
Gas,Low growth,2052,19,5581762358.6248,7.7063
Gas,Low growth,2052,20,5875539324.8682,7.8245
Gas,Low growth,2052,21,,99999.0000
Gas,Low growth,2053,1,298379443.9475,5.6185
Gas,Low growth,2053,2,596758887.8949,5.7387
