ep_id,technology,load_area,plant_name,eia_id,start_year,prime_mover,cogen,fuel,capacity_mw,heat_rate,cogen_thermal_demand_mmbtus_per_mwh
5000744,Hydro_NonPumped_EP,WA_W,Cedar_Falls,6430,1929,HY,0,Water,10,0,0
5000745,Hydro_NonPumped_EP,WA_W,Cowlitz_Falls,7427,1994,HY,0,Water,70,0,0
5000746,Hydro_NonPumped_EP,WA_W,Cushman_1,3914,1926,HY,0,Water,43.2,0,0
5000748,Hydro_NonPumped_EP,WA_W,Cushman_2,3915,1930,HY,0,Water,27,0,0
5000747,Hydro_NonPumped_EP,WA_W,Cushman_2,3915,1931,HY,0,Water,27,0,0
5000749,Hydro_NonPumped_EP,WA_W,Cushman_2,3915,1952,HY,0,Water,27,0,0
5000750,Hydro_NonPumped_EP,WA_W,Diablo,6432,1937,HY,0,Water,90,0,0
5000751,Hydro_NonPumped_EP,WA_W,Diablo,6432,1936,HY,0,Water,92.4,0,0
5000752,Hydro_NonPumped_EP,WA_W,Electron,3854,1929,HY,0,Water,7.5,0,0
5000753,Hydro_NonPumped_EP,WA_W,Electron,3854,1904,HY,0,Water,15.3,0,0
5000755,Hydro_NonPumped_EP,WA_W,Elwha_Hydroelectric_Project,54051,1922,HY,0,Water,6.6,0,0
5000754,Hydro_NonPumped_EP,WA_W,Elwha_Hydroelectric_Project,54051,1914,HY,0,Water,6,0,0
5000756,Hydro_NonPumped_EP,WA_W,Glines_Hydroelectric_Project,54050,1927,HY,0,Water,16.3,0,0
5000758,Hydro_NonPumped_EP,WA_W,Gorge,6431,1951,HY,0,Water,96.9,0,0
5000757,Hydro_NonPumped_EP,WA_W,Gorge,6431,1924,HY,0,Water,73.6,0,0
5000759,Hydro_NonPumped_EP,WA_W,Gorge,6431,1929,HY,0,Water,36.8,0,0
5000760,Hydro_NonPumped_EP,WA_W,H_M_Jackson,7588,1984,HY,0,Water,111.8,0,0
5000761,Hydro_NonPumped_EP,WA_W,Koma_Kulshan_Associates,54267,1990,HY,0,Water,12,0,0
5000763,Hydro_NonPumped_EP,WA_W,LaGrande,3916,1912,HY,0,Water,24,0,0
5000762,Hydro_NonPumped_EP,WA_W,LaGrande,3916,1945,HY,0,Water,40,0,0
5000764,Hydro_NonPumped_EP,WA_W,Lower_Baker,3855,1960,HY,0,Water,85,0,0
5000765,Hydro_NonPumped_EP,WA_W,Mayfield,3917,1983,HY,0,Water,40.5,0,0
5000766,Hydro_NonPumped_EP,WA_W,Mayfield,3917,1963,HY,0,Water,121.5,0,0
5000769,Hydro_NonPumped_EP,WA_W,Merwin,3847,1931,HY,0,Water,1,0,0
5000767,Hydro_NonPumped_EP,WA_W,Merwin,3847,1958,HY,0,Water,45,0,0
5000768,Hydro_NonPumped_EP,WA_W,Merwin,3847,1932,HY,0,Water,45,0,0
5000770,Hydro_NonPumped_EP,WA_W,Merwin,3847,1949,HY,0,Water,45,0,0
5000771,Hydro_NonPumped_EP,WA_W,Mossyrock,3918,1968,HY,0,Water,300,0,0
5000772,Hydro_NonPumped_EP,WA_W,Newhalem,9842,1970,HY,0,Water,2.3,0,0
5000773,Hydro_NonPumped_EP,WA_W,Packwood,3929,1964,HY,0,Water,27.5,0,0
5000774,Hydro_NonPumped_EP,WA_W,Port_Townsend_Paper,50544,1982,HY,0,Water,0.4,0,0
5000775,Hydro_NonPumped_EP,WA_W,Rocky_Brook_Hydroelectric,50228,1985,HY,0,Water,1.6,0,0
5000777,Hydro_NonPumped_EP,WA_W,Ross,6202,1953,HY,0,Water,112.5,0,0
5000776,Hydro_NonPumped_EP,WA_W,Ross,6202,1956,HY,0,Water,112.5,0,0
5000779,Hydro_NonPumped_EP,WA_W,Ross,6202,1954,HY,0,Water,112.5,0,0
5000778,Hydro_NonPumped_EP,WA_W,Ross,6202,1952,HY,0,Water,112.5,0,0
5000780,Hydro_NonPumped_EP,WA_W,Skookumchuck,7259,1990,HY,0,Water,1,0,0
5000781,Hydro_NonPumped_EP,WA_W,South_Fork_Tolt,622,1995,HY,0,Water,16.8,0,0
5000782,Hydro_NonPumped_EP,WA_W,Swift_1,3850,1958,HY,0,Water,240,0,0
5000783,Hydro_NonPumped_EP,WA_W,Twin_Falls_Hydro,50827,1989,HY,0,Water,24,0,0
5000784,Hydro_NonPumped_EP,WA_W,Upper_Baker,3861,1959,HY,0,Water,104.8,0,0
5000785,Hydro_NonPumped_EP,WA_W,Weeks_Falls,54387,1990,HY,0,Water,4.3,0,0
5000786,Hydro_NonPumped_EP,WA_W,Wynoochee,7127,1994,HY,0,Water,12.8,0,0
5000787,Hydro_NonPumped_EP,WA_W,Yale,3852,1953,HY,0,Water,134,0,0
5000788,Hydro_NonPumped_EP,WA_W,Yelm,3878,1930,HY,0,Water,6,0,0
5000789,Hydro_NonPumped_EP,WA_W,Yelm,3878,1955,HY,0,Water,6,0,0
5000790,Hydro_NonPumped_EP,WA_W,Youngs_Creek_Hydroelectric_Project,57763,2011,HY,0,Water,7.5,0,0
5000791,Hydro_NonPumped_EP,WY_NW,Boysen,505,1952,HY,0,Water,15,0,0
5000792,Hydro_NonPumped_EP,WY_NW,Buffalo_Bill,7317,1992,HY,0,Water,18,0,0
5000793,Hydro_NonPumped_EP,WY_NW,Garland_Canal_Power_Plant,57551,1983,HY,0,Water,2.9,0,0
5000794,Hydro_NonPumped_EP,WY_NW,Heart_Mountain,6408,1948,HY,0,Water,5,0,0
5000795,Hydro_NonPumped_EP,WY_NW,Shoshone,4183,1922,HY,0,Water,3,0,0
5000796,Hydro_NonPumped_EP,WY_NW,Spirit_Mountain,7541,1994,HY,0,Water,4.5,0,0
5000797,Hydro_NonPumped_EP,WY_SE,Alcova,6409,1955,HY,0,Water,41.4,0,0
5000799,Hydro_NonPumped_EP,WY_SE,Fremont_Canyon,4176,1960,HY,0,Water,33.4,0,0
5000798,Hydro_NonPumped_EP,WY_SE,Fremont_Canyon,4176,1961,HY,0,Water,33.4,0,0
5000801,Hydro_NonPumped_EP,WY_SE,Glendo,4177,1959,HY,0,Water,19,0,0
5000800,Hydro_NonPumped_EP,WY_SE,Glendo,4177,1958,HY,0,Water,19,0,0
5000803,Hydro_NonPumped_EP,WY_SE,Guernsey,4178,1928,HY,0,Water,3.2,0,0
5000802,Hydro_NonPumped_EP,WY_SE,Guernsey,4178,1927,HY,0,Water,3.2,0,0
5000805,Hydro_NonPumped_EP,WY_SE,Kortes,4180,1951,HY,0,Water,12,0,0
5000804,Hydro_NonPumped_EP,WY_SE,Kortes,4180,1950,HY,0,Water,24,0,0
5000806,Hydro_NonPumped_EP,WY_SE,Seminoe,4182,1939,HY,0,Water,51.6,0,0
5000807,Hydro_NonPumped_EP,WY_SW,Fontenelle,4185,1968,HY,0,Water,10,0,0
