project_id,technology,original_dataset_id,load_area,capacity_limit,capacity_limit_conversion,connect_cost_per_mw,location_id
6800,Central_PV,13317,WY_SE,1.26702763533783,44.4076979291846,19614.8437470338,10446
14398,CSP_Trough_No_Storage,13317,WY_SE,1.26702763533783,51.5145613324145,19614.8437470338,10446
11842,CSP_Trough_No_Storage,4209,WY_NE,52.7697026604691,50.0544899175874,29789.567999615,10447
4244,Central_PV,4209,WY_NE,52.7697026604691,44.7276113296121,29789.567999615,10447
11850,CSP_Trough_No_Storage,4220,WY_NE,20.4583048796082,50.2584310868187,24536.6696341666,10448
628,Wind,1324,WY_SE,60,1,9594.04609774047,10474
12736,CSP_Trough_No_Storage,10137,NM_N,16.1280578046875,55.2697464787385,71009.06343429,10449
16417,CSP_Trough_No_Storage,18354,CO_E,1.34487758932495,54.2257879508683,20711.9593675133,10450
8820,Central_PV,18354,CO_E,1.34487758932495,43.3776575858369,20711.9593675133,10450
510,Wind,2245,WY_SE,30,1,8197.94051836841,10451
12758,CSP_Trough_No_Storage,10179,NM_N,22.6201783548584,55.0065661013312,5136.05319683477,10452
