site,generator_type,renewable_id,load_area,capacity_mw,connect_cost_per_mw,timezone_difference_from_utc,site_name_or_notes
Wind_NM_N_601,Wind,601,NM_N,90,66615.5932422953,-7,
Wind_NM_N_3735,Wind,3735,NM_N,30,22168.2401859233,-7,
CSP_Trough_NM_N_105853645,CSP_Trough,105853645,NM_N,100,20323.9605108993,-7,
Wind_OR_WA_BPA_2757,Wind,2757,OR_WA_BPA,30,21833.2986975157,-8,
Wind_OR_WA_BPA_1186,Wind,1186,OR_WA_BPA,150,24240.7946242694,-8,
Wind_OR_E_2582,Wind,2582,OR_E,30,24626.6841072639,-8,
Wind_OR_PDX_1199,Wind,1199,OR_PDX,90,15322.5735856559,-8,
Wind_OR_PDX_2727,Wind,2727,OR_PDX,30,19158.3817445327,-8,
Wind_OR_PDX_2721,Wind,2721,OR_PDX,30,9582.35165572819,-8,
Wind_OR_WA_BPA_1159,Wind,1159,OR_WA_BPA,120,13970.4404608604,-8,
Wind_NM_N_680,Wind,680,NM_N,90,22819.1938166329,-7,
Wind_NM_N_685,Wind,685,NM_N,60,16295.0461925131,-7,
Wind_NM_N_3732,Wind,3732,NM_N,30,20553.5143703311,-7,
Wind_NM_N_689,Wind,689,NM_N,90,9950.54195816514,-7,
Wind_NM_N_3734,Wind,3734,NM_N,30,20773.2759486326,-7,
Wind_NM_N_3711,Wind,3711,NM_N,30,16011.513915819,-7,
Wind_NM_N_687,Wind,687,NM_N,120,30521.2703675481,-7,
Wind_NM_N_708,Wind,708,NM_N,150,21488.8946172536,-7,
Wind_ID_S_OR_E_1230,Wind,1230,ID_S_OR_E,120,27830.0153679318,-8,
Wind_ID_S_OR_E_1255,Wind,1255,ID_S_OR_E,240,17924.7584040367,-8,
Wind_ID_S_OR_E_2654,Wind,2654,ID_S_OR_E,30,23910.4421244727,-8,
Wind_ID_S_OR_E_2652,Wind,2652,ID_S_OR_E,30,20919.0341802439,-8,
CSP_Trough_CA_PGE_S_120053545,CSP_Trough,120053545,CA_PGE_S,100,7724.57154672493,-8,
Wind_OR_E_1338,Wind,1338,OR_E,90,59692.3041312337,-8,
Wind_OR_E_2279,Wind,2279,OR_E,30,39245.5251673871,-8,
Wind_OR_E_2238,Wind,2238,OR_E,30,52297.3032046808,-8,
Wind_OR_E_857,Wind,857,OR_E,60,17447.5009282115,-8,
Wind_OR_E_2300,Wind,2300,OR_E,30,21250.7318110456,-8,
Wind_OR_E_870,Wind,870,OR_E,990,50111.8200673194,-8,
Wind_OR_E_1334,Wind,1334,OR_E,180,52933.2712542394,-8,
Wind_OR_E_1345,Wind,1345,OR_E,120,89061.5798218433,-8,
Wind_OR_E_1353,Wind,1353,OR_E,2040,111552.940707994,-8,
Wind_OR_E_2181,Wind,2181,OR_E,30,83939.3937955758,-8,
Wind_OR_E_1354,Wind,1354,OR_E,60,92749.0774641479,-8,
Wind_OR_E_1337,Wind,1337,OR_E,60,94692.5404018841,-8,
Wind_OR_E_2274,Wind,2274,OR_E,30,76019.1739180584,-8,
CSP_Trough_CA_SCE_CEN_118053725,CSP_Trough,118053725,CA_SCE_CEN,100,24378.9772290838,-8,
CSP_Trough_CA_SCE_CEN_118253705,CSP_Trough,118253705,CA_SCE_CEN,229.635,9311.37813599639,-8,
CSP_Trough_CA_SCE_CEN_118253725,CSP_Trough,118253725,CA_SCE_CEN,113.4,13597.9480079109,-8,
Wind_WY_SE_2351,Wind,2351,WY_SE,30,17522.1442110571,-7,
Wind_WY_SE_816,Wind,816,WY_SE,570,9537.73803115459,-7,
Wind_WY_SE_101,Wind,101,WY_SE,570,8701.40345093711,-7,
Wind_WY_SE_823,Wind,823,WY_SE,60,15589.5130037973,-7,
Wind_WY_SE_832,Wind,832,WY_SE,210,20521.7629674044,-7,
Wind_WY_SE_2356,Wind,2356,WY_SE,30,16644.5262964584,-7,
CSP_Trough_CA_PGE_S_121053585,CSP_Trough,121053585,CA_PGE_S,243.405,46775.3677843342,-8,
Wind_WA_N_CEN_978,Wind,978,WA_N_CEN,60,28597.9943567328,-8,
Wind_CA_PGE_N_1916,Wind,1916,CA_PGE_N,30,3735.84282658096,-8,
Wind_CA_PGE_N_1586,Wind,1586,CA_PGE_N,60,9117.34554987545,-8,
Wind_CA_PGE_N_1591,Wind,1591,CA_PGE_N,60,19156.2255290009,-8,
Wind_OR_W_1732,Wind,1732,OR_W,120,3817.85983261654,-8,
Wind_CO_E_1970,Wind,1970,CO_E,30,11751.5463041807,-7,
Wind_CO_E_3392,Wind,3392,CO_E,30,12884.0467444005,-7,
Wind_CO_E_1975,Wind,1975,CO_E,30,2755.62056522554,-7,
Wind_CO_E_1527,Wind,1527,CO_E,150,6588.5102960536,-7,
Wind_CO_E_1519,Wind,1519,CO_E,60,6380.6450599348,-7,
Wind_CO_E_1511,Wind,1511,CO_E,120,17824.2428683808,-7,
Wind_CO_E_1518,Wind,1518,CO_E,90,9470.8713431963,-7,
Wind_CO_E_1540,Wind,1540,CO_E,150,14494.5041021637,-7,
Wind_CO_E_1957,Wind,1957,CO_E,30,13391.4803178024,-7,
Wind_CO_E_1958,Wind,1958,CO_E,30,4906.60646604789,-7,
Wind_CO_E_1536,Wind,1536,CO_E,120,4817.80920085943,-7,
Wind_CO_E_1964,Wind,1964,CO_E,30,6918.10534370314,-7,
Wind_CO_SW_1810,Wind,1810,CO_SW,30,14188.8601925614,-7,
Wind_CO_SW_415,Wind,415,CO_SW,420,12546.8279121145,-7,
Wind_CO_SW_1822,Wind,1822,CO_SW,30,430.075290466927,-7,
Wind_CO_SW_1823,Wind,1823,CO_SW,30,3296.15022674099,-7,
Wind_CO_SW_3972,Wind,3972,CO_SW,30,34020.7039408943,-7,
Wind_CO_SW_437,Wind,437,CO_SW,90,32694.219925789,-7,
Wind_CO_SW_1816,Wind,1816,CO_SW,30,3792.86221861839,-7,
Wind_CO_SW_1817,Wind,1817,CO_SW,30,7307.65250436228,-7,
Wind_NV_N_1880,Wind,1880,NV_N,30,23398.2911504302,-8,
Wind_NV_N_1877,Wind,1877,NV_N,30,19459.5702583419,-8,
Wind_NV_N_1881,Wind,1881,NV_N,30,38062.5706407395,-8,
Wind_NV_N_1636,Wind,1636,NV_N,210,3302.16837641351,-8,
Wind_NV_N_1843,Wind,1843,NV_N,30,11023.197222177,-8,
Wind_NV_N_1885,Wind,1885,NV_N,30,41679.9945404786,-8,
Geothermal_NV_N_37,Geothermal,37,NV_N,14,27748.6795194178,-8,Devils Canyon Geothermal
Geothermal_NV_N_94,Geothermal,94,NV_N,16,14186.0301143797,-8,Darrough Hot Springs
Geothermal_NV_N_106,Geothermal,106,NV_N,8,73048.2320168088,-8,Hot Creek Ranch
Wind_WA_ID_AVA_3111,Wind,3111,WA_ID_AVA,30,22582.5623018685,-8,
Wind_CO_E_3399,Wind,3399,CO_E,30,21853.3035719179,-7,
Wind_CO_E_3401,Wind,3401,CO_E,30,10748.8629410667,-7,
Wind_NV_S_668,Wind,668,NV_S,60,5122.52675268223,-8,
Wind_NV_S_3743,Wind,3743,NV_S,30,971.263785182964,-8,
Wind_MT_NW_3144,Wind,3144,MT_NW,30,11522.3070419878,-7,
Wind_MT_NW_3152,Wind,3152,MT_NW,30,7563.18467883339,-7,
Wind_MT_NE_3216,Wind,3216,MT_NE,30,51719.6332771476,-7,
Wind_MT_NE_3232,Wind,3232,MT_NE,30,44991.7850305672,-7,
Wind_MT_NE_3261,Wind,3261,MT_NE,30,53766.9889473732,-7,
Wind_MT_NE_3184,Wind,3184,MT_NE,30,91540.9010225576,-7,
Wind_MT_NE_3183,Wind,3183,MT_NE,30,89917.6038322937,-7,
Wind_MT_NE_3182,Wind,3182,MT_NE,30,76066.437292509,-7,
Wind_MT_NE_3153,Wind,3153,MT_NE,30,80987.7443894799,-7,
Wind_MT_NE_3193,Wind,3193,MT_NE,30,72245.3628137925,-7,
Wind_MT_NE_3155,Wind,3155,MT_NE,30,78370.0539899708,-7,
Wind_MT_NE_3196,Wind,3196,MT_NE,30,102349.027173853,-7,
Wind_MT_NE_1013,Wind,1013,MT_NE,60,78263.6638305902,-7,
Wind_MT_NE_3234,Wind,3234,MT_NE,30,35186.9355375144,-7,
Wind_MT_NE_3267,Wind,3267,MT_NE,30,35985.5834151525,-7,
Wind_MT_NE_1003,Wind,1003,MT_NE,150,41291.4287947996,-7,
Wind_MT_NE_1000,Wind,1000,MT_NE,60,23041.7535510768,-7,
Wind_MT_NE_3222,Wind,3222,MT_NE,30,45228.547347035,-7,
Wind_MT_NE_3235,Wind,3235,MT_NE,30,36233.7300670262,-7,
Wind_MT_NE_1004,Wind,1004,MT_NE,60,43326.6368881669,-7,
Wind_MT_NE_3233,Wind,3233,MT_NE,30,35622.3222053599,-7,
Wind_MT_NE_3197,Wind,3197,MT_NE,30,61473.805680889,-7,
Wind_MT_NE_3219,Wind,3219,MT_NE,30,47923.3300629324,-7,
Wind_CA_PGE_S_3606,Wind,3606,CA_PGE_S,30,6833.33324724735,-8,
Wind_CA_SCE_CEN_3571,Wind,3571,CA_SCE_CEN,30,1553.42294419859,-8,
CSP_Trough_CA_SCE_CEN_118053465,CSP_Trough,118053465,CA_SCE_CEN,1522.395,19230.1105992638,-8,
Wind_CO_SW_426,Wind,426,CO_SW,150,36914.9097104111,-7,
Wind_CO_SW_433,Wind,433,CO_SW,450,43364.1810763882,-7,
Wind_CO_SW_447,Wind,447,CO_SW,540,52947.016062022,-7,
Wind_CO_SW_1666,Wind,1666,CO_SW,120,3269.91447299863,-7,
Wind_OR_WA_BPA_1149,Wind,1149,OR_WA_BPA,90,24172.3062539237,-8,
Wind_OR_WA_BPA_2836,Wind,2836,OR_WA_BPA,30,22723.0047786008,-8,
Wind_NV_N_2310,Wind,2310,NV_N,30,51887.7573373898,-8,
Wind_NV_N_1352,Wind,1352,NV_N,270,37881.7143486196,-8,
Wind_NV_N_1316,Wind,1316,NV_N,60,32511.5723241085,-8,
Wind_NV_N_2206,Wind,2206,NV_N,30,33857.5795031154,-8,
Wind_NV_N_2091,Wind,2091,NV_N,30,63274.7127966901,-8,
Wind_NV_N_872,Wind,872,NV_N,90,30411.7455427861,-8,
Wind_NV_N_822,Wind,822,NV_N,120,82221.8767672031,-8,
Wind_NV_N_1418,Wind,1418,NV_N,930,54246.2769795479,-8,
Wind_NV_N_2106,Wind,2106,NV_N,30,49154.9809369239,-8,
Wind_NV_N_871,Wind,871,NV_N,1050,60671.172687773,-8,
Wind_NV_N_2099,Wind,2099,NV_N,30,54659.6314741215,-8,
Wind_NV_N_1326,Wind,1326,NV_N,60,32486.1674530247,-8,
Wind_NV_N_2239,Wind,2239,NV_N,30,33149.3437361176,-8,
Wind_NV_N_2097,Wind,2097,NV_N,30,56974.2405450599,-8,
Wind_NV_N_2264,Wind,2264,NV_N,30,31247.360230552,-8,
Wind_NV_N_1315,Wind,1315,NV_N,90,35259.9184473978,-8,
Wind_NV_N_841,Wind,841,NV_N,2250,50444.3676853831,-8,
Wind_NV_N_1325,Wind,1325,NV_N,60,36425.8783188479,-8,
Wind_NV_N_1428,Wind,1428,NV_N,60,62344.903420033,-8,
Wind_NV_N_1342,Wind,1342,NV_N,330,12242.4938102608,-8,
Wind_NV_N_2110,Wind,2110,NV_N,30,47811.7876854484,-8,
Wind_NV_N_2173,Wind,2173,NV_N,30,21470.9129839358,-8,
Wind_NV_N_2240,Wind,2240,NV_N,30,38651.7842431763,-8,
Wind_NV_N_1333,Wind,1333,NV_N,90,36880.7507904311,-8,
Wind_NV_N_2222,Wind,2222,NV_N,30,38104.6074386567,-8,
CSP_Trough_NV_N_114854125,CSP_Trough,114854125,NV_N,100,18747.5907964244,-8,
Geothermal_NV_N_8,Geothermal,8,NV_N,48,26741.0147218846,-8,Hot Sulphur Springs Geothermal
Geothermal_NV_N_56,Geothermal,56,NV_N,8,29401.964709376,-8,Devil's Punch Bowl (north of Deeth)
Geothermal_NV_N_137,Geothermal,137,NV_N,8,6894.20820663784,-8,Wells (aka Humboldt Wells)
Wind_NV_N_1464,Wind,1464,NV_N,90,71329.4488364336,-8,
Wind_NV_N_1422,Wind,1422,NV_N,780,23498.7555828507,-8,
Wind_NV_N_1437,Wind,1437,NV_N,2970,85571.101063043,-8,
Wind_NV_N_2054,Wind,2054,NV_N,30,50361.5857040857,-8,
Wind_NV_N_2042,Wind,2042,NV_N,30,92642.9550468164,-8,
Wind_NV_N_1383,Wind,1383,NV_N,630,20541.3354010789,-8,
Wind_NV_N_2168,Wind,2168,NV_N,30,27810.7003282677,-8,
Wind_NV_N_1358,Wind,1358,NV_N,60,39714.1266066216,-8,
Wind_NV_N_2228,Wind,2228,NV_N,30,40964.5780954535,-8,
Wind_NV_N_2243,Wind,2243,NV_N,30,55398.0904217562,-8,
Wind_NV_N_2223,Wind,2223,NV_N,30,43560.4633575427,-8,
Wind_NV_N_1460,Wind,1460,NV_N,1680,82918.4044026343,-8,
Wind_NV_N_2053,Wind,2053,NV_N,30,51264.365579351,-8,
Wind_NV_N_1470,Wind,1470,NV_N,90,75748.8131957843,-8,
Wind_NV_N_1451,Wind,1451,NV_N,720,57460.5896861148,-8,
Wind_NV_N_1439,Wind,1439,NV_N,810,62457.5261581347,-8,
Wind_NV_N_2063,Wind,2063,NV_N,30,43523.8111145019,-8,
Wind_NV_N_1442,Wind,1442,NV_N,60,60639.1705169615,-8,
Wind_NV_N_1461,Wind,1461,NV_N,60,78248.6449431693,-8,
Wind_NV_N_2059,Wind,2059,NV_N,30,47248.0030721013,-8,
Wind_NV_N_2060,Wind,2060,NV_N,30,45944.6491551026,-8,
Wind_NV_N_2064,Wind,2064,NV_N,30,55344.4560711691,-8,
Wind_NV_N_2032,Wind,2032,NV_N,30,72888.414997271,-8,
Wind_NV_N_2046,Wind,2046,NV_N,30,55693.3712738485,-8,
Wind_NV_N_2031,Wind,2031,NV_N,30,73637.2967413134,-8,
CSP_Trough_NV_N_113854125,CSP_Trough,113854125,NV_N,101.655,59045.7221388238,-7,
Wind_UT_S_3923,Wind,3923,UT_S,30,11604.8557575172,-7,
Wind_UT_S_3924,Wind,3924,UT_S,30,6685.50690192353,-7,
Wind_UT_S_3936,Wind,3936,UT_S,30,9827.40075026839,-7,
Wind_CA_PGE_N_2157,Wind,2157,CA_PGE_N,30,10023.3817612981,-8,
Wind_NM_N_561,Wind,561,NM_N,60,35946.7245627311,-7,
Wind_NM_N_3803,Wind,3803,NM_N,30,38026.1109318221,-7,
Wind_NM_N_3805,Wind,3805,NM_N,30,23448.5749013771,-7,
Wind_NM_N_567,Wind,567,NM_N,2430,9499.02044523456,-7,
Wind_NM_N_3786,Wind,3786,NM_N,30,20140.0886060917,-7,
Wind_NM_N_620,Wind,620,NM_N,60,19533.8130127047,-7,
Wind_NM_N_3796,Wind,3796,NM_N,30,27858.0765341198,-7,
Wind_NM_N_3800,Wind,3800,NM_N,30,32120.828763577,-7,
Wind_NM_N_3801,Wind,3801,NM_N,30,17390.1737036758,-7,
Wind_NM_N_3781,Wind,3781,NM_N,30,13907.3781672841,-7,
Wind_NM_N_3792,Wind,3792,NM_N,30,6574.88339540044,-7,
Wind_NM_N_612,Wind,612,NM_N,60,31894.9185147252,-7,
Wind_NM_N_3833,Wind,3833,NM_N,30,44435.6088242036,-7,
Wind_NM_N_3779,Wind,3779,NM_N,30,30085.1977835988,-7,
Wind_NM_N_571,Wind,571,NM_N,150,31781.6525934682,-7,
Wind_NM_N_613,Wind,613,NM_N,90,13978.9418057217,-7,
Wind_NM_N_3787,Wind,3787,NM_N,30,7815.03116785339,-7,
Wind_NM_N_3834,Wind,3834,NM_N,30,34285.6333492044,-7,
Wind_NM_N_3816,Wind,3816,NM_N,30,43110.0180190692,-7,
Wind_NM_N_3825,Wind,3825,NM_N,30,21637.4784227596,-7,
Wind_NV_S_954,Wind,954,NV_S,240,3489.47443955622,-8,
Wind_MT_SW_2879,Wind,2879,MT_SW,30,20763.5779563572,-7,
Wind_MT_SW_2888,Wind,2888,MT_SW,30,12119.7891512586,-7,
Wind_MT_SW_2872,Wind,2872,MT_SW,30,15435.2859581491,-7,
Wind_MT_SW_2887,Wind,2887,MT_SW,30,41572.9253500051,-7,
Wind_MT_SW_2895,Wind,2895,MT_SW,30,20668.9922481344,-7,
Wind_MT_SW_2897,Wind,2897,MT_SW,30,13630.9915149478,-7,
Geothermal_ID_S_OR_E_73,Geothermal,73,ID_S_OR_E,20,44596.8405407768,-7,Barrons HS
Geothermal_ID_S_OR_E_76,Geothermal,76,ID_S_OR_E,20,89627.7553843382,-7,Bonneville HS
Geothermal_ID_S_OR_E_179,Geothermal,179,ID_S_OR_E,10,45257.6540095397,-7,Neinmeyer HS
Geothermal_ID_S_OR_E_195,Geothermal,195,ID_S_OR_E,10,57531.6625742471,-7,Worswick HS
Wind_WY_SE_1706,Wind,1706,WY_SE,120,23390.2590879253,-7,
Wind_WY_SE_1336,Wind,1336,WY_SE,120,11172.2503203485,-7,
Wind_WY_SE_1356,Wind,1356,WY_SE,60,23703.0693029393,-7,
Wind_WY_SE_2199,Wind,2199,WY_SE,30,23367.6495040734,-7,
Wind_WY_SE_2220,Wind,2220,WY_SE,30,24242.9069365591,-7,
Wind_WY_SE_1331,Wind,1331,WY_SE,120,22281.8289436698,-7,
Wind_WY_SE_1368,Wind,1368,WY_SE,60,23457.656863117,-7,
Wind_CO_E_1512,Wind,1512,CO_E,150,15683.6594574571,-7,
Wind_CO_E_1545,Wind,1545,CO_E,90,3459.54885777012,-7,
Wind_WY_NW_1777,Wind,1777,WY_NW,90,1903.68100393112,-7,
Wind_WY_NW_1771,Wind,1771,WY_NW,3660,23165.4516727547,-7,
Wind_WY_NW_1791,Wind,1791,WY_NW,510,23951.9276645285,-7,
Wind_WY_NW_57,Wind,57,WY_NW,720,18117.6850921213,-7,
Wind_WY_NW_153,Wind,153,WY_NW,150,19553.990249224,-7,
Wind_OR_W_2529,Wind,2529,OR_W,30,2854.75025226161,-8,
Wind_WA_ID_AVA_1009,Wind,1009,WA_ID_AVA,150,8840.53605892141,-8,
Wind_UT_N_865,Wind,865,UT_N,120,21135.8744542514,-7,
Wind_UT_N_2295,Wind,2295,UT_N,30,25322.8883306346,-7,
Wind_UT_N_2278,Wind,2278,UT_N,30,31966.7494782377,-7,
Wind_UT_N_2291,Wind,2291,UT_N,30,21758.9197667944,-7,
Wind_AZ_NM_N_195,Wind,195,AZ_NM_N,90,54016.3696714567,-7,
Wind_AZ_NM_N_50,Wind,50,AZ_NM_N,90,47613.1215346531,-7,
Wind_AZ_NM_N_652,Wind,652,AZ_NM_N,2460,54127.9760238817,-7,
Wind_AZ_NM_N_91,Wind,91,AZ_NM_N,330,49289.5391983696,-7,
Wind_AZ_NM_N_193,Wind,193,AZ_NM_N,60,55970.7299610097,-7,
Wind_OR_WA_BPA_2944,Wind,2944,OR_WA_BPA,30,1645.64571535903,-8,
Wind_MT_NE_1005,Wind,1005,MT_NE,3570,50013.9171588691,-7,
Wind_MT_NE_1025,Wind,1025,MT_NE,60,43865.3242480818,-7,
Wind_UT_N_1940,Wind,1940,UT_N,30,55383.1978536106,-7,
Wind_CO_DEN_66,Wind,66,CO_DEN,120,3899.17058652488,-7,
Wind_CO_DEN_1458,Wind,1458,CO_DEN,960,11167.273899027,-7,
Wind_CO_DEN_2016,Wind,2016,CO_DEN,30,7995.39877670438,-7,
Wind_CO_DEN_3439,Wind,3439,CO_DEN,30,886.907464769463,-7,
Wind_CO_DEN_1492,Wind,1492,CO_DEN,60,20772.4060060461,-7,
Wind_CO_DEN_2013,Wind,2013,CO_DEN,30,18141.6208096966,-7,
Wind_CO_DEN_154,Wind,154,CO_DEN,750,14089.3964624723,-7,
Wind_WY_SE_112,Wind,112,WY_SE,60,5162.63800715167,-7,
Wind_WY_SE_82,Wind,82,WY_SE,180,10727.4755981033,-7,
Wind_WY_SE_1727,Wind,1727,WY_SE,210,29822.6432109667,-7,
Wind_WY_SE_1719,Wind,1719,WY_SE,60,34056.1042446067,-7,
Wind_WY_SE_1722,Wind,1722,WY_SE,60,39249.1591443538,-7,
Wind_WY_SE_55,Wind,55,WY_SE,180,13984.1646978567,-7,
Wind_OR_E_1779,Wind,1779,OR_E,1290,30753.8778115226,-8,
Wind_OR_E_2448,Wind,2448,OR_E,30,40797.9150360607,-8,
Wind_CO_DEN_2142,Wind,2142,CO_DEN,30,6734.70371083508,-7,
Wind_CO_DEN_1406,Wind,1406,CO_DEN,90,17661.5476374241,-7,
Wind_CO_DEN_3405,Wind,3405,CO_DEN,30,15526.9962867543,-7,
Wind_CO_DEN_935,Wind,935,CO_DEN,60,26070.7086953537,-7,
Wind_CO_DEN_1385,Wind,1385,CO_DEN,60,19815.9845294307,-7,
Wind_CO_DEN_2179,Wind,2179,CO_DEN,30,10298.9794129604,-7,
Wind_CO_DEN_2163,Wind,2163,CO_DEN,30,23104.0878715184,-7,
Wind_CO_DEN_936,Wind,936,CO_DEN,60,19957.0742486313,-7,
Wind_CO_DEN_932,Wind,932,CO_DEN,60,22056.6531728516,-7,
Wind_MT_SW_2834,Wind,2834,MT_SW,30,15044.9552574119,-7,
Wind_MT_SW_2812,Wind,2812,MT_SW,30,15923.6324066366,-7,
Wind_CA_SCE_CEN_279,Wind,279,CA_SCE_CEN,60,10003.6173724387,-8,
Wind_CA_SCE_CEN_286,Wind,286,CA_SCE_CEN,570,18590.9843762831,-8,
Wind_CA_SCE_CEN_3611,Wind,3611,CA_SCE_CEN,30,14367.6815752477,-8,
Wind_CA_SCE_CEN_3589,Wind,3589,CA_SCE_CEN,30,19347.0216035384,-8,
Wind_CA_SCE_CEN_255,Wind,255,CA_SCE_CEN,150,22598.6625868354,-8,
Wind_CA_SCE_CEN_3445,Wind,3445,CA_SCE_CEN,30,21751.2793841137,-8,
CSP_Trough_CA_SCE_CEN_116853485,CSP_Trough,116853485,CA_SCE_CEN,167.67,1504.74080463607,-8,
Wind_CA_SCE_CEN_80,Wind,80,CA_SCE_CEN,840,5688.67918938055,-8,
CSP_Trough_CA_SCE_CEN_116653445,CSP_Trough,116653445,CA_SCE_CEN,102.465,21203.8551721244,-8,
CSP_Trough_CA_SCE_CEN_116853445,CSP_Trough,116853445,CA_SCE_CEN,504.63,8670.98785076188,-8,
Geothermal_NV_N_60,Geothermal,60,NV_N,8,67601.9355631634,-8,Macfarlanes Bath House Spring
Wind_WA_ID_AVA_1008,Wind,1008,WA_ID_AVA,60,13758.6520695942,-8,
Wind_WA_ID_AVA_3218,Wind,3218,WA_ID_AVA,30,9473.18489547314,-8,
Wind_WA_ID_AVA_1161,Wind,1161,WA_ID_AVA,60,64025.9433929661,-8,
Wind_WA_ID_AVA_2780,Wind,2780,WA_ID_AVA,30,40828.3916127331,-7,
Wind_WA_ID_AVA_2819,Wind,2819,WA_ID_AVA,30,32286.4361744371,-8,
Wind_WA_ID_AVA_2802,Wind,2802,WA_ID_AVA,30,63571.1794282323,-8,
Wind_WA_ID_AVA_2791,Wind,2791,WA_ID_AVA,30,34705.7565609398,-7,
Wind_WA_ID_AVA_1158,Wind,1158,WA_ID_AVA,360,26644.067411972,-8,
Wind_WA_ID_AVA_2842,Wind,2842,WA_ID_AVA,30,8876.22870659874,-8,
Wind_WA_ID_AVA_2821,Wind,2821,WA_ID_AVA,30,28029.3538361218,-8,
Wind_WA_ID_AVA_2844,Wind,2844,WA_ID_AVA,30,3512.20386995052,-8,
Geothermal_WA_ID_AVA_184,Geothermal,184,WA_ID_AVA,10,72389.0949090789,-8,Red River HS
Geothermal_UT_N_180,Geothermal,180,UT_N,10,1816.65060190014,-7,Ogden HS
Wind_CA_SDGE_3478,Wind,3478,CA_SDGE,30,7110.02181199703,-8,
Wind_WY_NW_2706,Wind,2706,WY_NW,30,31542.8324201072,-7,
Wind_WY_NW_2670,Wind,2670,WY_NW,30,19923.7571670491,-7,
Wind_WY_NW_2699,Wind,2699,WY_NW,30,32526.1664633272,-7,
Wind_WY_NW_1203,Wind,1203,WY_NW,60,39229.2026192846,-7,
Wind_WY_NW_2698,Wind,2698,WY_NW,30,27244.1090257785,-7,
Wind_WY_NW_2718,Wind,2718,WY_NW,30,44286.4556331557,-7,
Wind_WY_NW_1235,Wind,1235,WY_NW,60,21026.8450029314,-7,
Wind_WY_NW_1251,Wind,1251,WY_NW,240,35494.7194322785,-7,
Wind_WY_NW_2719,Wind,2719,WY_NW,30,40043.0423290617,-7,
Wind_WY_NW_2681,Wind,2681,WY_NW,30,15296.366768032,-7,
Wind_WY_NW_1242,Wind,1242,WY_NW,210,17811.5456411651,-7,
Wind_CO_NW_1489,Wind,1489,CO_NW,60,1551.87454781135,-7,
Wind_CO_NW_2005,Wind,2005,CO_NW,30,6577.13573700421,-7,
Wind_NM_N_3686,Wind,3686,NM_N,30,14983.7030381009,-7,
Wind_NM_N_3690,Wind,3690,NM_N,30,15883.1367577754,-7,
Wind_NM_N_3682,Wind,3682,NM_N,30,21272.4498872091,-7,
Wind_OR_W_2783,Wind,2783,OR_W,30,11994.3419500937,-8,
Wind_OR_W_2774,Wind,2774,OR_W,30,10764.5104374867,-8,
Wind_OR_W_1176,Wind,1176,OR_W,90,7959.26670529988,-8,
Wind_OR_W_2786,Wind,2786,OR_W,30,7208.10636225081,-8,
Wind_CO_NW_1524,Wind,1524,CO_NW,60,39682.2964293484,-7,
Wind_CO_NW_1968,Wind,1968,CO_NW,30,41433.2315724584,-7,
Wind_CO_NW_1963,Wind,1963,CO_NW,30,37074.30272242,-7,
Wind_CO_NW_1565,Wind,1565,CO_NW,60,13179.9273286529,-7,
Wind_CO_NW_1530,Wind,1530,CO_NW,120,33344.2764247949,-7,
Wind_NM_N_3592,Wind,3592,NM_N,30,54898.396130684,-7,
Wind_NM_N_3550,Wind,3550,NM_N,30,92694.1487113105,-7,
Wind_NM_N_3591,Wind,3591,NM_N,30,53432.4766677584,-7,
Wind_NM_N_3580,Wind,3580,NM_N,30,64305.0000103454,-7,
Wind_NM_N_3631,Wind,3631,NM_N,30,17500.056243991,-7,
Wind_WA_ID_AVA_3165,Wind,3165,WA_ID_AVA,30,19531.8316679192,-8,
Geothermal_CA_IID_107,Geothermal,107,CA_IID,32,2464.33661803103,-8,East Mesa (incl. Dunes & Glamis)
Wind_OR_W_1674,Wind,1674,OR_W,60,18317.3446282635,-8,
Wind_OR_W_2569,Wind,2569,OR_W,30,15455.4665579107,-8,
Wind_WA_W_3329,Wind,3329,WA_W,30,20832.8903346849,-8,
Wind_CA_PGE_N_1869,Wind,1869,CA_PGE_N,30,6800.75156385182,-8,
Wind_CA_PGE_N_1854,Wind,1854,CA_PGE_N,30,16185.3148038828,-8,
Wind_WY_SE_2301,Wind,2301,WY_SE,30,40304.1527661551,-7,
Wind_WY_SE_851,Wind,851,WY_SE,180,40730.4541062476,-7,
Wind_WY_SE_2302,Wind,2302,WY_SE,30,40782.3599555237,-7,
Wind_WY_SE_2259,Wind,2259,WY_SE,30,12403.4120142698,-7,
Wind_WY_SE_2234,Wind,2234,WY_SE,30,5728.16340204379,-7,
Wind_WY_SE_2233,Wind,2233,WY_SE,30,8853.99160626659,-7,
Wind_WY_SE_2155,Wind,2155,WY_SE,30,30760.0193649221,-7,
Wind_WY_SE_2235,Wind,2235,WY_SE,30,8367.83459174881,-7,
Wind_WY_SE_2200,Wind,2200,WY_SE,30,17524.6272056403,-7,
Wind_WY_SE_2191,Wind,2191,WY_SE,30,22343.1417333326,-7,
Wind_WY_SE_1372,Wind,1372,WY_SE,60,22423.4889388078,-7,
Wind_ID_S_OR_E_1206,Wind,1206,ID_S_OR_E,120,5093.12402555457,-8,
Wind_ID_S_OR_E_1218,Wind,1218,ID_S_OR_E,90,15640.697926223,-8,
Wind_ID_S_OR_E_1207,Wind,1207,ID_S_OR_E,540,12622.9533575156,-8,
