transmission_line_id,load_area_start,load_area_end,existing_transfer_capacity_mw,transmission_length_km,load_areas_border_each_other
179,WA_SEATAC,UT_S,,,f
186,WA_SEATAC,NV_N,,,f
162,WA_SEATAC,AZ_PHX,,,f
187,WA_SEATAC,CA_SCE_VLY,,,f
160,WA_SEATAC,WY_SW,,,f
151,WA_SEATAC,CO_NW,,,f
149,WA_SEATAC,UT_N,,,f
170,WA_SEATAC,CA_PGE_S,,,f
193,WA_SEATAC,CA_PGE_N,,,f
168,WA_SEATAC,ID_S_OR_E,,,f
154,WA_SEATAC,AZ_NM_N,,,f
165,WA_SEATAC,OR_E,,,f
192,WA_SEATAC,WY_SE,,,f
148,WA_SEATAC,MT_SE,,,f
188,WA_SEATAC,NM_N,,,f
196,WA_SEATAC,CA_SCE_SE,,,f
163,WA_SEATAC,CA_PGE_CEN,,,f
172,WA_SEATAC,CA_SCE_S,,,f
191,WA_SEATAC,WY_NE,,,f
194,WA_SEATAC,AZ_NW,,,f
157,WA_SEATAC,MT_NE,,,f
185,WA_SEATAC,WY_NW,,,f
173,WA_SEATAC,AZ_APS_N,,,f
180,WA_SEATAC,CO_DEN,,,f
164,WA_SEATAC,CA_SCE_CEN,,,f
169,WA_SEATAC,CO_E,,,f
150,WA_SEATAC,AZ_APS_E,,,f
174,WA_SEATAC,CO_SW,,,f
195,WA_SEATAC,NM_S_TX_EPE,,,f
158,WA_SEATAC,AZ_APS_SW,,,f
190,WA_SEATAC,WA_ID_AVA,,,f
808,CA_PGE_CEN,CA_SDGE,,,f
812,CA_PGE_CEN,CAN_BC,,,f
804,CA_PGE_CEN,MEX_BAJA,,,f
797,CA_PGE_CEN,CA_IID,,,f
818,CA_PGE_CEN,CA_LADWP,,,f
794,CA_PGE_CEN,ID_E,,,f
819,CA_PGE_CEN,MT_NW,,,f
790,CA_PGE_CEN,CAN_ALB,,,f
803,CA_PGE_CEN,NV_S,,,f
793,CA_PGE_CEN,MT_SW,,,f
826,CA_PGE_CEN,OR_W,,,f
820,CA_PGE_CEN,AZ_SE,,,f
816,CA_PGE_CEN,UT_S,,,f
800,CA_PGE_CEN,AZ_PHX,,,f
798,CA_PGE_CEN,WY_SW,,,f
789,CA_PGE_CEN,CO_NW,,,f
786,CA_PGE_CEN,UT_N,,,f
814,CA_PGE_CEN,WA_W,,,f
805,CA_PGE_CEN,ID_S_OR_E,,,f
792,CA_PGE_CEN,AZ_NM_N,,,f
802,CA_PGE_CEN,OR_E,,,f
829,CA_PGE_CEN,WY_SE,,,f
785,CA_PGE_CEN,MT_SE,,,f
825,CA_PGE_CEN,NM_N,,,f
833,CA_PGE_CEN,CA_SCE_SE,,,f
788,CA_PGE_CEN,WA_SEATAC,,,f
809,CA_PGE_CEN,CA_SCE_S,,,f
828,CA_PGE_CEN,WY_NE,,,f
831,CA_PGE_CEN,AZ_NW,,,f
799,CA_PGE_CEN,OR_WA_BPA,,,f
813,CA_PGE_CEN,OR_PDX,,,f
795,CA_PGE_CEN,MT_NE,,,f
822,CA_PGE_CEN,WY_NW,,,f
810,CA_PGE_CEN,AZ_APS_N,,,f
817,CA_PGE_CEN,CO_DEN,,,f
806,CA_PGE_CEN,CO_E,,,f
815,CA_PGE_CEN,WA_N_CEN,,,f
787,CA_PGE_CEN,AZ_APS_E,,,f
811,CA_PGE_CEN,CO_SW,,,f
832,CA_PGE_CEN,NM_S_TX_EPE,,,f
796,CA_PGE_CEN,AZ_APS_SW,,,f
827,CA_PGE_CEN,WA_ID_AVA,,,f
1253,CA_SCE_S,CAN_BC,,,f
1235,CA_SCE_S,ID_E,,,f
1260,CA_SCE_S,MT_NW,,,f
1231,CA_SCE_S,CAN_ALB,,,f
1232,CA_SCE_S,CA_SMUD,,,f
1245,CA_SCE_S,NV_S,,,f
1234,CA_SCE_S,MT_SW,,,f
1262,CA_SCE_S,CA_PGE_BAY,,,f
1267,CA_SCE_S,OR_W,,,f
1261,CA_SCE_S,AZ_SE,,,f
1257,CA_SCE_S,UT_S,,,f
1264,CA_SCE_S,NV_N,,,f
1241,CA_SCE_S,AZ_PHX,,,f
1265,CA_SCE_S,CA_SCE_VLY,,,f
1239,CA_SCE_S,WY_SW,,,f
1230,CA_SCE_S,CO_NW,,,f
1227,CA_SCE_S,UT_N,,,f
1255,CA_SCE_S,WA_W,,,f
1249,CA_SCE_S,CA_PGE_S,,,f
1271,CA_SCE_S,CA_PGE_N,,,f
1247,CA_SCE_S,ID_S_OR_E,,,f
1233,CA_SCE_S,AZ_NM_N,,,f
1244,CA_SCE_S,OR_E,,,f
1270,CA_SCE_S,WY_SE,,,f
1226,CA_SCE_S,MT_SE,,,f
1266,CA_SCE_S,NM_N,,,f
1229,CA_SCE_S,WA_SEATAC,,,f
1242,CA_SCE_S,CA_PGE_CEN,,,f
1269,CA_SCE_S,WY_NE,,,f
1272,CA_SCE_S,AZ_NW,,,f
1240,CA_SCE_S,OR_WA_BPA,,,f
1254,CA_SCE_S,OR_PDX,,,f
1236,CA_SCE_S,MT_NE,,,f
1263,CA_SCE_S,WY_NW,,,f
1251,CA_SCE_S,AZ_APS_N,,,f
1258,CA_SCE_S,CO_DEN,,,f
1248,CA_SCE_S,CO_E,,,f
1256,CA_SCE_S,WA_N_CEN,,,f
1228,CA_SCE_S,AZ_APS_E,,,f
1252,CA_SCE_S,CO_SW,,,f
1273,CA_SCE_S,NM_S_TX_EPE,,,f
1268,CA_SCE_S,WA_ID_AVA,,,f
2181,WY_NE,CA_SDGE,,,f
2185,WY_NE,CAN_BC,,,f
2177,WY_NE,MEX_BAJA,,,f
2169,WY_NE,CA_IID,,,f
2191,WY_NE,CA_LADWP,,,f
2166,WY_NE,ID_E,,,f
2192,WY_NE,MT_NW,,,f
2162,WY_NE,CAN_ALB,,,f
2163,WY_NE,CA_SMUD,,,f
2176,WY_NE,NV_S,,,f
2165,WY_NE,MT_SW,,,f
2194,WY_NE,CA_PGE_BAY,,,f
2199,WY_NE,OR_W,,,f
2193,WY_NE,AZ_SE,,,f
2189,WY_NE,UT_S,,,f
2196,WY_NE,NV_N,,,f
2172,WY_NE,AZ_PHX,,,f
2197,WY_NE,CA_SCE_VLY,,,f
2170,WY_NE,WY_SW,,,f
2161,WY_NE,CO_NW,,,f
2158,WY_NE,UT_N,,,f
2187,WY_NE,WA_W,,,f
2180,WY_NE,CA_PGE_S,,,f
2202,WY_NE,CA_PGE_N,,,f
2178,WY_NE,ID_S_OR_E,,,f
2164,WY_NE,AZ_NM_N,,,f
2175,WY_NE,OR_E,,,f
2198,WY_NE,NM_N,,,f
2205,WY_NE,CA_SCE_SE,,,f
2160,WY_NE,WA_SEATAC,,,f
2173,WY_NE,CA_PGE_CEN,,,f
2182,WY_NE,CA_SCE_S,,,f
2203,WY_NE,AZ_NW,,,f
2171,WY_NE,OR_WA_BPA,,,f
2186,WY_NE,OR_PDX,,,f
2167,WY_NE,MT_NE,,,f
2183,WY_NE,AZ_APS_N,,,f
2190,WY_NE,CO_DEN,,,f
2174,WY_NE,CA_SCE_CEN,,,f
2179,WY_NE,CO_E,,,f
2188,WY_NE,WA_N_CEN,,,f
2159,WY_NE,AZ_APS_E,,,f
2184,WY_NE,CO_SW,,,f
2204,WY_NE,NM_S_TX_EPE,,,f
2168,WY_NE,AZ_APS_SW,,,f
2200,WY_NE,WA_ID_AVA,,,f
2328,AZ_NW,CA_SDGE,,,f
2332,AZ_NW,CAN_BC,,,f
2324,AZ_NW,MEX_BAJA,,,f
2316,AZ_NW,CA_IID,,,f
2338,AZ_NW,CA_LADWP,,,f
2313,AZ_NW,ID_E,,,f
2339,AZ_NW,MT_NW,,,f
2309,AZ_NW,CAN_ALB,,,f
2310,AZ_NW,CA_SMUD,,,f
2312,AZ_NW,MT_SW,,,f
2341,AZ_NW,CA_PGE_BAY,,,f
2346,AZ_NW,OR_W,,,f
2340,AZ_NW,AZ_SE,,,f
2336,AZ_NW,UT_S,,,f
2343,AZ_NW,NV_N,,,f
2319,AZ_NW,AZ_PHX,,,f
2344,AZ_NW,CA_SCE_VLY,,,f
2317,AZ_NW,WY_SW,,,f
2308,AZ_NW,CO_NW,,,f
2305,AZ_NW,UT_N,,,f
2334,AZ_NW,WA_W,,,f
2327,AZ_NW,CA_PGE_S,,,f
2350,AZ_NW,CA_PGE_N,,,f
2325,AZ_NW,ID_S_OR_E,,,f
2311,AZ_NW,AZ_NM_N,,,f
2322,AZ_NW,OR_E,,,f
2349,AZ_NW,WY_SE,,,f
2304,AZ_NW,MT_SE,,,f
2345,AZ_NW,NM_N,,,f
2307,AZ_NW,WA_SEATAC,,,f
2320,AZ_NW,CA_PGE_CEN,,,f
2329,AZ_NW,CA_SCE_S,,,f
2348,AZ_NW,WY_NE,,,f
2318,AZ_NW,OR_WA_BPA,,,f
2333,AZ_NW,OR_PDX,,,f
2314,AZ_NW,MT_NE,,,f
2342,AZ_NW,WY_NW,,,f
2337,AZ_NW,CO_DEN,,,f
2321,AZ_NW,CA_SCE_CEN,,,f
2326,AZ_NW,CO_E,,,f
2335,AZ_NW,WA_N_CEN,,,f
2306,AZ_NW,AZ_APS_E,,,f
2331,AZ_NW,CO_SW,,,f
2351,AZ_NW,NM_S_TX_EPE,,,f
2347,AZ_NW,WA_ID_AVA,,,f
710,OR_WA_BPA,CA_SDGE,,,f
714,OR_WA_BPA,CAN_BC,,,f
706,OR_WA_BPA,MEX_BAJA,,,f
699,OR_WA_BPA,CA_IID,,,f
696,OR_WA_BPA,ID_E,,,f
721,OR_WA_BPA,MT_NW,,,f
692,OR_WA_BPA,CAN_ALB,,,f
693,OR_WA_BPA,CA_SMUD,,,f
705,OR_WA_BPA,NV_S,,,f
695,OR_WA_BPA,MT_SW,,,f
723,OR_WA_BPA,CA_PGE_BAY,,,f
722,OR_WA_BPA,AZ_SE,,,f
718,OR_WA_BPA,UT_S,,,f
725,OR_WA_BPA,NV_N,,,f
701,OR_WA_BPA,AZ_PHX,,,f
726,OR_WA_BPA,CA_SCE_VLY,,,f
700,OR_WA_BPA,WY_SW,,,f
691,OR_WA_BPA,CO_NW,,,f
688,OR_WA_BPA,UT_N,,,f
709,OR_WA_BPA,CA_PGE_S,,,f
732,OR_WA_BPA,CA_PGE_N,,,f
694,OR_WA_BPA,AZ_NM_N,,,f
731,OR_WA_BPA,WY_SE,,,f
687,OR_WA_BPA,MT_SE,,,f
727,OR_WA_BPA,NM_N,,,f
735,OR_WA_BPA,CA_SCE_SE,,,f
690,OR_WA_BPA,WA_SEATAC,,,f
702,OR_WA_BPA,CA_PGE_CEN,,,f
711,OR_WA_BPA,CA_SCE_S,,,f
730,OR_WA_BPA,WY_NE,,,f
733,OR_WA_BPA,AZ_NW,,,f
697,OR_WA_BPA,MT_NE,,,f
724,OR_WA_BPA,WY_NW,,,f
712,OR_WA_BPA,AZ_APS_N,,,f
719,OR_WA_BPA,CO_DEN,,,f
703,OR_WA_BPA,CA_SCE_CEN,,,f
708,OR_WA_BPA,CO_E,,,f
689,OR_WA_BPA,AZ_APS_E,,,f
713,OR_WA_BPA,CO_SW,,,f
734,OR_WA_BPA,NM_S_TX_EPE,,,f
698,OR_WA_BPA,AZ_APS_SW,,,f
1446,OR_PDX,CA_SDGE,,,f
1450,OR_PDX,CAN_BC,,,f
1442,OR_PDX,MEX_BAJA,,,f
1434,OR_PDX,CA_IID,,,f
1455,OR_PDX,CA_LADWP,,,f
1431,OR_PDX,ID_E,,,f
1456,OR_PDX,MT_NW,,,f
1427,OR_PDX,CAN_ALB,,,f
1428,OR_PDX,CA_SMUD,,,f
1441,OR_PDX,NV_S,,,f
1430,OR_PDX,MT_SW,,,f
1458,OR_PDX,CA_PGE_BAY,,,f
1457,OR_PDX,AZ_SE,,,f
1453,OR_PDX,UT_S,,,f
1460,OR_PDX,NV_N,,,f
1437,OR_PDX,AZ_PHX,,,f
1461,OR_PDX,CA_SCE_VLY,,,f
1435,OR_PDX,WY_SW,,,f
1426,OR_PDX,CO_NW,,,f
1423,OR_PDX,UT_N,,,f
1445,OR_PDX,CA_PGE_S,,,f
1467,OR_PDX,CA_PGE_N,,,f
1443,OR_PDX,ID_S_OR_E,,,f
1429,OR_PDX,AZ_NM_N,,,f
1440,OR_PDX,OR_E,,,f
1466,OR_PDX,WY_SE,,,f
1422,OR_PDX,MT_SE,,,f
1462,OR_PDX,NM_N,,,f
1470,OR_PDX,CA_SCE_SE,,,f
1425,OR_PDX,WA_SEATAC,,,f
1438,OR_PDX,CA_PGE_CEN,,,f
1447,OR_PDX,CA_SCE_S,,,f
1465,OR_PDX,WY_NE,,,f
1468,OR_PDX,AZ_NW,,,f
1432,OR_PDX,MT_NE,,,f
1459,OR_PDX,WY_NW,,,f
1448,OR_PDX,AZ_APS_N,,,f
1454,OR_PDX,CO_DEN,,,f
1439,OR_PDX,CA_SCE_CEN,,,f
1444,OR_PDX,CO_E,,,f
1452,OR_PDX,WA_N_CEN,,,f
1424,OR_PDX,AZ_APS_E,,,f
1449,OR_PDX,CO_SW,,,f
1469,OR_PDX,NM_S_TX_EPE,,,f
1433,OR_PDX,AZ_APS_SW,,,f
1464,OR_PDX,WA_ID_AVA,,,f
514,MT_NE,CA_SDGE,,,f
518,MT_NE,CAN_BC,,,f
510,MT_NE,MEX_BAJA,,,f
502,MT_NE,CA_IID,,,f
524,MT_NE,CA_LADWP,,,f
500,MT_NE,ID_E,,,f
497,MT_NE,CA_SMUD,,,f
509,MT_NE,NV_S,,,f
527,MT_NE,CA_PGE_BAY,,,f
532,MT_NE,OR_W,,,f
526,MT_NE,AZ_SE,,,f
522,MT_NE,UT_S,,,f
529,MT_NE,NV_N,,,f
505,MT_NE,AZ_PHX,,,f
530,MT_NE,CA_SCE_VLY,,,f
503,MT_NE,WY_SW,,,f
495,MT_NE,CO_NW,,,f
492,MT_NE,UT_N,,,f
520,MT_NE,WA_W,,,f
513,MT_NE,CA_PGE_S,,,f
536,MT_NE,CA_PGE_N,,,f
511,MT_NE,ID_S_OR_E,,,f
498,MT_NE,AZ_NM_N,,,f
508,MT_NE,OR_E,,,f
535,MT_NE,WY_SE,,,f
531,MT_NE,NM_N,,,f
539,MT_NE,CA_SCE_SE,,,f
494,MT_NE,WA_SEATAC,,,f
506,MT_NE,CA_PGE_CEN,,,f
515,MT_NE,CA_SCE_S,,,f
534,MT_NE,WY_NE,,,f
537,MT_NE,AZ_NW,,,f
504,MT_NE,OR_WA_BPA,,,f
519,MT_NE,OR_PDX,,,f
528,MT_NE,WY_NW,,,f
516,MT_NE,AZ_APS_N,,,f
523,MT_NE,CO_DEN,,,f
507,MT_NE,CA_SCE_CEN,,,f
512,MT_NE,CO_E,,,f
521,MT_NE,WA_N_CEN,,,f
493,MT_NE,AZ_APS_E,,,f
517,MT_NE,CO_SW,,,f
538,MT_NE,NM_S_TX_EPE,,,f
501,MT_NE,AZ_APS_SW,,,f
533,MT_NE,WA_ID_AVA,,,f
1887,WY_NW,CA_SDGE,,,f
1891,WY_NW,CAN_BC,,,f
1883,WY_NW,MEX_BAJA,,,f
1875,WY_NW,CA_IID,,,f
1897,WY_NW,CA_LADWP,,,f
1898,WY_NW,MT_NW,,,f
1868,WY_NW,CAN_ALB,,,f
1869,WY_NW,CA_SMUD,,,f
1882,WY_NW,NV_S,,,f
1900,WY_NW,CA_PGE_BAY,,,f
1904,WY_NW,OR_W,,,f
1899,WY_NW,AZ_SE,,,f
1895,WY_NW,UT_S,,,f
1901,WY_NW,NV_N,,,f
1878,WY_NW,AZ_PHX,,,f
1902,WY_NW,CA_SCE_VLY,,,f
1867,WY_NW,CO_NW,,,f
1864,WY_NW,UT_N,,,f
1893,WY_NW,WA_W,,,f
1886,WY_NW,CA_PGE_S,,,f
1908,WY_NW,CA_PGE_N,,,f
1884,WY_NW,ID_S_OR_E,,,f
1870,WY_NW,AZ_NM_N,,,f
1881,WY_NW,OR_E,,,f
1903,WY_NW,NM_N,,,f
1911,WY_NW,CA_SCE_SE,,,f
1866,WY_NW,WA_SEATAC,,,f
1879,WY_NW,CA_PGE_CEN,,,f
1888,WY_NW,CA_SCE_S,,,f
1909,WY_NW,AZ_NW,,,f
1877,WY_NW,OR_WA_BPA,,,f
1892,WY_NW,OR_PDX,,,f
1873,WY_NW,MT_NE,,,f
1889,WY_NW,AZ_APS_N,,,f
1896,WY_NW,CO_DEN,,,f
1880,WY_NW,CA_SCE_CEN,,,f
1885,WY_NW,CO_E,,,f
1894,WY_NW,WA_N_CEN,,,f
1865,WY_NW,AZ_APS_E,,,f
1890,WY_NW,CO_SW,,,f
1910,WY_NW,NM_S_TX_EPE,,,f
1874,WY_NW,AZ_APS_SW,,,f
1905,WY_NW,WA_ID_AVA,,,f
1299,AZ_APS_N,CA_SDGE,,,f
1302,AZ_APS_N,CAN_BC,,,f
1295,AZ_APS_N,MEX_BAJA,,,f
1287,AZ_APS_N,CA_IID,,,f
1308,AZ_APS_N,CA_LADWP,,,f
1284,AZ_APS_N,ID_E,,,f
1309,AZ_APS_N,MT_NW,,,f
1280,AZ_APS_N,CAN_ALB,,,f
1281,AZ_APS_N,CA_SMUD,,,f
1283,AZ_APS_N,MT_SW,,,f
1311,AZ_APS_N,CA_PGE_BAY,,,f
1316,AZ_APS_N,OR_W,,,f
1310,AZ_APS_N,AZ_SE,,,f
1313,AZ_APS_N,NV_N,,,f
1314,AZ_APS_N,CA_SCE_VLY,,,f
1288,AZ_APS_N,WY_SW,,,f
1279,AZ_APS_N,CO_NW,,,f
1276,AZ_APS_N,UT_N,,,f
1304,AZ_APS_N,WA_W,,,f
1298,AZ_APS_N,CA_PGE_S,,,f
1320,AZ_APS_N,CA_PGE_N,,,f
1296,AZ_APS_N,ID_S_OR_E,,,f
1293,AZ_APS_N,OR_E,,,f
1319,AZ_APS_N,WY_SE,,,f
1275,AZ_APS_N,MT_SE,,,f
1315,AZ_APS_N,NM_N,,,f
1323,AZ_APS_N,CA_SCE_SE,,,f
1278,AZ_APS_N,WA_SEATAC,,,f
1291,AZ_APS_N,CA_PGE_CEN,,,f
1300,AZ_APS_N,CA_SCE_S,,,f
1318,AZ_APS_N,WY_NE,,,f
1289,AZ_APS_N,OR_WA_BPA,,,f
1303,AZ_APS_N,OR_PDX,,,f
1285,AZ_APS_N,MT_NE,,,f
1312,AZ_APS_N,WY_NW,,,f
1307,AZ_APS_N,CO_DEN,,,f
1292,AZ_APS_N,CA_SCE_CEN,,,f
1297,AZ_APS_N,CO_E,,,f
1305,AZ_APS_N,WA_N_CEN,,,f
1301,AZ_APS_N,CO_SW,,,f
1322,AZ_APS_N,NM_S_TX_EPE,,,f
1317,AZ_APS_N,WA_ID_AVA,,,f
1642,CO_DEN,CA_SDGE,,,f
1646,CO_DEN,CAN_BC,,,f
1638,CO_DEN,MEX_BAJA,,,f
1630,CO_DEN,CA_IID,,,f
1651,CO_DEN,CA_LADWP,,,f
1627,CO_DEN,ID_E,,,f
1652,CO_DEN,MT_NW,,,f
1623,CO_DEN,CAN_ALB,,,f
1624,CO_DEN,CA_SMUD,,,f
1637,CO_DEN,NV_S,,,f
1626,CO_DEN,MT_SW,,,f
1654,CO_DEN,CA_PGE_BAY,,,f
1659,CO_DEN,OR_W,,,f
1653,CO_DEN,AZ_SE,,,f
1650,CO_DEN,UT_S,,,f
1656,CO_DEN,NV_N,,,f
1633,CO_DEN,AZ_PHX,,,f
1657,CO_DEN,CA_SCE_VLY,,,f
1631,CO_DEN,WY_SW,,,f
1619,CO_DEN,UT_N,,,f
1648,CO_DEN,WA_W,,,f
1641,CO_DEN,CA_PGE_S,,,f
1663,CO_DEN,CA_PGE_N,,,f
1639,CO_DEN,ID_S_OR_E,,,f
1625,CO_DEN,AZ_NM_N,,,f
1636,CO_DEN,OR_E,,,f
1618,CO_DEN,MT_SE,,,f
1658,CO_DEN,NM_N,,,f
1666,CO_DEN,CA_SCE_SE,,,f
1621,CO_DEN,WA_SEATAC,,,f
1634,CO_DEN,CA_PGE_CEN,,,f
1643,CO_DEN,CA_SCE_S,,,f
1661,CO_DEN,WY_NE,,,f
1664,CO_DEN,AZ_NW,,,f
1632,CO_DEN,OR_WA_BPA,,,f
1647,CO_DEN,OR_PDX,,,f
1628,CO_DEN,MT_NE,,,f
1655,CO_DEN,WY_NW,,,f
1644,CO_DEN,AZ_APS_N,,,f
1635,CO_DEN,CA_SCE_CEN,,,f
1649,CO_DEN,WA_N_CEN,,,f
1620,CO_DEN,AZ_APS_E,,,f
1645,CO_DEN,CO_SW,,,f
1665,CO_DEN,NM_S_TX_EPE,,,f
1629,CO_DEN,AZ_APS_SW,,,f
1660,CO_DEN,WA_ID_AVA,,,f
857,CA_SCE_CEN,CA_SDGE,,,f
861,CA_SCE_CEN,CAN_BC,,,f
846,CA_SCE_CEN,CA_IID,,,f
843,CA_SCE_CEN,ID_E,,,f
868,CA_SCE_CEN,MT_NW,,,f
839,CA_SCE_CEN,CAN_ALB,,,f
840,CA_SCE_CEN,CA_SMUD,,,f
842,CA_SCE_CEN,MT_SW,,,f
870,CA_SCE_CEN,CA_PGE_BAY,,,f
875,CA_SCE_CEN,OR_W,,,f
869,CA_SCE_CEN,AZ_SE,,,f
849,CA_SCE_CEN,AZ_PHX,,,f
847,CA_SCE_CEN,WY_SW,,,f
838,CA_SCE_CEN,CO_NW,,,f
835,CA_SCE_CEN,UT_N,,,f
863,CA_SCE_CEN,WA_W,,,f
879,CA_SCE_CEN,CA_PGE_N,,,f
854,CA_SCE_CEN,ID_S_OR_E,,,f
841,CA_SCE_CEN,AZ_NM_N,,,f
851,CA_SCE_CEN,OR_E,,,f
878,CA_SCE_CEN,WY_SE,,,f
834,CA_SCE_CEN,MT_SE,,,f
874,CA_SCE_CEN,NM_N,,,f
837,CA_SCE_CEN,WA_SEATAC,,,f
877,CA_SCE_CEN,WY_NE,,,f
880,CA_SCE_CEN,AZ_NW,,,f
848,CA_SCE_CEN,OR_WA_BPA,,,f
862,CA_SCE_CEN,OR_PDX,,,f
844,CA_SCE_CEN,MT_NE,,,f
871,CA_SCE_CEN,WY_NW,,,f
859,CA_SCE_CEN,AZ_APS_N,,,f
866,CA_SCE_CEN,CO_DEN,,,f
855,CA_SCE_CEN,CO_E,,,f
864,CA_SCE_CEN,WA_N_CEN,,,f
836,CA_SCE_CEN,AZ_APS_E,,,f
860,CA_SCE_CEN,CO_SW,,,f
881,CA_SCE_CEN,NM_S_TX_EPE,,,f
845,CA_SCE_CEN,AZ_APS_SW,,,f
876,CA_SCE_CEN,WA_ID_AVA,,,f
1102,CO_E,CA_SDGE,,,f
1106,CO_E,CAN_BC,,,f
1099,CO_E,MEX_BAJA,,,f
1091,CO_E,CA_IID,,,f
1112,CO_E,CA_LADWP,,,f
1088,CO_E,ID_E,,,f
1113,CO_E,MT_NW,,,f
1084,CO_E,CAN_ALB,,,f
1085,CO_E,CA_SMUD,,,f
1098,CO_E,NV_S,,,f
1087,CO_E,MT_SW,,,f
1115,CO_E,CA_PGE_BAY,,,f
1120,CO_E,OR_W,,,f
1114,CO_E,AZ_SE,,,f
1110,CO_E,UT_S,,,f
1117,CO_E,NV_N,,,f
1094,CO_E,AZ_PHX,,,f
1118,CO_E,CA_SCE_VLY,,,f
1092,CO_E,WY_SW,,,f
1080,CO_E,UT_N,,,f
1108,CO_E,WA_W,,,f
1101,CO_E,CA_PGE_S,,,f
1124,CO_E,CA_PGE_N,,,f
1100,CO_E,ID_S_OR_E,,,f
1086,CO_E,AZ_NM_N,,,f
1097,CO_E,OR_E,,,f
1079,CO_E,MT_SE,,,f
1127,CO_E,CA_SCE_SE,,,f
1082,CO_E,WA_SEATAC,,,f
1095,CO_E,CA_PGE_CEN,,,f
1103,CO_E,CA_SCE_S,,,f
1122,CO_E,WY_NE,,,f
1125,CO_E,AZ_NW,,,f
1093,CO_E,OR_WA_BPA,,,f
1107,CO_E,OR_PDX,,,f
1089,CO_E,MT_NE,,,f
1116,CO_E,WY_NW,,,f
1104,CO_E,AZ_APS_N,,,f
1096,CO_E,CA_SCE_CEN,,,f
1109,CO_E,WA_N_CEN,,,f
1081,CO_E,AZ_APS_E,,,f
1126,CO_E,NM_S_TX_EPE,,,f
1090,CO_E,AZ_APS_SW,,,f
1121,CO_E,WA_ID_AVA,,,f
1544,WA_N_CEN,CA_SDGE,,,f
1540,WA_N_CEN,MEX_BAJA,,,f
1532,WA_N_CEN,CA_IID,,,f
1553,WA_N_CEN,CA_LADWP,,,f
1529,WA_N_CEN,ID_E,,,f
1554,WA_N_CEN,MT_NW,,,f
1525,WA_N_CEN,CAN_ALB,,,f
1526,WA_N_CEN,CA_SMUD,,,f
1539,WA_N_CEN,NV_S,,,f
1528,WA_N_CEN,MT_SW,,,f
1556,WA_N_CEN,CA_PGE_BAY,,,f
1561,WA_N_CEN,OR_W,,,f
1555,WA_N_CEN,AZ_SE,,,f
1551,WA_N_CEN,UT_S,,,f
1558,WA_N_CEN,NV_N,,,f
1535,WA_N_CEN,AZ_PHX,,,f
1559,WA_N_CEN,CA_SCE_VLY,,,f
1533,WA_N_CEN,WY_SW,,,f
1524,WA_N_CEN,CO_NW,,,f
1521,WA_N_CEN,UT_N,,,f
1543,WA_N_CEN,CA_PGE_S,,,f
1565,WA_N_CEN,CA_PGE_N,,,f
1541,WA_N_CEN,ID_S_OR_E,,,f
1527,WA_N_CEN,AZ_NM_N,,,f
1538,WA_N_CEN,OR_E,,,f
1564,WA_N_CEN,WY_SE,,,f
1520,WA_N_CEN,MT_SE,,,f
1560,WA_N_CEN,NM_N,,,f
1568,WA_N_CEN,CA_SCE_SE,,,f
1536,WA_N_CEN,CA_PGE_CEN,,,f
1545,WA_N_CEN,CA_SCE_S,,,f
1563,WA_N_CEN,WY_NE,,,f
1566,WA_N_CEN,AZ_NW,,,f
1530,WA_N_CEN,MT_NE,,,f
1557,WA_N_CEN,WY_NW,,,f
1546,WA_N_CEN,AZ_APS_N,,,f
1552,WA_N_CEN,CO_DEN,,,f
1537,WA_N_CEN,CA_SCE_CEN,,,f
1542,WA_N_CEN,CO_E,,,f
1522,WA_N_CEN,AZ_APS_E,,,f
1547,WA_N_CEN,CO_SW,,,f
1567,WA_N_CEN,NM_S_TX_EPE,,,f
1531,WA_N_CEN,AZ_APS_SW,,,f
122,AZ_APS_E,CA_SDGE,,,f
126,AZ_APS_E,CAN_BC,,,f
118,AZ_APS_E,MEX_BAJA,,,f
110,AZ_APS_E,CA_IID,,,f
132,AZ_APS_E,CA_LADWP,,,f
107,AZ_APS_E,ID_E,,,f
133,AZ_APS_E,MT_NW,,,f
103,AZ_APS_E,CAN_ALB,,,f
104,AZ_APS_E,CA_SMUD,,,f
117,AZ_APS_E,NV_S,,,f
106,AZ_APS_E,MT_SW,,,f
135,AZ_APS_E,CA_PGE_BAY,,,f
140,AZ_APS_E,OR_W,,,f
130,AZ_APS_E,UT_S,,,f
137,AZ_APS_E,NV_N,,,f
138,AZ_APS_E,CA_SCE_VLY,,,f
111,AZ_APS_E,WY_SW,,,f
102,AZ_APS_E,CO_NW,,,f
100,AZ_APS_E,UT_N,,,f
128,AZ_APS_E,WA_W,,,f
121,AZ_APS_E,CA_PGE_S,,,f
144,AZ_APS_E,CA_PGE_N,,,f
119,AZ_APS_E,ID_S_OR_E,,,f
116,AZ_APS_E,OR_E,,,f
143,AZ_APS_E,WY_SE,,,f
99,AZ_APS_E,MT_SE,,,f
139,AZ_APS_E,NM_N,,,f
147,AZ_APS_E,CA_SCE_SE,,,f
101,AZ_APS_E,WA_SEATAC,,,f
114,AZ_APS_E,CA_PGE_CEN,,,f
123,AZ_APS_E,CA_SCE_S,,,f
142,AZ_APS_E,WY_NE,,,f
145,AZ_APS_E,AZ_NW,,,f
112,AZ_APS_E,OR_WA_BPA,,,f
