project_id,technology,original_dataset_id,load_area,capacity_limit,capacity_limit_conversion,connect_cost_per_mw,location_id,avg_capacity_factor
1114372,CSP_Trough_6h_Storage,1114372,AZ_NM_N,9.79,29.99,40419.8749875663,103332,0.378271138147261
1114376,Central_PV,1114376,AZ_APS_E,24.36,33.89,15490.1607041003,103213,0.305287125433316
1114377,CSP_Trough_No_Storage,1114377,AZ_APS_E,24.36,43.64,15490.1607041003,103213,0.235807400800229
1114378,CSP_Trough_6h_Storage,1114378,AZ_APS_E,24.36,30.53,15490.1607041003,103213,0.375381675816211
1114379,Central_PV,1114379,AZ_APS_SW,93.23,35.88,7573.87649648053,102633,0.298563472268341
1114380,CSP_Trough_No_Storage,1114380,AZ_APS_SW,93.23,41.26,7573.87649648053,102633,0.266407821487443
1114381,CSP_Trough_6h_Storage,1114381,AZ_APS_SW,93.23,28.85,7573.87649648053,102633,0.420718150255709
1114382,Central_PV,1114382,AZ_SE,6.55,37.35,11935.3748456661,103199,0.296874576390307
1114383,CSP_Trough_No_Storage,1114383,AZ_SE,6.55,42.82,11935.3748456661,103199,0.241624026601599
1114384,CSP_Trough_6h_Storage,1114384,AZ_SE,6.55,29.99,11935.3748456661,103199,0.385181870321918
1114385,Central_PV,1114385,NM_S_TX_EPE,193.2,37.91,41895.3981745567,103603,0.303635819919277
1114386,CSP_Trough_No_Storage,1114386,NM_S_TX_EPE,193.2,43.37,41895.3981745567,103603,0.235194166818494
1114387,CSP_Trough_6h_Storage,1114387,NM_S_TX_EPE,193.2,30.26,41895.3981745567,103603,0.378488126133562
1114388,Central_PV,1114388,AZ_APS_N,32.23,33.54,9589.31584640849,102420,0.306944552866993
1114389,CSP_Trough_No_Storage,1114389,AZ_APS_N,32.23,43.37,9589.31584640849,102420,0.234092547859589
1114390,CSP_Trough_6h_Storage,1114390,AZ_APS_N,32.23,30.39,9589.31584640849,102420,0.375075322574201
1114394,Central_PV,1114394,AZ_APS_SW,91.25,36.22,58111.6160653978,102342,0.294572645427268
1114395,CSP_Trough_No_Storage,1114395,AZ_APS_SW,91.25,41.26,58111.6160653978,102342,0.266989306238585
1114396,CSP_Trough_6h_Storage,1114396,AZ_APS_SW,91.25,28.85,58111.6160653978,102342,0.420528601781962
1114400,Central_PV,1114400,AZ_NW,2.13,34.72,34525.1491305733,102285,0.304461397285485
1114401,CSP_Trough_No_Storage,1114401,AZ_NW,2.13,42.03,34525.1491305733,102285,0.260778271942923
1114402,CSP_Trough_6h_Storage,1114402,AZ_NW,2.13,29.47,34525.1491305733,102285,0.411822486760278
1114403,Central_PV,1114403,CA_SCE_CEN,12.83,33.66,29762.5396596297,101032,0.316644567542101
1114404,CSP_Trough_No_Storage,1114404,CA_SCE_CEN,12.83,42.55,29762.5396596297,101032,0.266659552894978
1114405,CSP_Trough_6h_Storage,1114405,CA_SCE_CEN,12.83,29.73,29762.5396596297,101032,0.421012950170092
1114406,Central_PV,1114406,AZ_NW,15.43,33.3,38745.8154300836,102097,0.310540055621365
1114407,CSP_Trough_No_Storage,1114407,AZ_NW,15.43,42.55,38745.8154300836,102097,0.261969957264839
1114408,CSP_Trough_6h_Storage,1114408,AZ_NW,15.43,29.73,38745.8154300836,102097,0.413562554271691
1114409,Central_PV,1114409,NV_N,15.83,30.52,9345.98910420465,101159,0.315111329310937
1114410,CSP_Trough_No_Storage,1114410,NV_N,15.83,42.82,9345.98910420465,101159,0.24664230929338
1114411,CSP_Trough_6h_Storage,1114411,NV_N,15.83,29.99,9345.98910420465,101159,0.392994269554796
1114412,Central_PV,1114412,CA_SCE_CEN,13.87,31.01,14176.3393206658,100886,0.319885338020064
1114413,CSP_Trough_No_Storage,1114413,CA_SCE_CEN,13.87,42.82,14176.3393206658,100886,0.25246596596918
1114414,CSP_Trough_6h_Storage,1114414,CA_SCE_CEN,13.87,29.86,14176.3393206658,100886,0.399768814289955
1114418,Central_PV,1114418,CA_SCE_CEN,36.32,31.98,310.144657831025,100997,0.322375001173378
1114419,CSP_Trough_No_Storage,1114419,CA_SCE_CEN,36.32,42.82,310.144657831025,100997,0.260282561203196
1114420,CSP_Trough_6h_Storage,1114420,CA_SCE_CEN,36.32,29.99,310.144657831025,100997,0.410201218309364
1114421,Central_PV,1114421,WA_ID_AVA,2.26,20.14,15427.8642537816,101452,0.219112431479477
1114422,CSP_Trough_No_Storage,1114422,WA_ID_AVA,2.26,39.58,15427.8642537816,101452,0.141152842267123
1114423,CSP_Trough_6h_Storage,1114423,WA_ID_AVA,2.26,27.68,15427.8642537816,101452,0.227262573293379
1114424,Central_PV,1114424,NV_S,148.86,32.1,6307.94693359998,101467,0.308399981748153
1114425,CSP_Trough_No_Storage,1114425,NV_S,148.86,42.55,6307.94693359998,101467,0.261347341961187
1114426,CSP_Trough_6h_Storage,1114426,NV_S,148.86,29.73,6307.94693359998,101467,0.410157457639271
1114430,Central_PV,1114430,CA_SCE_CEN,4.46,33.06,8685.38760093882,101074,0.316597390565115
1114431,CSP_Trough_No_Storage,1114431,CA_SCE_CEN,4.46,42.82,8685.38760093882,101074,0.268614874617579
1114432,CSP_Trough_6h_Storage,1114432,CA_SCE_CEN,4.46,29.99,8685.38760093882,101074,0.421965242585617
1114439,Central_PV,1114439,CO_NW,123.43,26.8,57367.8612767267,104061,0.239338238418966
1114440,CSP_Trough_No_Storage,1114440,CO_NW,123.43,43.09,57367.8612767267,104061,0.1372485607637
1114441,CSP_Trough_6h_Storage,1114441,CO_NW,123.43,30.13,57367.8612767267,104061,0.230698421876712
1114496,Central_PV,1114496,WA_N_CEN,5.24,18.12,8073.47005638279,100735,0.221307827116012
1114497,CSP_Trough_No_Storage,1114497,WA_N_CEN,5.24,38.04,8073.47005638279,100735,0.148006527787672
1114498,CSP_Trough_6h_Storage,1114498,WA_N_CEN,5.24,26.7,8073.47005638279,100735,0.238820265490868
1114535,Central_PV,1114535,MT_SW,1.22,21.89,33860.6101443143,102745,0.229455009607514
1114536,CSP_Trough_No_Storage,1114536,MT_SW,1.22,42.55,33860.6101443143,102745,0.131673872842466
1114537,CSP_Trough_6h_Storage,1114537,MT_SW,1.22,29.73,33860.6101443143,102745,0.219685602941779
1114544,Central_PV,1114544,MT_NE,2833.49,17.69,17250.7317309078,103598,0.221574255784911
1114545,CSP_Trough_No_Storage,1114545,MT_NE,2833.49,39.13,17250.7317309078,103598,0.130525673802512
1114546,CSP_Trough_6h_Storage,1114546,MT_NE,2833.49,27.34,17250.7317309078,103598,0.216034985821917
1114547,Central_PV,1114547,MT_NE,1.76,19.45,27579.0320319414,102960,0.234221306988175
1114548,CSP_Trough_No_Storage,1114548,MT_NE,1.76,40.77,27579.0320319414,102960,0.138852686703197
1114549,CSP_Trough_6h_Storage,1114549,MT_NE,1.76,28.49,27579.0320319414,102960,0.226933200961187
1114550,Central_PV,1114550,MT_SW,16.18,20.72,12811.0490067803,102793,0.240353890545524
1114551,CSP_Trough_No_Storage,1114551,MT_SW,16.18,40.53,12811.0490067803,102793,0.139484100539954
1114552,CSP_Trough_6h_Storage,1114552,MT_SW,16.18,28.25,12811.0490067803,102793,0.228943244159817
1114553,Central_PV,1114553,MT_SE,3435.02,20.6,29291.4483189867,103969,0.233828269025083
1114554,CSP_Trough_No_Storage,1114554,MT_SE,3435.02,39.82,29291.4483189867,103969,0.151405312751142
1114555,CSP_Trough_6h_Storage,1114555,MT_SE,3435.02,27.9,29291.4483189867,103969,0.248081985981279
1114556,Central_PV,1114556,ID_E,5.17,22.86,22606.6486787924,102931,0.227705350008164
1114557,CSP_Trough_No_Storage,1114557,ID_E,5.17,41.51,22606.6486787924,102931,0.151132356291096
1114558,CSP_Trough_6h_Storage,1114558,ID_E,5.17,29.1,22606.6486787924,102931,0.246890300317352
1114559,Central_PV,1114559,OR_WA_BPA,6.68,21.54,2592.27417467795,100275,0.235918684596434
1114560,CSP_Trough_No_Storage,1114560,OR_WA_BPA,6.68,38.68,2592.27417467795,100275,0.164529584723745
1114561,CSP_Trough_6h_Storage,1114561,OR_WA_BPA,6.68,27.13,2592.27417467795,100275,0.264604895456621
1114562,Central_PV,1114562,CO_NW,21.18,26.92,47896.4074677174,104036,0.233324727522959
1114563,CSP_Trough_No_Storage,1114563,CO_NW,21.18,43.09,47896.4074677174,104036,0.132696654320776
1114564,CSP_Trough_6h_Storage,1114564,CO_NW,21.18,30.26,47896.4074677174,104036,0.222357540481734
1114568,Central_PV,1114568,MT_SW,1.79,20.37,22091.4841832827,102723,0.239663405657772
1114569,CSP_Trough_No_Storage,1114569,MT_SW,1.79,41.26,22091.4841832827,102723,0.138685427301371
1114570,CSP_Trough_6h_Storage,1114570,MT_SW,1.79,28.97,22091.4841832827,102723,0.230737584066095
1114571,Central_PV,1114571,OR_E,1.19,24.44,44791.7418621234,100860,0.243717423899506
1114572,CSP_Trough_No_Storage,1114572,OR_E,1.19,41.26,44791.7418621234,100860,0.161115868833333
1114573,CSP_Trough_6h_Storage,1114573,OR_E,1.19,28.85,44791.7418621234,100860,0.262652423597032
1114574,Central_PV,1114574,OR_WA_BPA,67.9,20.48,16917.4497719122,100541,0.236650515792912
1114575,CSP_Trough_No_Storage,1114575,OR_WA_BPA,67.9,38.91,16917.4497719122,100541,0.17111765837443
1114576,CSP_Trough_6h_Storage,1114576,OR_WA_BPA,67.9,27.13,16917.4497719122,100541,0.274405146390411
1114577,Central_PV,1114577,UT_N,2.42,27.29,3107.18607945006,102898,0.25871979580582
1114578,CSP_Trough_No_Storage,1114578,UT_N,2.42,41.51,3107.18607945006,102898,0.179122700189498
1114579,CSP_Trough_6h_Storage,1114579,UT_N,2.42,29.1,3107.18607945006,102898,0.289857167273974
1114583,Central_PV,1114583,UT_N,9.75,26.92,2200.97718750337,102854,0.248769224224732
1114584,CSP_Trough_No_Storage,1114584,UT_N,9.75,40.53,2200.97718750337,102854,0.171504830875572
1114585,CSP_Trough_6h_Storage,1114585,UT_N,9.75,28.37,2200.97718750337,102854,0.276710568476029
1114586,Central_PV,1114586,WY_NW,2.45,22.13,29748.5310970117,103580,0.246029124699255
1114587,CSP_Trough_No_Storage,1114587,WY_NW,2.45,41.26,29748.5310970117,103580,0.145235262180366
1114588,CSP_Trough_6h_Storage,1114588,WY_NW,2.45,28.85,29748.5310970117,103580,0.241091663994292
1114589,Central_PV,1114589,UT_N,5.19,25.68,10866.204186747,102890,0.246946108810354
1114590,CSP_Trough_No_Storage,1114590,UT_N,5.19,41.51,10866.204186747,102890,0.173748832356164
1114591,CSP_Trough_6h_Storage,1114591,UT_N,5.19,29.1,10866.204186747,102890,0.281134484416553
1114592,Central_PV,1114592,UT_N,12.15,25.43,7686.69362838697,102784,0.237038371439166
1114593,CSP_Trough_No_Storage,1114593,UT_N,12.15,41.77,7686.69362838697,102784,0.160683408474886
1114594,CSP_Trough_6h_Storage,1114594,UT_N,12.15,29.22,7686.69362838697,102784,0.266053072944065
1114595,Central_PV,1114595,OR_E,6.38,22.73,63482.7970997866,100543,0.256118487575835
1114596,CSP_Trough_No_Storage,1114596,OR_E,6.38,41.01,63482.7970997866,100543,0.168973110388128
1114597,CSP_Trough_6h_Storage,1114597,OR_E,6.38,28.73,63482.7970997866,100543,0.272940747386986
1114598,Central_PV,1114598,WY_SE,5.6,25.43,17077.7706053619,103949,0.266509511191312
1114599,CSP_Trough_No_Storage,1114599,WY_SE,5.6,42.29,17077.7706053619,103949,0.166370545666667
1114600,CSP_Trough_6h_Storage,1114600,WY_SE,5.6,29.6,17077.7706053619,103949,0.276036016694066
1114601,Central_PV,1114601,CA_PGE_BAY,12.66,30.64,2195.41453039987,100134,0.248672994441387
1114602,CSP_Trough_No_Storage,1114602,CA_PGE_BAY,12.66,37.82,2195.41453039987,100134,0.19694881655936
1114603,CSP_Trough_6h_Storage,1114603,CA_PGE_BAY,12.66,26.49,2195.41453039987,100134,0.311872194018266
1114604,Central_PV,1114604,ID_E,70.85,23.46,26018.1312818107,102660,0.246749186259552
1114605,CSP_Trough_No_Storage,1114605,ID_E,70.85,41.77,26018.1312818107,102660,0.166016274587899
1114606,CSP_Trough_6h_Storage,1114606,ID_E,70.85,29.22,26018.1312818107,102660,0.270111743108449
1114607,Central_PV,1114607,WY_NW,12.7,23.46,30721.2479012766,103805,0.25376510128723
1114608,CSP_Trough_No_Storage,1114608,WY_NW,12.7,41.77,30721.2479012766,103805,0.167156617264841
1114609,CSP_Trough_6h_Storage,1114609,WY_NW,12.7,29.35,30721.2479012766,103805,0.275761489973746
1114610,Central_PV,1114610,NV_N,4.95,26.67,39074.4938703847,102282,0.25640545825925
1114611,CSP_Trough_No_Storage,1114611,NV_N,4.95,42.03,39074.4938703847,102282,0.161007608680365
1114612,CSP_Trough_6h_Storage,1114612,NV_N,4.95,29.35,39074.4938703847,102282,0.261445626517124
1114613,Central_PV,1114613,ID_E,172.16,23.95,6257.29325776914,102682,0.251424486261293
1114614,CSP_Trough_No_Storage,1114614,ID_E,172.16,41.51,6257.29325776914,102682,0.177493389678082
1114615,CSP_Trough_6h_Storage,1114615,ID_E,172.16,28.97,6257.29325776914,102682,0.28369405151484
1114616,Central_PV,1114616,WY_NW,26.97,24.32,87807.5226703799,103378,0.274051239565741
1114617,CSP_Trough_No_Storage,1114617,WY_NW,26.97,43.09,87807.5226703799,103378,0.163220265001142
1114618,CSP_Trough_6h_Storage,1114618,WY_NW,26.97,30.13,87807.5226703799,103378,0.270861681027399
1114619,Central_PV,1114619,UT_N,73.13,27.05,12838.7383677722,102728,0.250698202882151
1114620,CSP_Trough_No_Storage,1114620,UT_N,73.13,41.26,12838.7383677722,102728,0.169356491033106
1114621,CSP_Trough_6h_Storage,1114621,UT_N,73.13,28.85,12838.7383677722,102728,0.274103276055939
1114622,Central_PV,1114622,CA_PGE_N,12.8,29.16,23815.7087080512,100122,0.247840963607073
1114623,CSP_Trough_No_Storage,1114623,CA_PGE_N,12.8,37.82,23815.7087080512,100122,0.203594020479451
1114624,CSP_Trough_6h_Storage,1114624,CA_PGE_N,12.8,26.49,23815.7087080512,100122,0.322510641287674
1114625,Central_PV,1114625,ID_S_OR_E,7.15,23.46,23811.290367957,101304,0.255719445093264
1114626,CSP_Trough_No_Storage,1114626,ID_S_OR_E,7.15,40.53,23811.290367957,101304,0.184458462899543
1114627,CSP_Trough_6h_Storage,1114627,ID_S_OR_E,7.15,28.49,23811.290367957,101304,0.296297160789158
1114628,Central_PV,1114628,AZ_NM_N,7.44,31.61,31718.5709382503,103317,0.301716500593134
1114629,CSP_Trough_No_Storage,1114629,AZ_NM_N,7.44,43.09,31718.5709382503,103317,0.231856411006849
1114630,CSP_Trough_6h_Storage,1114630,AZ_NM_N,7.44,30.13,31718.5709382503,103317,0.370050044723745
1114631,Central_PV,1114631,WY_SE,34.25,24.81,32327.3600125501,103774,0.258501295046337
1114632,CSP_Trough_No_Storage,1114632,WY_SE,34.25,42.55,32327.3600125501,103774,0.162886943070777
1114633,CSP_Trough_6h_Storage,1114633,WY_SE,34.25,29.73,32327.3600125501,103774,0.270762287563927
1114634,Central_PV,1114634,UT_N,133.86,27.54,26438.0236322921,102832,0.250862486323465
1114635,CSP_Trough_No_Storage,1114635,UT_N,133.86,41.77,26438.0236322921,102832,0.172057461292238
1114636,CSP_Trough_6h_Storage,1114636,UT_N,133.86,29.22,26438.0236322921,102832,0.281562056574201
1114637,Central_PV,1114637,WY_SW,3.9,25.8,3010.56694095539,103488,0.262014934059355
1114638,CSP_Trough_No_Storage,1114638,WY_SW,3.9,43.09,3010.56694095539,103488,0.164483345855023
1114639,CSP_Trough_6h_Storage,1114639,WY_SW,3.9,30.13,3010.56694095539,103488,0.270638817386985
1114640,Central_PV,1114640,CA_PGE_CEN,16.69,31.37,5030.71399953099,100251,0.254434281475271
1114641,CSP_Trough_No_Storage,1114641,CA_PGE_CEN,16.69,37.82,5030.71399953099,100251,0.207246830294521
1114642,CSP_Trough_6h_Storage,1114642,CA_PGE_CEN,16.69,26.49,5030.71399953099,100251,0.326380447807078
1114643,Central_PV,1114643,ID_S_OR_E,53.58,24.94,74446.0896899404,101542,0.25020506368404
1114644,CSP_Trough_No_Storage,1114644,ID_S_OR_E,53.58,42.29,74446.0896899404,101542,0.166316119148402
1114645,CSP_Trough_6h_Storage,1114645,ID_S_OR_E,53.58,29.6,74446.0896899404,101542,0.273986868921233
1114646,Central_PV,1114646,CA_PGE_CEN,24.85,31.61,4335.72626703316,100192,0.24862418085553
1114647,CSP_Trough_No_Storage,1114647,CA_PGE_CEN,24.85,39.13,4335.72626703316,100192,0.196235062757991
1114648,CSP_Trough_6h_Storage,1114648,CA_PGE_CEN,24.85,27.34,4335.72626703316,100192,0.311781627321917
1114649,Central_PV,1114649,ID_S_OR_E,8.79,23.95,51036.7951275021,101298,0.253846230782307
1114650,CSP_Trough_No_Storage,1114650,ID_S_OR_E,8.79,41.51,51036.7951275021,101298,0.177096672608447
1114651,CSP_Trough_6h_Storage,1114651,ID_S_OR_E,8.79,29.1,51036.7951275021,101298,0.287074383090436
1114652,Central_PV,1114652,OR_E,2.87,23.95,72412.2365194204,101096,0.263839868762645
1114653,CSP_Trough_No_Storage,1114653,OR_E,2.87,41.01,72412.2365194204,101096,0.188910581182649
1114654,CSP_Trough_6h_Storage,1114654,OR_E,2.87,28.73,72412.2365194204,101096,0.302957465077854
1114655,Central_PV,1114655,WY_SE,12.57,24.2,8631.35988804492,103868,0.261845010948165
1114656,CSP_Trough_No_Storage,1114656,WY_SE,12.57,42.29,8631.35988804492,103868,0.165319017740867
1114657,CSP_Trough_6h_Storage,1114657,WY_SE,12.57,29.47,8631.35988804492,103868,0.273480377431509
1114658,Central_PV,1114658,NV_N,43.72,26.8,34209.4089549355,102287,0.255817075981965
1114659,CSP_Trough_No_Storage,1114659,NV_N,43.72,42.03,34209.4089549355,102287,0.168279369638128
1114660,CSP_Trough_6h_Storage,1114660,NV_N,43.72,29.35,34209.4089549355,102287,0.267660335231735
1114661,Central_PV,1114661,ID_E,69.25,23.58,10005.3951197306,102536,0.255802287694153
1114662,CSP_Trough_No_Storage,1114662,ID_E,69.25,41.77,10005.3951197306,102536,0.1739672869258
1114663,CSP_Trough_6h_Storage,1114663,ID_E,69.25,29.22,10005.3951197306,102536,0.281674330260275
1114664,Central_PV,1114664,WY_SW,7.02,25.18,35060.6853238769,103223,0.25930638111502
1114665,CSP_Trough_No_Storage,1114665,WY_SW,7.02,42.82,35060.6853238769,103223,0.173768886360731
1114666,CSP_Trough_6h_Storage,1114666,WY_SW,7.02,29.99,35060.6853238769,103223,0.283962719466895
1114667,Central_PV,1114667,OR_E,17.19,23.83,13802.7334168482,100716,0.26333200526422
1114668,CSP_Trough_No_Storage,1114668,OR_E,17.19,41.01,13802.7334168482,100716,0.183126448826485
1114669,CSP_Trough_6h_Storage,1114669,OR_E,17.19,28.73,13802.7334168482,100716,0.293836731950915
1114670,Central_PV,1114670,OR_E,109.98,25.18,7980.5382656323,100835,0.262789084782667
1114671,CSP_Trough_No_Storage,1114671,OR_E,109.98,41.01,7980.5382656323,100835,0.1808782832637
1114672,CSP_Trough_6h_Storage,1114672,OR_E,109.98,28.73,7980.5382656323,100835,0.290616696232877
1114673,Central_PV,1114673,ID_S_OR_E,59.32,23.83,37195.5059600107,101973,0.249356141786759
1114674,CSP_Trough_No_Storage,1114674,ID_S_OR_E,59.32,42.03,37195.5059600107,101973,0.173048886576484
1114675,CSP_Trough_6h_Storage,1114675,ID_S_OR_E,59.32,29.47,37195.5059600107,101973,0.275599966968038
1114676,Central_PV,1114676,NV_N,5.17,26.3,22938.7863048197,101534,0.254785281666093
1114677,CSP_Trough_No_Storage,1114677,NV_N,5.17,42.82,22938.7863048197,101534,0.17129201134475
1114678,CSP_Trough_6h_Storage,1114678,NV_N,5.17,29.86,22938.7863048197,101534,0.278398137697832
1114679,Central_PV,1114679,WY_SW,29.64,25.31,27215.0767413134,103205,0.26280761607827
1114680,CSP_Trough_No_Storage,1114680,WY_SW,29.64,43.09,27215.0767413134,103205,0.168238264944064
1114681,CSP_Trough_6h_Storage,1114681,WY_SW,29.64,30.26,27215.0767413134,103205,0.276681264700914
1114682,Central_PV,1114682,OR_W,5.38,25.55,4547.42425039421,100091,0.254362750335573
1114683,CSP_Trough_No_Storage,1114683,OR_W,5.38,40.05,4547.42425039421,100091,0.189030510174657
1114684,CSP_Trough_6h_Storage,1114684,OR_W,5.38,28.02,4547.42425039421,100091,0.30050953786329
1114688,Central_PV,1114688,CA_PGE_CEN,54.45,31.98,14078.4428406975,100359,0.251688719109137
1114689,CSP_Trough_No_Storage,1114689,CA_PGE_CEN,54.45,38.47,14078.4428406975,100359,0.209916150083333
1114690,CSP_Trough_6h_Storage,1114690,CA_PGE_CEN,54.45,26.91,14078.4428406975,100359,0.333145911047944
1114691,Central_PV,1114691,OR_E,1.05,25.06,18477.3457999737,100744,0.259310646984734
1114692,CSP_Trough_No_Storage,1114692,OR_E,1.05,41.77,18477.3457999737,100744,0.176741707788813
1114693,CSP_Trough_6h_Storage,1114693,OR_E,1.05,29.22,18477.3457999737,100744,0.285653271098174
1114694,Central_PV,1114694,CA_PGE_S,9.7,33.78,1910.79081319855,100616,0.258346579617557
1114695,CSP_Trough_No_Storage,1114695,CA_PGE_S,9.7,38.68,1910.79081319855,100616,0.216350001400686
1114696,CSP_Trough_6h_Storage,1114696,CA_PGE_S,9.7,27.13,1910.79081319855,100616,0.340582032348173
1114697,Central_PV,1114697,CO_NW,71.01,26.92,69838.3360367334,103719,0.26793526233204
1114698,CSP_Trough_No_Storage,1114698,CO_NW,71.01,42.82,69838.3360367334,103719,0.176191810461188
1114699,CSP_Trough_6h_Storage,1114699,CO_NW,71.01,29.99,69838.3360367334,103719,0.288492780406394
1114700,Central_PV,1114700,WY_SW,14.93,26.67,71160.9894576319,103704,0.26599879843615
1114701,CSP_Trough_No_Storage,1114701,WY_SW,14.93,43.09,71160.9894576319,103704,0.167798430295663
1114702,CSP_Trough_6h_Storage,1114702,WY_SW,14.93,30.13,71160.9894576319,103704,0.277006489011417
1114703,Central_PV,1114703,CA_PGE_S,3.51,33.66,15036.4746747341,100424,0.280498184076485
1114704,CSP_Trough_No_Storage,1114704,CA_PGE_S,3.51,40.05,15036.4746747341,100424,0.232792651267124
1114705,CSP_Trough_6h_Storage,1114705,CA_PGE_S,3.51,28.13,15036.4746747341,100424,0.365749872404568
1114706,Central_PV,1114706,CA_PGE_S,280.21,33.78,11682.9084187698,100729,0.264974047786641
1114707,CSP_Trough_No_Storage,1114707,CA_PGE_S,280.21,38.91,11682.9084187698,100729,0.218904221638129
1114708,CSP_Trough_6h_Storage,1114708,CA_PGE_S,280.21,27.23,11682.9084187698,100729,0.346692066557079
1114709,Central_PV,1114709,NV_N,5.29,28.29,20156.9338661665,101366,0.278321623366424
1114710,CSP_Trough_No_Storage,1114710,NV_N,5.29,43.09,20156.9338661665,101366,0.193206214559362
1114711,CSP_Trough_6h_Storage,1114711,NV_N,5.29,30.26,20156.9338661665,101366,0.310877478404109
1114712,Central_PV,1114712,NV_S,27.05,32.34,20896.8036961775,101474,0.304200305164936
1114713,CSP_Trough_No_Storage,1114713,NV_S,27.05,42.55,20896.8036961775,101474,0.254127841658676
1114714,CSP_Trough_6h_Storage,1114714,NV_S,27.05,29.73,20896.8036961775,101474,0.400674022107306
1114715,Central_PV,1114715,NV_N,5.29,28.41,48686.9426057656,100976,0.290023832502426
1114716,CSP_Trough_No_Storage,1114716,NV_N,5.29,42.03,48686.9426057656,100976,0.223088012982876
1114717,CSP_Trough_6h_Storage,1114717,NV_N,5.29,29.35,48686.9426057656,100976,0.355333070375573
1114718,Central_PV,1114718,NV_N,94.62,26.42,61877.8565109004,102155,0.268604121356387
1114719,CSP_Trough_No_Storage,1114719,NV_N,94.62,42.55,61877.8565109004,102155,0.177177578679224
1114720,CSP_Trough_6h_Storage,1114720,NV_N,94.62,29.86,61877.8565109004,102155,0.288367630997719
1114721,Central_PV,1114721,CA_SCE_CEN,4.77,34.72,9777.83536536339,100715,0.269090236034627
1114722,CSP_Trough_No_Storage,1114722,CA_SCE_CEN,4.77,39.35,9777.83536536339,100715,0.216050986445206
1114723,CSP_Trough_6h_Storage,1114723,CA_SCE_CEN,4.77,27.45,9777.83536536339,100715,0.34163667049886
1114724,Central_PV,1114724,NV_N,78.37,26.67,42815.8656175339,102070,0.274363168532821
1114725,CSP_Trough_No_Storage,1114725,NV_N,78.37,42.55,42815.8656175339,102070,0.181196632869864
1114726,CSP_Trough_6h_Storage,1114726,NV_N,78.37,29.86,42815.8656175339,102070,0.293447240687214
1114727,Central_PV,1114727,CA_SCE_S,8.86,35.3,939.283317892971,101205,0.274896741430748
1114728,CSP_Trough_No_Storage,1114728,CA_SCE_S,8.86,39.82,939.283317892971,101205,0.225486023380138
1114729,CSP_Trough_6h_Storage,1114729,CA_SCE_S,8.86,27.9,939.283317892971,101205,0.356275805680364
1114730,Central_PV,1114730,NV_N,7.99,25.68,4184.68304237279,101060,0.271329799382275
1114731,CSP_Trough_No_Storage,1114731,NV_N,7.99,41.51,4184.68304237279,101060,0.19944152730137
1114732,CSP_Trough_6h_Storage,1114732,NV_N,7.99,29.1,4184.68304237279,101060,0.318248441658674
1114733,Central_PV,1114733,NV_N,18.85,28.79,9897.134759294,100859,0.279609208994587
1114734,CSP_Trough_No_Storage,1114734,NV_N,18.85,42.03,9897.134759294,100859,0.202295490284248
1114735,CSP_Trough_6h_Storage,1114735,NV_N,18.85,29.47,9897.134759294,100859,0.324703852128998
1114736,Central_PV,1114736,NV_N,58.23,27.42,46213.3281797964,102235,0.278039624733654
1114737,CSP_Trough_No_Storage,1114737,NV_N,58.23,42.03,46213.3281797964,102235,0.192091784027398
1114738,CSP_Trough_6h_Storage,1114738,NV_N,58.23,29.47,46213.3281797964,102235,0.309780327408677
1114739,Central_PV,1114739,NV_N,28.22,27.54,79505.8292373366,101968,0.284084580100487
1114740,CSP_Trough_No_Storage,1114740,NV_N,28.22,43.09,79505.8292373366,101968,0.1857823754258
1114741,CSP_Trough_6h_Storage,1114741,NV_N,28.22,30.13,79505.8292373366,101968,0.301690393761415
1114742,Central_PV,1114742,NV_N,2.64,28.04,100041.377773555,102268,0.279027863776417
1114743,CSP_Trough_No_Storage,1114743,NV_N,2.64,42.29,100041.377773555,102268,0.193425081028539
1114744,CSP_Trough_6h_Storage,1114744,NV_N,2.64,29.73,100041.377773555,102268,0.309644841845891
1114745,Central_PV,1114745,CO_SW,12.12,30.02,31970.7038479489,104148,0.292745997027107
1114746,CSP_Trough_No_Storage,1114746,CO_SW,12.12,44.21,31970.7038479489,104148,0.17990249264612
1114747,CSP_Trough_6h_Storage,1114747,CO_SW,12.12,30.81,31970.7038479489,104148,0.298053992245434
1114748,Central_PV,1114748,NV_N,36.38,27.54,75689.4763483108,101765,0.288579083365359
1114749,CSP_Trough_No_Storage,1114749,NV_N,36.38,43.37,75689.4763483108,101765,0.198452721894977
1114750,CSP_Trough_6h_Storage,1114750,NV_N,36.38,30.26,75689.4763483108,101765,0.321639716366439
1114751,Central_PV,1114751,UT_S,5.17,30.02,11084.7844157204,103484,0.281785250214168
1114752,CSP_Trough_No_Storage,1114752,UT_S,5.17,43.37,11084.7844157204,103484,0.201368373422374
1114753,CSP_Trough_6h_Storage,1114753,UT_S,5.17,30.26,11084.7844157204,103484,0.328584029786531
1114757,Central_PV,1114757,UT_N,29.5,27.17,19391.361274114,102719,0.255195789346797
1114758,CSP_Trough_No_Storage,1114758,UT_N,29.5,41.51,19391.361274114,102719,0.180114993174658
1114759,CSP_Trough_6h_Storage,1114759,UT_N,29.5,28.97,19391.361274114,102719,0.291731034784245
1114760,Central_PV,1114760,NV_N,26.31,27.79,27507.042716992,100964,0.275211700246105
