AZ_NM_N,Distributed,2055,0
AZ_NM_N,Distributed,2056,0
AZ_NM_N,Distributed,2057,0
AZ_NM_N,Distributed,2058,0
AZ_NM_N,Distributed,2059,0
AZ_NM_N,Distributed,2060,0
AZ_NM_N,Distributed,2061,0
AZ_NM_N,Distributed,2062,0
AZ_NM_N,Distributed,2063,0
AZ_NM_N,Distributed,2064,0
AZ_NM_N,Distributed,2065,0
AZ_NM_N,Distributed,2066,0
AZ_NM_N,Distributed,2067,0
AZ_NM_N,Distributed,2068,0
AZ_NM_N,Distributed,2069,0
AZ_NM_N,Distributed,2070,0
AZ_NM_N,Distributed,2071,0
AZ_NM_N,Distributed,2072,0
AZ_NM_N,Distributed,2073,0
AZ_NM_N,Distributed,2074,0
AZ_NM_N,Distributed,2075,0
AZ_NM_N,Distributed,2076,0
AZ_NM_N,Distributed,2077,0
AZ_NM_N,Distributed,2078,0
AZ_NM_N,Distributed,2079,0
AZ_NM_N,Distributed,2080,0
AZ_NM_N,Primary,2010,0
AZ_NM_N,Primary,2011,0
AZ_NM_N,Primary,2012,0
AZ_NM_N,Primary,2013,0
AZ_NM_N,Primary,2014,0
AZ_NM_N,Primary,2015,0
AZ_NM_N,Primary,2016,0
AZ_NM_N,Primary,2017,0
AZ_NM_N,Primary,2018,0
AZ_NM_N,Primary,2019,0
AZ_NM_N,Primary,2020,0
AZ_NM_N,Primary,2021,0
AZ_NM_N,Primary,2022,0
AZ_NM_N,Primary,2023,0
AZ_NM_N,Primary,2024,0
AZ_NM_N,Primary,2025,0
AZ_NM_N,Primary,2026,0
AZ_NM_N,Primary,2027,0
AZ_NM_N,Primary,2028,0
AZ_NM_N,Primary,2029,0
AZ_NM_N,Primary,2030,0
AZ_NM_N,Primary,2031,0
AZ_NM_N,Primary,2032,0
AZ_NM_N,Primary,2033,0
AZ_NM_N,Primary,2034,0
AZ_NM_N,Primary,2035,0
AZ_NM_N,Primary,2036,0
AZ_NM_N,Primary,2037,0
AZ_NM_N,Primary,2038,0
AZ_NM_N,Primary,2039,0
AZ_NM_N,Primary,2040,0
AZ_NM_N,Primary,2041,0
AZ_NM_N,Primary,2042,0
AZ_NM_N,Primary,2043,0
AZ_NM_N,Primary,2044,0
AZ_NM_N,Primary,2045,0
AZ_NM_N,Primary,2046,0
AZ_NM_N,Primary,2047,0
AZ_NM_N,Primary,2048,0
AZ_NM_N,Primary,2049,0
AZ_NM_N,Primary,2050,0
AZ_NM_N,Primary,2051,0
AZ_NM_N,Primary,2052,0
AZ_NM_N,Primary,2053,0
AZ_NM_N,Primary,2054,0
AZ_NM_N,Primary,2055,0
AZ_NM_N,Primary,2056,0
AZ_NM_N,Primary,2057,0
AZ_NM_N,Primary,2058,0
AZ_NM_N,Primary,2059,0
AZ_NM_N,Primary,2060,0
AZ_NM_N,Primary,2061,0
AZ_NM_N,Primary,2062,0
AZ_NM_N,Primary,2063,0
AZ_NM_N,Primary,2064,0
AZ_NM_N,Primary,2065,0
AZ_NM_N,Primary,2066,0
AZ_NM_N,Primary,2067,0
AZ_NM_N,Primary,2068,0
AZ_NM_N,Primary,2069,0
AZ_NM_N,Primary,2070,0
AZ_NM_N,Primary,2071,0
AZ_NM_N,Primary,2072,0
AZ_NM_N,Primary,2073,0
AZ_NM_N,Primary,2074,0
AZ_NM_N,Primary,2075,0
AZ_NM_N,Primary,2076,0
AZ_NM_N,Primary,2077,0
AZ_NM_N,Primary,2078,0
AZ_NM_N,Primary,2079,0
AZ_NM_N,Primary,2080,0
AZ_NW,Distributed,2010,0.00499962869749722
AZ_NW,Distributed,2011,0.00749944304624583
AZ_NW,Distributed,2012,0.0104992202647442
AZ_NW,Distributed,2013,0.0119991088739933
AZ_NW,Distributed,2014,0.0134989974832425
AZ_NW,Distributed,2015,0.0149988860924917
AZ_NW,Distributed,2016,0.01799866331099
AZ_NW,Distributed,2017,0.0209984405294883
AZ_NW,Distributed,2018,0.0239982177479867
AZ_NW,Distributed,2019,0.026997994966485
AZ_NW,Distributed,2020,0.0299977721849833
AZ_NW,Distributed,2021,0.0329975494034817
AZ_NW,Distributed,2022,0.03599732662198
AZ_NW,Distributed,2023,0.0389971038404783
AZ_NW,Distributed,2024,0.0419968810589766
AZ_NW,Distributed,2025,0.044996658277475
AZ_NW,Distributed,2026,0.044996658277475
AZ_NW,Distributed,2027,0.044996658277475
AZ_NW,Distributed,2028,0.044996658277475
AZ_NW,Distributed,2029,0.044996658277475
AZ_NW,Distributed,2030,0.044996658277475
AZ_NW,Distributed,2031,0.044996658277475
AZ_NW,Distributed,2032,0.044996658277475
AZ_NW,Distributed,2033,0.044996658277475
AZ_NW,Distributed,2034,0.044996658277475
AZ_NW,Distributed,2035,0.044996658277475
AZ_NW,Distributed,2036,0.044996658277475
AZ_NW,Distributed,2037,0.044996658277475
AZ_NW,Distributed,2038,0.044996658277475
AZ_NW,Distributed,2039,0.044996658277475
AZ_NW,Distributed,2040,0.044996658277475
AZ_NW,Distributed,2041,0.044996658277475
AZ_NW,Distributed,2042,0.044996658277475
AZ_NW,Distributed,2043,0.044996658277475
AZ_NW,Distributed,2044,0.044996658277475
AZ_NW,Distributed,2045,0.044996658277475
AZ_NW,Distributed,2046,0.044996658277475
AZ_NW,Distributed,2047,0.044996658277475
AZ_NW,Distributed,2048,0.044996658277475
AZ_NW,Distributed,2049,0.044996658277475
AZ_NW,Distributed,2050,0.044996658277475
AZ_NW,Distributed,2051,0.044996658277475
AZ_NW,Distributed,2052,0.044996658277475
AZ_NW,Distributed,2053,0.044996658277475
AZ_NW,Distributed,2054,0.044996658277475
AZ_NW,Distributed,2055,0.044996658277475
AZ_NW,Distributed,2056,0.044996658277475
AZ_NW,Distributed,2057,0.044996658277475
AZ_NW,Distributed,2058,0.044996658277475
AZ_NW,Distributed,2059,0.044996658277475
AZ_NW,Distributed,2060,0.044996658277475
AZ_NW,Distributed,2061,0.044996658277475
AZ_NW,Distributed,2062,0.044996658277475
AZ_NW,Distributed,2063,0.044996658277475
AZ_NW,Distributed,2064,0.044996658277475
AZ_NW,Distributed,2065,0.044996658277475
AZ_NW,Distributed,2066,0.044996658277475
AZ_NW,Distributed,2067,0.044996658277475
AZ_NW,Distributed,2068,0.044996658277475
AZ_NW,Distributed,2069,0.044996658277475
AZ_NW,Distributed,2070,0.044996658277475
AZ_NW,Distributed,2071,0.044996658277475
AZ_NW,Distributed,2072,0.044996658277475
AZ_NW,Distributed,2073,0.044996658277475
AZ_NW,Distributed,2074,0.044996658277475
AZ_NW,Distributed,2075,0.044996658277475
AZ_NW,Distributed,2076,0.044996658277475
AZ_NW,Distributed,2077,0.044996658277475
AZ_NW,Distributed,2078,0.044996658277475
AZ_NW,Distributed,2079,0.044996658277475
AZ_NW,Distributed,2080,0.044996658277475
AZ_NW,Primary,2010,0.0250129955875973
AZ_NW,Primary,2011,0.0300126242850945
AZ_NW,Primary,2012,0.0350122529825917
AZ_NW,Primary,2013,0.040011881680089
AZ_NW,Primary,2014,0.0450127480526202
AZ_NW,Primary,2015,0.0500136144250772
AZ_NW,Primary,2016,0.0600141094951056
AZ_NW,Primary,2017,0.0700148521001112
AZ_NW,Primary,2018,0.0800155947051168
AZ_NW,Primary,2019,0.0900163373101223
AZ_NW,Primary,2020,0.100017079915128
AZ_NW,Primary,2021,0.110016337310122
AZ_NW,Primary,2022,0.120015594705117
AZ_NW,Primary,2023,0.130014852100111
AZ_NW,Primary,2024,0.140014109495106
AZ_NW,Primary,2025,0.1500133668901
AZ_NW,Primary,2026,0.1500133668901
AZ_NW,Primary,2027,0.1500133668901
AZ_NW,Primary,2028,0.1500133668901
AZ_NW,Primary,2029,0.1500133668901
AZ_NW,Primary,2030,0.1500133668901
AZ_NW,Primary,2031,0.1500133668901
