breakpoint_id,load_area,year,price_dollars_per_mmbtu,breakpoint_mmbtu_per_year
7,NM_S_TX_EPE,2028,999999999.0000,
1,NM_S_TX_EPE,2029,1.5419,2043002
2,NM_S_TX_EPE,2029,2.0513,7238288
3,NM_S_TX_EPE,2029,7.5236,11443033
4,NM_S_TX_EPE,2029,3373.1121,11450840
5,NM_S_TX_EPE,2029,27235.8694,11451831
6,NM_S_TX_EPE,2029,27926.3710,11453193
7,NM_S_TX_EPE,2029,999999999.0000,
1,NM_S_TX_EPE,2030,1.5419,2043002
2,NM_S_TX_EPE,2030,2.0514,7238983
3,NM_S_TX_EPE,2030,7.5238,11443729
4,NM_S_TX_EPE,2030,1750.6332,11451535
5,NM_S_TX_EPE,2030,32621.2119,11452526
6,NM_S_TX_EPE,2030,33311.7556,11453888
7,NM_S_TX_EPE,2030,999999999.0000,
1,NM_S_TX_EPE,2031,1.5419,2043002
2,NM_S_TX_EPE,2031,2.0514,7238983
3,NM_S_TX_EPE,2031,7.5238,11443729
4,NM_S_TX_EPE,2031,1750.6332,11451535
5,NM_S_TX_EPE,2031,32621.2119,11452526
6,NM_S_TX_EPE,2031,33311.7556,11453888
7,NM_S_TX_EPE,2031,999999999.0000,
1,NM_S_TX_EPE,2032,1.5419,2043002
2,NM_S_TX_EPE,2032,2.0514,7238983
3,NM_S_TX_EPE,2032,7.5238,11443729
4,NM_S_TX_EPE,2032,1750.6332,11451535
5,NM_S_TX_EPE,2032,32621.2119,11452526
6,NM_S_TX_EPE,2032,33311.7556,11453888
7,NM_S_TX_EPE,2032,999999999.0000,
1,NM_S_TX_EPE,2033,1.5419,2043002
2,NM_S_TX_EPE,2033,2.0514,7238983
3,NM_S_TX_EPE,2033,7.5238,11443729
4,NM_S_TX_EPE,2033,1750.6332,11451535
5,NM_S_TX_EPE,2033,32621.2119,11452526
6,NM_S_TX_EPE,2033,33311.7556,11453888
7,NM_S_TX_EPE,2033,999999999.0000,
1,NM_S_TX_EPE,2034,1.5419,2043002
2,NM_S_TX_EPE,2034,2.0514,7238983
3,NM_S_TX_EPE,2034,7.5238,11443729
4,NM_S_TX_EPE,2034,1750.6332,11451535
5,NM_S_TX_EPE,2034,32621.2119,11452526
6,NM_S_TX_EPE,2034,33311.7556,11453888
7,NM_S_TX_EPE,2034,999999999.0000,
1,NM_S_TX_EPE,2035,1.5419,2043002
2,NM_S_TX_EPE,2035,2.0514,7238983
3,NM_S_TX_EPE,2035,7.5238,11443729
4,NM_S_TX_EPE,2035,1750.6332,11451535
5,NM_S_TX_EPE,2035,32621.2119,11452526
6,NM_S_TX_EPE,2035,33311.7556,11453888
7,NM_S_TX_EPE,2035,999999999.0000,
1,NM_S_TX_EPE,2036,1.5419,2043002
2,NM_S_TX_EPE,2036,2.0514,7238983
3,NM_S_TX_EPE,2036,7.5238,11443729
4,NM_S_TX_EPE,2036,1750.6332,11451535
5,NM_S_TX_EPE,2036,32621.2119,11452526
6,NM_S_TX_EPE,2036,33311.7556,11453888
7,NM_S_TX_EPE,2036,999999999.0000,
1,NM_S_TX_EPE,2037,1.5419,2043002
2,NM_S_TX_EPE,2037,2.0514,7238983
3,NM_S_TX_EPE,2037,7.5238,11443729
4,NM_S_TX_EPE,2037,1750.6332,11451535
5,NM_S_TX_EPE,2037,32621.2119,11452526
6,NM_S_TX_EPE,2037,33311.7556,11453888
7,NM_S_TX_EPE,2037,999999999.0000,
1,NM_S_TX_EPE,2038,1.5419,2043002
2,NM_S_TX_EPE,2038,2.0514,7238983
3,NM_S_TX_EPE,2038,7.5238,11443729
4,NM_S_TX_EPE,2038,1750.6332,11451535
5,NM_S_TX_EPE,2038,32621.2119,11452526
6,NM_S_TX_EPE,2038,33311.7556,11453888
7,NM_S_TX_EPE,2038,999999999.0000,
1,NM_S_TX_EPE,2039,1.5419,2043002
2,NM_S_TX_EPE,2039,2.0514,7238983
3,NM_S_TX_EPE,2039,7.5238,11443729
4,NM_S_TX_EPE,2039,1750.6332,11451535
5,NM_S_TX_EPE,2039,32621.2119,11452526
6,NM_S_TX_EPE,2039,33311.7556,11453888
7,NM_S_TX_EPE,2039,999999999.0000,
1,NM_S_TX_EPE,2040,1.5419,2043002
2,NM_S_TX_EPE,2040,2.0514,7238983
3,NM_S_TX_EPE,2040,7.5238,11443729
4,NM_S_TX_EPE,2040,1750.6332,11451535
5,NM_S_TX_EPE,2040,32621.2119,11452526
6,NM_S_TX_EPE,2040,33311.7556,11453888
7,NM_S_TX_EPE,2040,999999999.0000,
1,NM_S_TX_EPE,2041,1.5419,2043002
2,NM_S_TX_EPE,2041,2.0514,7238983
3,NM_S_TX_EPE,2041,7.5238,11443729
4,NM_S_TX_EPE,2041,1750.6332,11451535
5,NM_S_TX_EPE,2041,32621.2119,11452526
6,NM_S_TX_EPE,2041,33311.7556,11453888
7,NM_S_TX_EPE,2041,999999999.0000,
1,NM_S_TX_EPE,2042,1.5419,2043002
2,NM_S_TX_EPE,2042,2.0514,7238983
3,NM_S_TX_EPE,2042,7.5238,11443729
4,NM_S_TX_EPE,2042,1750.6332,11451535
5,NM_S_TX_EPE,2042,32621.2119,11452526
6,NM_S_TX_EPE,2042,33311.7556,11453888
7,NM_S_TX_EPE,2042,999999999.0000,
1,NM_S_TX_EPE,2043,1.5419,2043002
2,NM_S_TX_EPE,2043,2.0514,7238983
3,NM_S_TX_EPE,2043,7.5238,11443729
4,NM_S_TX_EPE,2043,1750.6332,11451535
5,NM_S_TX_EPE,2043,32621.2119,11452526
6,NM_S_TX_EPE,2043,33311.7556,11453888
7,NM_S_TX_EPE,2043,999999999.0000,
1,NM_S_TX_EPE,2044,1.5419,2043002
2,NM_S_TX_EPE,2044,2.0514,7238983
3,NM_S_TX_EPE,2044,7.5238,11443729
4,NM_S_TX_EPE,2044,1750.6332,11451535
5,NM_S_TX_EPE,2044,32621.2119,11452526
6,NM_S_TX_EPE,2044,33311.7556,11453888
7,NM_S_TX_EPE,2044,999999999.0000,
1,NM_S_TX_EPE,2045,1.5419,2043002
2,NM_S_TX_EPE,2045,2.0514,7238983
3,NM_S_TX_EPE,2045,7.5238,11443729
4,NM_S_TX_EPE,2045,1750.6332,11451535
5,NM_S_TX_EPE,2045,32621.2119,11452526
6,NM_S_TX_EPE,2045,33311.7556,11453888
7,NM_S_TX_EPE,2045,999999999.0000,
1,NM_S_TX_EPE,2046,1.5419,2043002
2,NM_S_TX_EPE,2046,2.0514,7238983
3,NM_S_TX_EPE,2046,7.5238,11443729
4,NM_S_TX_EPE,2046,1750.6332,11451535
5,NM_S_TX_EPE,2046,32621.2119,11452526
6,NM_S_TX_EPE,2046,33311.7556,11453888
7,NM_S_TX_EPE,2046,999999999.0000,
1,NM_S_TX_EPE,2047,1.5419,2043002
2,NM_S_TX_EPE,2047,2.0514,7238983
3,NM_S_TX_EPE,2047,7.5238,11443729
4,NM_S_TX_EPE,2047,1750.6332,11451535
5,NM_S_TX_EPE,2047,32621.2119,11452526
6,NM_S_TX_EPE,2047,33311.7556,11453888
7,NM_S_TX_EPE,2047,999999999.0000,
1,NM_S_TX_EPE,2048,1.5419,2043002
2,NM_S_TX_EPE,2048,2.0514,7238983
3,NM_S_TX_EPE,2048,7.5238,11443729
4,NM_S_TX_EPE,2048,1750.6332,11451535
5,NM_S_TX_EPE,2048,32621.2119,11452526
6,NM_S_TX_EPE,2048,33311.7556,11453888
7,NM_S_TX_EPE,2048,999999999.0000,
1,NM_S_TX_EPE,2049,1.5419,2043002
2,NM_S_TX_EPE,2049,2.0514,7238983
3,NM_S_TX_EPE,2049,7.5238,11443729
4,NM_S_TX_EPE,2049,1750.6332,11451535
5,NM_S_TX_EPE,2049,32621.2119,11452526
6,NM_S_TX_EPE,2049,33311.7556,11453888
7,NM_S_TX_EPE,2049,999999999.0000,
1,NM_S_TX_EPE,2050,1.5419,2043002
2,NM_S_TX_EPE,2050,2.0514,7238983
3,NM_S_TX_EPE,2050,7.5238,11443729
4,NM_S_TX_EPE,2050,1750.6332,11451535
5,NM_S_TX_EPE,2050,32621.2119,11452526
6,NM_S_TX_EPE,2050,33311.7556,11453888
7,NM_S_TX_EPE,2050,999999999.0000,
1,NM_S_TX_EPE,2051,1.5419,2043002
2,NM_S_TX_EPE,2051,2.0514,7238983
3,NM_S_TX_EPE,2051,7.5238,11443729
4,NM_S_TX_EPE,2051,1750.6332,11451535
5,NM_S_TX_EPE,2051,32621.2119,11452526
6,NM_S_TX_EPE,2051,33311.7556,11453888
7,NM_S_TX_EPE,2051,999999999.0000,
1,NM_S_TX_EPE,2052,1.5419,2043002
2,NM_S_TX_EPE,2052,2.0514,7238983
3,NM_S_TX_EPE,2052,7.5238,11443729
4,NM_S_TX_EPE,2052,1750.6332,11451535
5,NM_S_TX_EPE,2052,32621.2119,11452526
6,NM_S_TX_EPE,2052,33311.7556,11453888
7,NM_S_TX_EPE,2052,999999999.0000,
1,NM_S_TX_EPE,2053,1.5419,2043002
2,NM_S_TX_EPE,2053,2.0514,7238983
3,NM_S_TX_EPE,2053,7.5238,11443729
4,NM_S_TX_EPE,2053,1750.6332,11451535
5,NM_S_TX_EPE,2053,32621.2119,11452526
6,NM_S_TX_EPE,2053,33311.7556,11453888
7,NM_S_TX_EPE,2053,999999999.0000,
1,NM_S_TX_EPE,2054,1.5419,2043002
2,NM_S_TX_EPE,2054,2.0514,7238983
3,NM_S_TX_EPE,2054,7.5238,11443729
4,NM_S_TX_EPE,2054,1750.6332,11451535
5,NM_S_TX_EPE,2054,32621.2119,11452526
6,NM_S_TX_EPE,2054,33311.7556,11453888
7,NM_S_TX_EPE,2054,999999999.0000,
1,NM_S_TX_EPE,2055,1.5419,2043002
2,NM_S_TX_EPE,2055,2.0514,7238983
3,NM_S_TX_EPE,2055,7.5238,11443729
4,NM_S_TX_EPE,2055,1750.6332,11451535
5,NM_S_TX_EPE,2055,32621.2119,11452526
6,NM_S_TX_EPE,2055,33311.7556,11453888
7,NM_S_TX_EPE,2055,999999999.0000,
1,NM_S_TX_EPE,2056,1.5419,2043002
2,NM_S_TX_EPE,2056,2.0514,7238983
3,NM_S_TX_EPE,2056,7.5238,11443729
4,NM_S_TX_EPE,2056,1750.6332,11451535
5,NM_S_TX_EPE,2056,32621.2119,11452526
6,NM_S_TX_EPE,2056,33311.7556,11453888
7,NM_S_TX_EPE,2056,999999999.0000,
1,NM_S_TX_EPE,2057,1.5419,2043002
2,NM_S_TX_EPE,2057,2.0514,7238983
3,NM_S_TX_EPE,2057,7.5238,11443729
4,NM_S_TX_EPE,2057,1750.6332,11451535
5,NM_S_TX_EPE,2057,32621.2119,11452526
6,NM_S_TX_EPE,2057,33311.7556,11453888
7,NM_S_TX_EPE,2057,999999999.0000,
1,NM_S_TX_EPE,2058,1.5419,2043002
2,NM_S_TX_EPE,2058,2.0514,7238983
3,NM_S_TX_EPE,2058,7.5238,11443729
4,NM_S_TX_EPE,2058,1750.6332,11451535
5,NM_S_TX_EPE,2058,32621.2119,11452526
6,NM_S_TX_EPE,2058,33311.7556,11453888
7,NM_S_TX_EPE,2058,999999999.0000,
1,NM_S_TX_EPE,2059,1.5419,2043002
2,NM_S_TX_EPE,2059,2.0514,7238983
3,NM_S_TX_EPE,2059,7.5238,11443729
4,NM_S_TX_EPE,2059,1750.6332,11451535
5,NM_S_TX_EPE,2059,32621.2119,11452526
6,NM_S_TX_EPE,2059,33311.7556,11453888
7,NM_S_TX_EPE,2059,999999999.0000,
1,NM_S_TX_EPE,2060,1.5419,2043002
2,NM_S_TX_EPE,2060,2.0514,7238983
3,NM_S_TX_EPE,2060,7.5238,11443729
4,NM_S_TX_EPE,2060,1750.6332,11451535
5,NM_S_TX_EPE,2060,32621.2119,11452526
6,NM_S_TX_EPE,2060,33311.7556,11453888
7,NM_S_TX_EPE,2060,999999999.0000,
1,NM_S_TX_EPE,2061,1.5419,2043002
2,NM_S_TX_EPE,2061,2.0514,7238983
3,NM_S_TX_EPE,2061,7.5238,11443729
4,NM_S_TX_EPE,2061,1750.6332,11451535
5,NM_S_TX_EPE,2061,32621.2119,11452526
6,NM_S_TX_EPE,2061,33311.7556,11453888
7,NM_S_TX_EPE,2061,999999999.0000,
1,NM_S_TX_EPE,2062,1.5419,2043002
2,NM_S_TX_EPE,2062,2.0514,7238983
3,NM_S_TX_EPE,2062,7.5238,11443729
4,NM_S_TX_EPE,2062,1750.6332,11451535
5,NM_S_TX_EPE,2062,32621.2119,11452526
6,NM_S_TX_EPE,2062,33311.7556,11453888
7,NM_S_TX_EPE,2062,999999999.0000,
1,NM_S_TX_EPE,2063,1.5419,2043002
2,NM_S_TX_EPE,2063,2.0514,7238983
3,NM_S_TX_EPE,2063,7.5238,11443729
4,NM_S_TX_EPE,2063,1750.6332,11451535
5,NM_S_TX_EPE,2063,32621.2119,11452526
6,NM_S_TX_EPE,2063,33311.7556,11453888
7,NM_S_TX_EPE,2063,999999999.0000,
1,NM_S_TX_EPE,2064,1.5419,2043002
2,NM_S_TX_EPE,2064,2.0514,7238983
3,NM_S_TX_EPE,2064,7.5238,11443729
4,NM_S_TX_EPE,2064,1750.6332,11451535
5,NM_S_TX_EPE,2064,32621.2119,11452526
6,NM_S_TX_EPE,2064,33311.7556,11453888
7,NM_S_TX_EPE,2064,999999999.0000,
1,NM_S_TX_EPE,2065,1.5419,2043002
2,NM_S_TX_EPE,2065,2.0514,7238983
3,NM_S_TX_EPE,2065,7.5238,11443729
4,NM_S_TX_EPE,2065,1750.6332,11451535
5,NM_S_TX_EPE,2065,32621.2119,11452526
6,NM_S_TX_EPE,2065,33311.7556,11453888
7,NM_S_TX_EPE,2065,999999999.0000,
1,NM_S_TX_EPE,2066,1.5419,2043002
2,NM_S_TX_EPE,2066,2.0514,7238983
3,NM_S_TX_EPE,2066,7.5238,11443729
4,NM_S_TX_EPE,2066,1750.6332,11451535
5,NM_S_TX_EPE,2066,32621.2119,11452526
6,NM_S_TX_EPE,2066,33311.7556,11453888
7,NM_S_TX_EPE,2066,999999999.0000,
1,NM_S_TX_EPE,2067,1.5419,2043002
2,NM_S_TX_EPE,2067,2.0514,7238983
3,NM_S_TX_EPE,2067,7.5238,11443729
4,NM_S_TX_EPE,2067,1750.6332,11451535
5,NM_S_TX_EPE,2067,32621.2119,11452526
6,NM_S_TX_EPE,2067,33311.7556,11453888
7,NM_S_TX_EPE,2067,999999999.0000,
1,NM_S_TX_EPE,2068,1.5419,2043002
2,NM_S_TX_EPE,2068,2.0514,7238983
3,NM_S_TX_EPE,2068,7.5238,11443729
4,NM_S_TX_EPE,2068,1750.6332,11451535
5,NM_S_TX_EPE,2068,32621.2119,11452526
6,NM_S_TX_EPE,2068,33311.7556,11453888
7,NM_S_TX_EPE,2068,999999999.0000,
1,NM_S_TX_EPE,2069,1.5419,2043002
2,NM_S_TX_EPE,2069,2.0514,7238983
3,NM_S_TX_EPE,2069,7.5238,11443729
4,NM_S_TX_EPE,2069,1750.6332,11451535
5,NM_S_TX_EPE,2069,32621.2119,11452526
6,NM_S_TX_EPE,2069,33311.7556,11453888
7,NM_S_TX_EPE,2069,999999999.0000,
1,NM_S_TX_EPE,2070,1.5419,2043002
2,NM_S_TX_EPE,2070,2.0514,7238983
3,NM_S_TX_EPE,2070,7.5238,11443729
4,NM_S_TX_EPE,2070,1750.6332,11451535
5,NM_S_TX_EPE,2070,32621.2119,11452526
6,NM_S_TX_EPE,2070,33311.7556,11453888
7,NM_S_TX_EPE,2070,999999999.0000,
1,NV_N,2007,1.5528,957254
2,NV_N,2007,2.0357,2144246
3,NV_N,2007,4.1346,2590466
4,NV_N,2007,4.5557,3054620
5,NV_N,2007,4.6335,3302094
6,NV_N,2007,4.7462,3305744
7,NV_N,2007,4.8361,13103330
8,NV_N,2007,49225.5052,13103362
9,NV_N,2007,74892.6684,13103389
10,NV_N,2007,114999.8274,13103624
11,NV_N,2007,999999999.0000,
1,NV_N,2008,1.5528,957254
2,NV_N,2008,2.0357,2144246
3,NV_N,2008,4.0770,2604024
4,NV_N,2008,4.5554,3073373
5,NV_N,2008,4.6352,3322181
6,NV_N,2008,4.7483,3325831
7,NV_N,2008,4.8388,13123351
8,NV_N,2008,49300.7126,13123383
9,NV_N,2008,73684.7087,13123410
10,NV_N,2008,111530.6178,13123653
11,NV_N,2008,999999999.0000,
1,NV_N,2009,1.5528,957254
2,NV_N,2009,2.0357,2144246
3,NV_N,2009,4.0228,2617582
4,NV_N,2009,4.5559,3073807
5,NV_N,2009,4.6366,3337451
6,NV_N,2009,4.7505,3341109
7,NV_N,2009,4.8415,13138629
8,NV_N,2009,40883.2216,13138661
9,NV_N,2009,54115.7833,13138688
10,NV_N,2009,90345.0341,13138696
11,NV_N,2009,108400.7268,13138946
12,NV_N,2009,999999999.0000,
1,NV_N,2010,1.5528,957254
2,NV_N,2010,2.0357,2144246
3,NV_N,2010,4.0228,2617582
4,NV_N,2010,4.5560,3074295
5,NV_N,2010,4.6367,3339195
6,NV_N,2010,4.7504,3342937
7,NV_N,2010,4.8415,13140405
8,NV_N,2010,63821.7244,13140413
9,NV_N,2010,75511.6418,13140440
10,NV_N,2010,112264.0859,13140691
11,NV_N,2010,999999999.0000,
1,NV_N,2011,1.5528,957254
2,NV_N,2011,2.0357,2144246
3,NV_N,2011,3.9711,2631626
4,NV_N,2011,3.9816,3344165
5,NV_N,2011,4.6822,3364975
6,NV_N,2011,4.7959,3368716
7,NV_N,2011,4.8878,13166074
8,NV_N,2011,40058.5680,13166109
9,NV_N,2011,89142.6607,13166363
10,NV_N,2011,322005.0229,13166399
11,NV_N,2011,999999999.0000,
1,NV_N,2012,1.5528,957254
2,NV_N,2012,2.0357,2144246
3,NV_N,2012,3.9546,3358985
4,NV_N,2012,4.6845,3379803
5,NV_N,2012,4.7988,3383592
6,NV_N,2012,4.8911,13180926
7,NV_N,2012,21636.3230,13180960
8,NV_N,2012,65550.3517,13180968
9,NV_N,2012,76786.6206,13181289
10,NV_N,2012,999999999.0000,
1,NV_N,2013,1.5528,957254
2,NV_N,2013,2.0357,2144246
3,NV_N,2013,3.9539,3360203
4,NV_N,2013,4.6846,3381045
5,NV_N,2013,4.7989,3384904
6,NV_N,2013,4.8912,13182239
7,NV_N,2013,39078.9645,13182273
8,NV_N,2013,93440.5395,13182536
9,NV_N,2013,999999999.0000,
1,NV_N,2014,1.5528,957254
2,NV_N,2014,2.0357,2144246
3,NV_N,2014,3.9222,2645808
4,NV_N,2014,3.9332,3389212
5,NV_N,2014,4.6868,3410045
6,NV_N,2014,4.8022,3413953
7,NV_N,2014,4.8955,13211282
8,NV_N,2014,43023.0657,13211286
9,NV_N,2014,96705.9552,13211553
10,NV_N,2014,999999999.0000,
1,NV_N,2015,1.5528,957254
2,NV_N,2015,2.0357,2144246
3,NV_N,2015,3.9078,3404300
4,NV_N,2015,4.6891,3425141
5,NV_N,2015,4.8049,3429053
6,NV_N,2015,4.8987,13226386
7,NV_N,2015,42428.5527,13226390
8,NV_N,2015,95396.6318,13226661
9,NV_N,2015,999999999.0000,
1,NV_N,2016,1.5486,921346
2,NV_N,2016,1.9692,2598153
3,NV_N,2016,3.5205,3351445
4,NV_N,2016,4.5063,3423973
5,NV_N,2016,4.5925,3431269
6,NV_N,2016,4.7051,3451907
7,NV_N,2016,4.8218,3455450
8,NV_N,2016,4.9190,3696303
9,NV_N,2016,5.0355,13252770
10,NV_N,2016,55194.6916,13253058
11,NV_N,2016,281342.7941,13253093
12,NV_N,2016,999999999.0000,
1,NV_N,2017,1.5486,921346
2,NV_N,2017,1.9692,2598153
3,NV_N,2017,3.5205,3351445
4,NV_N,2017,4.5063,3425221
5,NV_N,2017,4.5922,3432517
6,NV_N,2017,4.7048,3453155
7,NV_N,2017,4.8214,3456698
8,NV_N,2017,4.9186,3697551
9,NV_N,2017,5.0351,13254018
10,NV_N,2017,2243.5630,13261224
11,NV_N,2017,274668.5943,13261260
12,NV_N,2017,999999999.0000,
1,NV_N,2018,1.5528,957254
2,NV_N,2018,1.9826,2645884
3,NV_N,2018,3.5503,3452926
4,NV_N,2018,4.7056,3460885
5,NV_N,2018,4.8210,3481527
6,NV_N,2018,4.9386,3485069
7,NV_N,2018,5.0341,13282419
8,NV_N,2018,1953.7989,13290767
9,NV_N,2018,275536.5317,13290802
10,NV_N,2018,999999999.0000,
1,NV_N,2019,1.5528,957254
2,NV_N,2019,1.9826,2645884
3,NV_N,2019,3.5267,3467729
4,NV_N,2019,4.7072,3475702
5,NV_N,2019,4.8232,3496348
6,NV_N,2019,4.9412,3499891
7,NV_N,2019,5.0373,13297241
8,NV_N,2019,1957.7609,13305581
9,NV_N,2019,275845.4290,13305616
10,NV_N,2019,999999999.0000,
1,NV_N,2020,1.5528,957254
2,NV_N,2020,1.9816,2659442
3,NV_N,2020,3.5105,3494884
4,NV_N,2020,4.7104,3502834
5,NV_N,2020,4.8272,3523484
6,NV_N,2020,4.9467,3527060
7,NV_N,2020,5.0430,13324401
8,NV_N,2020,1725.6010,13333888
9,NV_N,2020,276348.5047,13333923
10,NV_N,2020,999999999.0000,
1,NV_N,2021,1.5528,957254
2,NV_N,2021,1.9645,2917040
3,NV_N,2021,3.4942,3817854
4,NV_N,2021,4.7073,3826089
5,NV_N,2021,4.8362,3846338
6,NV_N,2021,4.9656,3849917
7,NV_N,2021,5.1248,13647210
8,NV_N,2021,638.0460,13647505
9,NV_N,2021,815.0545,13656713
10,NV_N,2021,1103.7237,13674086
11,NV_N,2021,999999999.0000,
1,NV_N,2022,1.3373,143326
2,NV_N,2022,1.7471,2036778
3,NV_N,2022,2.1429,2930597
4,NV_N,2022,3.4531,3769946
5,NV_N,2022,4.5281,3848091
6,NV_N,2022,4.6229,3855748
7,NV_N,2022,4.7513,3876004
8,NV_N,2022,4.8820,3879583
9,NV_N,2022,4.9932,4120410
10,NV_N,2022,5.1239,13677203
11,NV_N,2022,1266.8939,13686411
12,NV_N,2022,141495.1906,13686447
13,NV_N,2022,999999999.0000,
1,NV_N,2023,1.5528,957254
2,NV_N,2023,1.9629,2944155
3,NV_N,2023,3.4630,3875264
4,NV_N,2023,4.7151,3882942
5,NV_N,2023,4.8443,3903191
6,NV_N,2023,4.9759,3906770
7,NV_N,2023,5.1380,13704063
8,NV_N,2023,147.3565,13714805
9,NV_N,2023,999999999.0000,
1,NV_N,2024,1.5528,957254
2,NV_N,2024,1.9622,2957713
3,NV_N,2024,3.4470,3905065
4,NV_N,2024,4.7180,3912722
5,NV_N,2024,4.8482,3933045
6,NV_N,2024,4.9808,3936623
7,NV_N,2024,5.1444,13733913
8,NV_N,2024,147.7202,13744651
9,NV_N,2024,999999999.0000,
1,NV_N,2025,1.5528,957254
2,NV_N,2025,1.9614,2971271
3,NV_N,2025,3.4317,3934742
4,NV_N,2025,4.7211,3942351
5,NV_N,2025,4.8520,3962666
6,NV_N,2025,4.9856,3966244
7,NV_N,2025,5.1506,13763538
8,NV_N,2025,147.7061,13774300
9,NV_N,2025,8830.8568,13775451
10,NV_N,2025,999999999.0000,
1,NV_N,2026,1.5528,957254
2,NV_N,2026,1.9607,2984828
3,NV_N,2026,3.4170,3964410
4,NV_N,2026,4.7239,3972024
5,NV_N,2026,4.8559,3992346
6,NV_N,2026,4.9905,3995925
7,NV_N,2026,5.1570,13793272
8,NV_N,2026,134.7314,13805137
9,NV_N,2026,999999999.0000,
1,NV_N,2027,1.5528,957254
2,NV_N,2027,1.9600,2998386
3,NV_N,2027,3.4053,3991496
4,NV_N,2027,4.7266,3999116
5,NV_N,2027,4.8595,4019467
6,NV_N,2027,4.9950,4023010
7,NV_N,2027,5.1627,13820366
8,NV_N,2027,123.4272,13833390
9,NV_N,2027,999999999.0000,
1,NV_N,2028,1.5528,957254
2,NV_N,2028,1.9592,3011944
3,NV_N,2028,3.3914,4021076
4,NV_N,2028,4.7294,4028716
5,NV_N,2028,4.8636,4049064
6,NV_N,2028,4.9999,4052665
7,NV_N,2028,5.1690,13850030
8,NV_N,2028,123.6945,13863053
9,NV_N,2028,999999999.0000,
1,NV_N,2029,1.5528,957254
2,NV_N,2029,1.9585,3025502
3,NV_N,2029,3.3781,4050572
4,NV_N,2029,4.7346,4058365
5,NV_N,2029,4.8695,4078649
6,NV_N,2029,5.0070,4082258
7,NV_N,2029,5.1750,13892285
8,NV_N,2029,4185.1967,13892655
9,NV_N,2029,999999999.0000,
1,NV_N,2030,1.3373,143326
2,NV_N,2030,1.7471,2036778
3,NV_N,2030,2.1096,3039060
4,NV_N,2030,3.3431,3994659
5,NV_N,2030,4.5410,4080366
6,NV_N,2030,4.6405,4088014
7,NV_N,2030,4.7757,4108286
8,NV_N,2030,4.9138,4111975
9,NV_N,2030,5.0320,4365468
10,NV_N,2030,5.1699,13923464
11,NV_N,2030,472.6769,13948787
12,NV_N,2030,999999999.0000,
1,NV_N,2031,1.3373,143326
2,NV_N,2031,1.7471,2036778
3,NV_N,2031,2.1096,3039060
4,NV_N,2031,3.3431,3994659
5,NV_N,2031,4.5410,4080366
6,NV_N,2031,4.6405,4088014
7,NV_N,2031,4.7757,4108286
8,NV_N,2031,4.9138,4111975
9,NV_N,2031,5.0320,4365468
10,NV_N,2031,5.1699,13923464
11,NV_N,2031,472.6769,13948787
12,NV_N,2031,999999999.0000,
1,NV_N,2032,1.3373,143326
2,NV_N,2032,1.7471,2036778
3,NV_N,2032,2.1096,3039060
4,NV_N,2032,3.3431,3994659
5,NV_N,2032,4.5410,4080366
6,NV_N,2032,4.6405,4088014
7,NV_N,2032,4.7757,4108286
8,NV_N,2032,4.9138,4111975
9,NV_N,2032,5.0320,4365468
10,NV_N,2032,5.1699,13923464
11,NV_N,2032,472.6769,13948787
12,NV_N,2032,999999999.0000,
1,NV_N,2033,1.3373,143326
2,NV_N,2033,1.7471,2036778
3,NV_N,2033,2.1096,3039060
4,NV_N,2033,3.3431,3994659
5,NV_N,2033,4.5410,4080366
6,NV_N,2033,4.6405,4088014
7,NV_N,2033,4.7757,4108286
8,NV_N,2033,4.9138,4111975
9,NV_N,2033,5.0320,4365468
10,NV_N,2033,5.1699,13923464
11,NV_N,2033,472.6769,13948787
12,NV_N,2033,999999999.0000,
1,NV_N,2034,1.3373,143326
2,NV_N,2034,1.7471,2036778
3,NV_N,2034,2.1096,3039060
4,NV_N,2034,3.3431,3994659
5,NV_N,2034,4.5410,4080366
6,NV_N,2034,4.6405,4088014
7,NV_N,2034,4.7757,4108286
8,NV_N,2034,4.9138,4111975
9,NV_N,2034,5.0320,4365468
10,NV_N,2034,5.1699,13923464
11,NV_N,2034,472.6769,13948787
12,NV_N,2034,999999999.0000,
1,NV_N,2035,1.3373,143326
2,NV_N,2035,1.7471,2036778
3,NV_N,2035,2.1096,3039060
4,NV_N,2035,3.3431,3994659
5,NV_N,2035,4.5410,4080366
6,NV_N,2035,4.6405,4088014
7,NV_N,2035,4.7757,4108286
8,NV_N,2035,4.9138,4111975
9,NV_N,2035,5.0320,4365468
10,NV_N,2035,5.1699,13923464
11,NV_N,2035,472.6769,13948787
12,NV_N,2035,999999999.0000,
1,NV_N,2036,1.3373,143326
2,NV_N,2036,1.7471,2036778
3,NV_N,2036,2.1096,3039060
4,NV_N,2036,3.3431,3994659
5,NV_N,2036,4.5410,4080366
6,NV_N,2036,4.6405,4088014
7,NV_N,2036,4.7757,4108286
8,NV_N,2036,4.9138,4111975
9,NV_N,2036,5.0320,4365468
10,NV_N,2036,5.1699,13923464
11,NV_N,2036,472.6769,13948787
12,NV_N,2036,999999999.0000,
1,NV_N,2037,1.3373,143326
2,NV_N,2037,1.7471,2036778
3,NV_N,2037,2.1096,3039060
4,NV_N,2037,3.3431,3994659
5,NV_N,2037,4.5410,4080366
6,NV_N,2037,4.6405,4088014
7,NV_N,2037,4.7757,4108286
