ampl.tab 2 1		
year	technology	finance_rate_schedule
2027	Hydro_RoR	0.07
2027	Hydro_NonPumped_New	0.07
2027	Hydro_RoR_RPS	0.07
2027	Geothermal	0.11
2028	Gas_Steam_Turbine_Cogen	0.07
2028	CCGT_Cogen	0.07
2028	CCGT_Cogen_CCS	0.07
2028	CCGT_CCS	0.07
2028	CCGT_Cogen_Existing	0.07
2028	Gas_Combustion_Turbine_Cogen	0.07
2028	Gas_Combustion_Turbine_Cogen_CCS	0.07
2028	Gas_Combustion_Turbine_CCS	0.07
2028	Gas_Combustion_Turbine_Cogen_Existing	0.07
2028	Gas_Internal_Combustion_Engine_Cogen	0.07
2028	Gas_Internal_Combustion_Engine_Cogen_CCS	0.07
2028	Gas_Internal_Combustion_Engine_Existing	0.07
2028	Gas_Internal_Combustion_Engine_Cogen_Existing	0.07
2028	Battery_Storage	0.07
2028	Gas_Steam_Turbine_Cogen_CCS	0.07
2028	Gas_Steam_Turbine_Existing	0.07
2028	Gas_Steam_Turbine_Cogen_Existing	0.07
2028	Bio_Gas	0.07
2028	Coal_Steam_Turbine_Cogen_CCS	0.07
2028	Bio_Gas_CCS	0.07
2028	Bio_Gas_Internal_Combustion_Engine_Cogen	0.07
2028	Bio_Gas_Internal_Combustion_Engine_Cogen_CCS	0.07
2028	Bio_Gas_Internal_Combustion_Engine_Cogen_Existing	0.07
2028	Bio_Gas_Steam_Turbine_Existing	0.07
2028	Bio_Liquid_Steam_Turbine_Cogen	0.07
2028	Bio_Liquid_Steam_Turbine_Cogen_CCS	0.07
2028	Biomass_IGCC	0.07
2028	Biomass_IGCC_CCS	0.07
2028	Bio_Solid_Steam_Turbine_Cogen	0.07
2028	Bio_Solid_Steam_Turbine_Cogen_CCS	0.07
2028	Bio_Gas_Internal_Combustion_Engine_EP	0.07
2028	Coal_Steam_Turbine_CCS	0.07
2028	Coal_Steam_Turbine_Cogen	0.07
2028	Coal_Steam_Turbine_Cogen_Existing	0.07
2028	Coal_IGCC	0.07
2028	Coal_IGCC_CCS	0.07
2028	Nuclear_Existing	0.07
2028	Geothermal_Existing	0.07
2028	Residential_PV	0.07
2028	Commercial_PV	0.07
2028	Concentrating_PV	0.07
2028	CSP_Trough_No_Storage	0.07
2028	Offshore_Wind	0.07
2028	Hydro_Pumped	0.07
2028	Compressed_Air_Energy_Storage	0.07
2028	Coal_IGCC_Existing	0.07
2028	CCGT	0.07
2028	Gas_Combustion_Turbine	0.07
2028	CCGT_EP	0.07
2028	Gas_Combustion_Turbine_EP	0.07
2028	Coal_Steam_Turbine	0.07
2028	Bio_Liquid_Steam_Turbine_Cogen_EP	0.07
2028	Bio_Solid_Steam_Turbine_EP	0.07
2028	Bio_Solid_Steam_Turbine_Cogen_EP	0.07
2028	Central_PV	0.07
2028	CSP_Trough_6h_Storage	0.07
2028	Wind	0.07
2028	Wind_EP	0.07
2028	Nuclear	0.07
2028	DistillateFuelOil_Internal_Combustion_Engine	0.07
2028	DistillateFuelOil_Combustion_Turbine_EP	0.07
2028	DistillateFuelOil_Internal_Combustion_Engine_EP	0.07
2028	Coal_Steam_Turbine_EP	0.07
2028	Biomass_Steam_Turbine	0.07
2028	DistillateFuelOil_Combustion_Turbine	0.07
2028	Hydro_NonPumped	0.07
2028	Hydro_RoR_EP	0.07
2028	Hydro_RoR	0.07
2028	Hydro_NonPumped_New	0.07
2028	Hydro_RoR_RPS	0.07
2028	Geothermal	0.11
2029	Gas_Steam_Turbine_Cogen	0.07
2029	CCGT_Cogen	0.07
2029	CCGT_Cogen_CCS	0.07
2029	CCGT_CCS	0.07
2029	CCGT_Cogen_Existing	0.07
2029	Gas_Combustion_Turbine_Cogen	0.07
2029	Gas_Combustion_Turbine_Cogen_CCS	0.07
2029	Gas_Combustion_Turbine_CCS	0.07
2029	Gas_Combustion_Turbine_Cogen_Existing	0.07
2029	Gas_Internal_Combustion_Engine_Cogen	0.07
2029	Gas_Internal_Combustion_Engine_Cogen_CCS	0.07
2029	Gas_Internal_Combustion_Engine_Existing	0.07
2029	Gas_Internal_Combustion_Engine_Cogen_Existing	0.07
2029	Battery_Storage	0.07
2029	Gas_Steam_Turbine_Cogen_CCS	0.07
2029	Gas_Steam_Turbine_Existing	0.07
2029	Gas_Steam_Turbine_Cogen_Existing	0.07
2029	Bio_Gas	0.07
2029	Coal_Steam_Turbine_Cogen_CCS	0.07
2029	Bio_Gas_CCS	0.07
2029	Bio_Gas_Internal_Combustion_Engine_Cogen	0.07
2029	Bio_Gas_Internal_Combustion_Engine_Cogen_CCS	0.07
2029	Bio_Gas_Internal_Combustion_Engine_Cogen_Existing	0.07
2029	Bio_Gas_Steam_Turbine_Existing	0.07
2029	Bio_Liquid_Steam_Turbine_Cogen	0.07
2029	Bio_Liquid_Steam_Turbine_Cogen_CCS	0.07
2029	Biomass_IGCC	0.07
2029	Biomass_IGCC_CCS	0.07
2029	Bio_Solid_Steam_Turbine_Cogen	0.07
2029	Bio_Solid_Steam_Turbine_Cogen_CCS	0.07
2029	Bio_Gas_Internal_Combustion_Engine_EP	0.07
2029	Coal_Steam_Turbine_CCS	0.07
2029	Coal_Steam_Turbine_Cogen	0.07
2029	Coal_Steam_Turbine_Cogen_Existing	0.07
2029	Coal_IGCC	0.07
2029	Coal_IGCC_CCS	0.07
2029	Nuclear_Existing	0.07
2029	Geothermal_Existing	0.07
2029	Residential_PV	0.07
2029	Commercial_PV	0.07
2029	Concentrating_PV	0.07
2029	CSP_Trough_No_Storage	0.07
2029	Offshore_Wind	0.07
2029	Hydro_Pumped	0.07
2029	Compressed_Air_Energy_Storage	0.07
2029	Coal_IGCC_Existing	0.07
2029	CCGT	0.07
2029	Gas_Combustion_Turbine	0.07
2029	CCGT_EP	0.07
2029	Gas_Combustion_Turbine_EP	0.07
2029	Coal_Steam_Turbine	0.07
2029	Bio_Liquid_Steam_Turbine_Cogen_EP	0.07
2029	Bio_Solid_Steam_Turbine_EP	0.07
2029	Bio_Solid_Steam_Turbine_Cogen_EP	0.07
2029	Central_PV	0.07
2029	CSP_Trough_6h_Storage	0.07
2029	Wind	0.07
2029	Wind_EP	0.07
2029	Nuclear	0.07
2029	DistillateFuelOil_Internal_Combustion_Engine	0.07
2029	DistillateFuelOil_Combustion_Turbine_EP	0.07
2029	DistillateFuelOil_Internal_Combustion_Engine_EP	0.07
2029	Coal_Steam_Turbine_EP	0.07
2029	Biomass_Steam_Turbine	0.07
2029	DistillateFuelOil_Combustion_Turbine	0.07
2029	Hydro_NonPumped	0.07
2029	Hydro_RoR_EP	0.07
2029	Hydro_RoR	0.07
2029	Hydro_NonPumped_New	0.07
2029	Hydro_RoR_RPS	0.07
2029	Geothermal	0.11
2030	Gas_Steam_Turbine_Cogen	0.07
2030	CCGT_Cogen	0.07
2030	CCGT_Cogen_CCS	0.07
2030	CCGT_CCS	0.07
2030	CCGT_Cogen_Existing	0.07
2030	Gas_Combustion_Turbine_Cogen	0.07
2030	Gas_Combustion_Turbine_Cogen_CCS	0.07
2030	Gas_Combustion_Turbine_CCS	0.07
2030	Gas_Combustion_Turbine_Cogen_Existing	0.07
2030	Gas_Internal_Combustion_Engine_Cogen	0.07
2030	Gas_Internal_Combustion_Engine_Cogen_CCS	0.07
2030	Gas_Internal_Combustion_Engine_Existing	0.07
2030	Gas_Internal_Combustion_Engine_Cogen_Existing	0.07
2030	Battery_Storage	0.07
2030	Gas_Steam_Turbine_Cogen_CCS	0.07
2030	Gas_Steam_Turbine_Existing	0.07
2030	Gas_Steam_Turbine_Cogen_Existing	0.07
2030	Bio_Gas	0.07
2030	Coal_Steam_Turbine_Cogen_CCS	0.07
2030	Bio_Gas_CCS	0.07
2030	Bio_Gas_Internal_Combustion_Engine_Cogen	0.07
2030	Bio_Gas_Internal_Combustion_Engine_Cogen_CCS	0.07
2030	Bio_Gas_Internal_Combustion_Engine_Cogen_Existing	0.07
2030	Bio_Gas_Steam_Turbine_Existing	0.07
2030	Bio_Liquid_Steam_Turbine_Cogen	0.07
2030	Bio_Liquid_Steam_Turbine_Cogen_CCS	0.07
2030	Biomass_IGCC	0.07
2030	Biomass_IGCC_CCS	0.07
2030	Bio_Solid_Steam_Turbine_Cogen	0.07
2030	Bio_Solid_Steam_Turbine_Cogen_CCS	0.07
2030	Bio_Gas_Internal_Combustion_Engine_EP	0.07
2030	Coal_Steam_Turbine_CCS	0.07
2030	Coal_Steam_Turbine_Cogen	0.07
2030	Coal_Steam_Turbine_Cogen_Existing	0.07
2030	Coal_IGCC	0.07
2030	Coal_IGCC_CCS	0.07
2030	Nuclear_Existing	0.07
2030	Geothermal_Existing	0.07
2030	Residential_PV	0.07
2030	Commercial_PV	0.07
2030	Concentrating_PV	0.07
2030	CSP_Trough_No_Storage	0.07
2030	Offshore_Wind	0.07
2030	Hydro_Pumped	0.07
2030	Compressed_Air_Energy_Storage	0.07
2030	Coal_IGCC_Existing	0.07
2030	CCGT	0.07
2030	Gas_Combustion_Turbine	0.07
2030	CCGT_EP	0.07
2030	Gas_Combustion_Turbine_EP	0.07
2030	Coal_Steam_Turbine	0.07
2030	Bio_Liquid_Steam_Turbine_Cogen_EP	0.07
2030	Bio_Solid_Steam_Turbine_EP	0.07
2030	Bio_Solid_Steam_Turbine_Cogen_EP	0.07
2030	Central_PV	0.07
2030	CSP_Trough_6h_Storage	0.07
2030	Wind	0.07
2030	Wind_EP	0.07
2030	Nuclear	0.07
2030	DistillateFuelOil_Internal_Combustion_Engine	0.07
2030	DistillateFuelOil_Combustion_Turbine_EP	0.07
2030	DistillateFuelOil_Internal_Combustion_Engine_EP	0.07
2030	Coal_Steam_Turbine_EP	0.07
2030	Biomass_Steam_Turbine	0.07
2030	DistillateFuelOil_Combustion_Turbine	0.07
2030	Hydro_NonPumped	0.07
2030	Hydro_RoR_EP	0.07
2030	Hydro_RoR	0.07
2030	Hydro_NonPumped_New	0.07
2030	Hydro_RoR_RPS	0.07
2030	Geothermal	0.11
2031	Gas_Steam_Turbine_Cogen	0.07
2031	CCGT_Cogen	0.07
2031	CCGT_Cogen_CCS	0.07
2031	CCGT_CCS	0.07
2031	CCGT_Cogen_Existing	0.07
2031	Gas_Combustion_Turbine_Cogen	0.07
2031	Gas_Combustion_Turbine_Cogen_CCS	0.07
2031	Gas_Combustion_Turbine_CCS	0.07
2031	Gas_Combustion_Turbine_Cogen_Existing	0.07
2031	Gas_Internal_Combustion_Engine_Cogen	0.07
2031	Gas_Internal_Combustion_Engine_Cogen_CCS	0.07
2031	Gas_Internal_Combustion_Engine_Existing	0.07
2031	Gas_Internal_Combustion_Engine_Cogen_Existing	0.07
2031	Battery_Storage	0.07
2031	Gas_Steam_Turbine_Cogen_CCS	0.07
2031	Gas_Steam_Turbine_Existing	0.07
2031	Gas_Steam_Turbine_Cogen_Existing	0.07
2031	Bio_Gas	0.07
2031	Coal_Steam_Turbine_Cogen_CCS	0.07
2031	Bio_Gas_CCS	0.07
2031	Bio_Gas_Internal_Combustion_Engine_Cogen	0.07
2031	Bio_Gas_Internal_Combustion_Engine_Cogen_CCS	0.07
2031	Bio_Gas_Internal_Combustion_Engine_Cogen_Existing	0.07
2031	Bio_Gas_Steam_Turbine_Existing	0.07
2031	Bio_Liquid_Steam_Turbine_Cogen	0.07
2031	Bio_Liquid_Steam_Turbine_Cogen_CCS	0.07
2031	Biomass_IGCC	0.07
2031	Biomass_IGCC_CCS	0.07
2031	Bio_Solid_Steam_Turbine_Cogen	0.07
2031	Bio_Solid_Steam_Turbine_Cogen_CCS	0.07
2031	Bio_Gas_Internal_Combustion_Engine_EP	0.07
2031	Coal_Steam_Turbine_CCS	0.07
2031	Coal_Steam_Turbine_Cogen	0.07
2031	Coal_Steam_Turbine_Cogen_Existing	0.07
2031	Coal_IGCC	0.07
2031	Coal_IGCC_CCS	0.07
2031	Nuclear_Existing	0.07
2031	Geothermal_Existing	0.07
2031	Residential_PV	0.07
2031	Commercial_PV	0.07
2031	Concentrating_PV	0.07
2031	CSP_Trough_No_Storage	0.07
2031	Offshore_Wind	0.07
2031	Hydro_Pumped	0.07
2031	Compressed_Air_Energy_Storage	0.07
2031	Coal_IGCC_Existing	0.07
2031	CCGT	0.07
2031	Gas_Combustion_Turbine	0.07
2031	CCGT_EP	0.07
2031	Gas_Combustion_Turbine_EP	0.07
2031	Coal_Steam_Turbine	0.07
2031	Bio_Liquid_Steam_Turbine_Cogen_EP	0.07
2031	Bio_Solid_Steam_Turbine_EP	0.07
2031	Bio_Solid_Steam_Turbine_Cogen_EP	0.07
2031	Central_PV	0.07
2031	CSP_Trough_6h_Storage	0.07
2031	Wind	0.07
2031	Wind_EP	0.07
2031	Nuclear	0.07
2031	DistillateFuelOil_Internal_Combustion_Engine	0.07
2031	DistillateFuelOil_Combustion_Turbine_EP	0.07
2031	DistillateFuelOil_Internal_Combustion_Engine_EP	0.07
2031	Coal_Steam_Turbine_EP	0.07
2031	Biomass_Steam_Turbine	0.07
2031	DistillateFuelOil_Combustion_Turbine	0.07
2031	Hydro_NonPumped	0.07
2031	Hydro_RoR_EP	0.07
2031	Hydro_RoR	0.07
2031	Hydro_NonPumped_New	0.07
2031	Hydro_RoR_RPS	0.07
2031	Geothermal	0.11
2032	Gas_Steam_Turbine_Cogen	0.07
2032	CCGT_Cogen	0.07
2032	CCGT_Cogen_CCS	0.07
2032	CCGT_CCS	0.07
2032	CCGT_Cogen_Existing	0.07
2032	Gas_Combustion_Turbine_Cogen	0.07
2032	Gas_Combustion_Turbine_Cogen_CCS	0.07
2032	Gas_Combustion_Turbine_CCS	0.07
2032	Gas_Combustion_Turbine_Cogen_Existing	0.07
2032	Gas_Internal_Combustion_Engine_Cogen	0.07
2032	Gas_Internal_Combustion_Engine_Cogen_CCS	0.07
2032	Gas_Internal_Combustion_Engine_Existing	0.07
2032	Gas_Internal_Combustion_Engine_Cogen_Existing	0.07
2032	Battery_Storage	0.07
2032	Gas_Steam_Turbine_Cogen_CCS	0.07
2032	Gas_Steam_Turbine_Existing	0.07
2032	Gas_Steam_Turbine_Cogen_Existing	0.07
2032	Bio_Gas	0.07
2032	Coal_Steam_Turbine_Cogen_CCS	0.07
2032	Bio_Gas_CCS	0.07
2032	Bio_Gas_Internal_Combustion_Engine_Cogen	0.07
2032	Bio_Gas_Internal_Combustion_Engine_Cogen_CCS	0.07
2032	Bio_Gas_Internal_Combustion_Engine_Cogen_Existing	0.07
2032	Bio_Gas_Steam_Turbine_Existing	0.07
2032	Bio_Liquid_Steam_Turbine_Cogen	0.07
2032	Bio_Liquid_Steam_Turbine_Cogen_CCS	0.07
2032	Biomass_IGCC	0.07
2032	Biomass_IGCC_CCS	0.07
2032	Bio_Solid_Steam_Turbine_Cogen	0.07
2032	Bio_Solid_Steam_Turbine_Cogen_CCS	0.07
2032	Bio_Gas_Internal_Combustion_Engine_EP	0.07
2032	Coal_Steam_Turbine_CCS	0.07
2032	Coal_Steam_Turbine_Cogen	0.07
2032	Coal_Steam_Turbine_Cogen_Existing	0.07
2032	Coal_IGCC	0.07
2032	Coal_IGCC_CCS	0.07
2032	Nuclear_Existing	0.07
2032	Geothermal_Existing	0.07
2032	Residential_PV	0.07
2032	Commercial_PV	0.07
2032	Concentrating_PV	0.07
2032	CSP_Trough_No_Storage	0.07
2032	Offshore_Wind	0.07
2032	Hydro_Pumped	0.07
2032	Compressed_Air_Energy_Storage	0.07
2032	Coal_IGCC_Existing	0.07
2032	CCGT	0.07
2032	Gas_Combustion_Turbine	0.07
2032	CCGT_EP	0.07
2032	Gas_Combustion_Turbine_EP	0.07
2032	Coal_Steam_Turbine	0.07
2032	Bio_Liquid_Steam_Turbine_Cogen_EP	0.07
2032	Bio_Solid_Steam_Turbine_EP	0.07
2032	Bio_Solid_Steam_Turbine_Cogen_EP	0.07
2032	Central_PV	0.07
2032	CSP_Trough_6h_Storage	0.07
2032	Wind	0.07
2032	Wind_EP	0.07
2032	Nuclear	0.07
2032	DistillateFuelOil_Internal_Combustion_Engine	0.07
2032	DistillateFuelOil_Combustion_Turbine_EP	0.07
2032	DistillateFuelOil_Internal_Combustion_Engine_EP	0.07
2032	Coal_Steam_Turbine_EP	0.07
2032	Biomass_Steam_Turbine	0.07
2032	DistillateFuelOil_Combustion_Turbine	0.07
2032	Hydro_NonPumped	0.07
2032	Hydro_RoR_EP	0.07
2032	Hydro_RoR	0.07
2032	Hydro_NonPumped_New	0.07
2032	Hydro_RoR_RPS	0.07
2032	Geothermal	0.11
