ampl.tab 2 1
province	hour	system_load
Xinjiang	2031030704	22241.6313765571
Shaanxi	2031030704	21274.7435293369
Qinghai	2031030704	8882.19702934422
Ningxia	2031030704	12972.0034159316
Macau	2031030708	324.879772966768
Hong_Kong	2031030708	3941.62491121064
Taiwan	2031030708	21515.0927457531
Tibet	2031030708	696.191397794883
Yunnan	2031030708	22569.9572652627
Hainan	2031030708	4480.50620693235
Guizhou	2031030708	20661.7102805587
Guangxi	2031030708	24195.0526443497
Guangdong	2031030708	75907.3827196401
Gansu	2031030708	19404.8848245318
Liaoning	2031030708	38842.1814094326
Jilin	2031030708	13247.280170517
Heilongjiang	2031030708	14563.7935530368
East_Inner_Mongolia	2031030708	11292.9717847242
West_Inner_Mongolia	2031030708	30118.9583910452
Tianjin	2031030708	14123.5109584902
Shanxi	2031030708	35176.3197094281
Shandong	2031030708	72277.1621997056
Hebei	2031030708	63967.0990676126
Beijing	2031030708	12372.9583062542
Zhejiang	2031030708	55723.8526557568
Shanghai	2031030708	23526.7405627427
Jiangsu	2031030708	75437.5114556396
Fujian	2031030708	29333.3418160213
Anhui	2031030708	22799.466478333
Sichuan	2031030708	34859.8926309722
Jiangxi	2031030708	15728.5640109584
Hunan	2031030708	28427.825113162
Hubei	2031030708	32530.055611428
Henan	2031030708	51964.4982842006
Chongqing	2031030708	16282.2004684433
Xinjiang	2031030708	23065.3952337541
Shaanxi	2031030708	22062.6967371702
Qinghai	2031030708	9211.16718272014
Ningxia	2031030708	13452.4478306674
Macau	2031030712	391.596159462944
Hong_Kong	2031030712	4751.06579636598
Taiwan	2031030712	25933.3710214941
Tibet	2031030712	839.159283872998
Yunnan	2031030712	27204.8595195975
Hainan	2031030712	5400.61022285947
Guizhou	2031030712	24904.7403595375
Guangxi	2031030712	29163.6798653521
Guangdong	2031030712	91495.5070192551
Gansu	2031030712	23389.8168011977
Liaoning	2031030712	46818.7013497225
Jilin	2031030712	15967.703962397
Heilongjiang	2031030712	17554.5727901126
East_Inner_Mongolia	2031030712	13612.0643628797
West_Inner_Mongolia	2031030712	36304.1020536664
Tianjin	2031030712	17023.8750137372
Shanxi	2031030712	42400.0287135812
Shandong	2031030712	87119.7947345899
Hebei	2031030712	77103.2006644042
Beijing	2031030712	14913.8338459128
Zhejiang	2031030712	67167.1446061539
Shanghai	2031030712	28358.1251147743
Jiangsu	2031030712	90929.1443283915
Fujian	2031030712	35357.1534924174
Anhui	2031030712	27481.500092136
Sichuan	2031030712	42018.6210699417
Jiangxi	2031030712	18958.5371976618
Hunan	2031030712	34265.6824539741
Hubei	2031030712	39210.3353441282
Henan	2031030712	62635.7799092442
Chongqing	2031030712	19625.8668639871
Xinjiang	2031030712	27802.0392206963
Shaanxi	2031030712	26593.4294116711
Qinghai	2031030712	11102.7462866803
Ningxia	2031030712	16215.0042699144
Macau	2031030716	372.741522960372
Hong_Kong	2031030716	4522.31069643563
Taiwan	2031030716	24684.7267943209
Tibet	2031030716	798.755304204547
Yunnan	2031030716	25894.995454411
Hainan	2031030716	5140.58075070188
Guizhou	2031030716	23705.6228112091
Guangxi	2031030716	27759.5021949359
Guangdong	2031030716	87090.1662497426
Gansu	2031030716	22263.6400423318
Liaoning	2031030716	44564.4667916458
Jilin	2031030716	15198.8883172063
Heilongjiang	2031030716	16709.3523227581
East_Inner_Mongolia	2031030716	12956.6684418275
West_Inner_Mongolia	2031030716	34556.1261574959
Tianjin	2031030716	16204.2066704893
Shanxi	2031030716	40358.5451347085
Shandong	2031030716	82925.1364821899
Hebei	2031030716	73390.82303612
Beijing	2031030716	14195.7601129884
Zhejiang	2031030716	63933.1698444975
Shanghai	2031030716	26992.7334274125
Jiangsu	2031030716	86551.0728831735
Fujian	2031030716	33654.7714318286
Anhui	2031030716	26158.3162910148
Sichuan	2031030716	39995.5015692305
Jiangxi	2031030716	18045.7184203463
Hunan	2031030716	32615.8527210464
Hubei	2031030716	37322.4296479349
Henan	2031030716	59619.9820427289
Chongqing	2031030716	18680.9173877822
Xinjiang	2031030716	26463.4220487215
Shaanxi	2031030716	25313.0045842123
Qinghai	2031030716	10568.1694264201
Ningxia	2031030716	15434.2815687108
Macau	2031030720	367.665284466142
Hong_Kong	2031030720	4460.72290375348
Taiwan	2031030720	24348.5539972102
Tibet	2031030720	787.877330668166
Yunnan	2031030720	25542.3404250233
Hainan	2031030720	5070.57295097471
Guizhou	2031030720	23382.7840942123
Guangxi	2031030720	27381.455090059
Guangdong	2031030720	85904.1152542038
Gansu	2031030720	21960.4391922978
Liaoning	2031030720	43957.5586586159
Jilin	2031030720	14991.8998890523
Heilongjiang	2031030720	16481.793405252
East_Inner_Mongolia	2031030720	12780.2160343281
West_Inner_Mongolia	2031030720	34085.5181704411
Tianjin	2031030720	15983.5271577377
Shanxi	2031030720	39808.916000941
Shandong	2031030720	81795.8075933478
Hebei	2031030720	72391.3386801505
Beijing	2031030720	14002.4329425457
Zhejiang	2031030720	63062.4860117836
Shanghai	2031030720	26625.1286824394
Jiangsu	2031030720	85372.3636146246
Fujian	2031030720	33196.4386845138
Anhui	2031030720	25802.0751857951
Sichuan	2031030720	39450.8166008125
Jiangxi	2031030720	17799.9599929678
Hunan	2031030720	32171.6686500318
Hubei	2031030720	36814.1483258747
Henan	2031030720	58808.03802998
Chongqing	2031030720	18426.5084043176
Xinjiang	2031030720	26103.0258132126
Shaanxi	2031030720	24968.27548815
Qinghai	2031030720	10424.2451648303
Ningxia	2031030720	15224.0874008928
Macau	2031030300	337.932978282199
Hong_Kong	2031030300	4099.99377108951
Taiwan	2031030300	22379.5384464696
Tibet	2031030300	724.163373923983
Yunnan	2031030300	23476.7859159159
Hainan	2031030300	4660.52654769433
Guizhou	2031030300	21491.8682925433
Guangxi	2031030300	25167.1753065281
Guangdong	2031030300	78957.2329536153
Gansu	2031030300	20184.5453845717
Liaoning	2031030300	40402.8047877567
Jilin	2031030300	13779.5369692636
Heilongjiang	2031030300	15148.9459793739
East_Inner_Mongolia	2031030300	11746.7072634869
West_Inner_Mongolia	2031030300	31329.0951261674
Tianjin	2031030300	14690.9734589481
Shanxi	2031030300	36589.6539998808
Shandong	2031030300	75181.1553575253
Hebei	2031030300	66537.2057564261
Beijing	2031030300	12870.0861011179
Zhejiang	2031030300	57962.757475962
Shanghai	2031030300	24472.0113999018
Jiangsu	2031030300	78468.4829332526
Fujian	2031030300	30511.9135991019
Anhui	2031030300	23715.5164814042
Sichuan	2031030300	36260.5133333036
Jiangxi	2031030300	16360.5152508804
Hunan	2031030300	29570.0145282944
Hubei	2031030300	33837.0667895656
Henan	2031030300	54052.3576145087
Chongqing	2031030300	16936.3960305762
Xinjiang	2031030300	23992.129874444
Shaanxi	2031030300	22949.1443842259
Qinghai	2031030300	9581.25872560948
Ningxia	2031030300	13992.9479729979
Macau	2031030304	313.276927570355
Hong_Kong	2031030304	3800.85263709278
Taiwan	2031030304	20746.6968171953
Tibet	2031030304	671.327427098398
Yunnan	2031030304	21763.887615678
Hainan	2031030304	4320.48817828758
Guizhou	2031030304	19923.79228763
Guangxi	2031030304	23330.9438922817
Guangdong	2031030304	73196.4056154041
Gansu	2031030304	18711.8534409582
Liaoning	2031030304	37454.961079778
Jilin	2031030304	12774.1631699176
Heilongjiang	2031030304	14043.6582320901
East_Inner_Mongolia	2031030304	10889.6514903038
West_Inner_Mongolia	2031030304	29043.2816429332
Tianjin	2031030304	13619.1000109898
Shanxi	2031030304	33920.022970865
Shandong	2031030304	69695.835787672
Hebei	2031030304	61682.5605315233
Beijing	2031030304	11931.0670767303
Zhejiang	2031030304	53733.7156849231
Shanghai	2031030304	22686.5000918195
Jiangsu	2031030304	72743.3154627132
Fujian	2031030304	28285.7227939339
Anhui	2031030304	21985.2000737088
Sichuan	2031030304	33614.8968559533
Jiangxi	2031030304	15166.8297581294
Hunan	2031030304	27412.5459631793
Hubei	2031030304	31368.2682753025
Henan	2031030304	50108.6239273954
Chongqing	2031030304	15700.6934911896
Xinjiang	2031030304	22241.6313765571
Shaanxi	2031030304	21274.7435293369
Qinghai	2031030304	8882.19702934422
Ningxia	2031030304	12972.0034159316
Macau	2031030308	324.879772966768
Hong_Kong	2031030308	3941.62491121064
Taiwan	2031030308	21515.0927457531
Tibet	2031030308	696.191397794883
Yunnan	2031030308	22569.9572652627
Hainan	2031030308	4480.50620693235
Guizhou	2031030308	20661.7102805587
Guangxi	2031030308	24195.0526443497
Guangdong	2031030308	75907.3827196401
Gansu	2031030308	19404.8848245318
Liaoning	2031030308	38842.1814094326
Jilin	2031030308	13247.280170517
Heilongjiang	2031030308	14563.7935530368
East_Inner_Mongolia	2031030308	11292.9717847242
West_Inner_Mongolia	2031030308	30118.9583910452
Tianjin	2031030308	14123.5109584902
Shanxi	2031030308	35176.3197094281
Shandong	2031030308	72277.1621997056
Hebei	2031030308	63967.0990676126
Beijing	2031030308	12372.9583062542
Zhejiang	2031030308	55723.8526557568
Shanghai	2031030308	23526.7405627427
Jiangsu	2031030308	75437.5114556396
Fujian	2031030308	29333.3418160213
Anhui	2031030308	22799.466478333
Sichuan	2031030308	34859.8926309722
Jiangxi	2031030308	15728.5640109584
Hunan	2031030308	28427.825113162
Hubei	2031030308	32530.055611428
Henan	2031030308	51964.4982842006
Chongqing	2031030308	16282.2004684433
Xinjiang	2031030308	23065.3952337541
Shaanxi	2031030308	22062.6967371702
Qinghai	2031030308	9211.16718272014
Ningxia	2031030308	13452.4478306674
Macau	2031030312	391.596159462944
Hong_Kong	2031030312	4751.06579636598
Taiwan	2031030312	25933.3710214941
Tibet	2031030312	839.159283872998
Yunnan	2031030312	27204.8595195975
Hainan	2031030312	5400.61022285947
Guizhou	2031030312	24904.7403595375
Guangxi	2031030312	29163.6798653521
Guangdong	2031030312	91495.5070192551
Gansu	2031030312	23389.8168011977
Liaoning	2031030312	46818.7013497225
Jilin	2031030312	15967.703962397
Heilongjiang	2031030312	17554.5727901126
East_Inner_Mongolia	2031030312	13612.0643628797
West_Inner_Mongolia	2031030312	36304.1020536664
Tianjin	2031030312	17023.8750137372
Shanxi	2031030312	42400.0287135812
Shandong	2031030312	87119.7947345899
Hebei	2031030312	77103.2006644042
Beijing	2031030312	14913.8338459128
Zhejiang	2031030312	67167.1446061539
Shanghai	2031030312	28358.1251147743
Jiangsu	2031030312	90929.1443283915
Fujian	2031030312	35357.1534924174
Anhui	2031030312	27481.500092136
Sichuan	2031030312	42018.6210699417
Jiangxi	2031030312	18958.5371976618
Hunan	2031030312	34265.6824539741
Hubei	2031030312	39210.3353441282
Henan	2031030312	62635.7799092442
Chongqing	2031030312	19625.8668639871
Xinjiang	2031030312	27802.0392206963
Shaanxi	2031030312	26593.4294116711
Qinghai	2031030312	11102.7462866803
Ningxia	2031030312	16215.0042699144
Macau	2031030316	372.741522960372
Hong_Kong	2031030316	4522.31069643563
Taiwan	2031030316	24684.7267943209
Tibet	2031030316	798.755304204547
Yunnan	2031030316	25894.995454411
Hainan	2031030316	5140.58075070188
Guizhou	2031030316	23705.6228112091
Guangxi	2031030316	27759.5021949359
Guangdong	2031030316	87090.1662497426
Gansu	2031030316	22263.6400423318
Liaoning	2031030316	44564.4667916458
Jilin	2031030316	15198.8883172063
Heilongjiang	2031030316	16709.3523227581
East_Inner_Mongolia	2031030316	12956.6684418275
West_Inner_Mongolia	2031030316	34556.1261574959
Tianjin	2031030316	16204.2066704893
Shanxi	2031030316	40358.5451347085
Shandong	2031030316	82925.1364821899
Hebei	2031030316	73390.82303612
Beijing	2031030316	14195.7601129884
Zhejiang	2031030316	63933.1698444975
Shanghai	2031030316	26992.7334274125
Jiangsu	2031030316	86551.0728831735
Fujian	2031030316	33654.7714318286
Anhui	2031030316	26158.3162910148
Sichuan	2031030316	39995.5015692305
Jiangxi	2031030316	18045.7184203463
Hunan	2031030316	32615.8527210464
Hubei	2031030316	37322.4296479349
Henan	2031030316	59619.9820427289
Chongqing	2031030316	18680.9173877822
Xinjiang	2031030316	26463.4220487215
Shaanxi	2031030316	25313.0045842123
Qinghai	2031030316	10568.1694264201
Ningxia	2031030316	15434.2815687108
Macau	2031030320	367.665284466142
Hong_Kong	2031030320	4460.72290375348
Taiwan	2031030320	24348.5539972102
Tibet	2031030320	787.877330668166
Yunnan	2031030320	25542.3404250233
Hainan	2031030320	5070.57295097471
Guizhou	2031030320	23382.7840942123
Guangxi	2031030320	27381.455090059
Guangdong	2031030320	85904.1152542038
Gansu	2031030320	21960.4391922978
Liaoning	2031030320	43957.5586586159
Jilin	2031030320	14991.8998890523
Heilongjiang	2031030320	16481.793405252
East_Inner_Mongolia	2031030320	12780.2160343281
West_Inner_Mongolia	2031030320	34085.5181704411
Tianjin	2031030320	15983.5271577377
Shanxi	2031030320	39808.916000941
Shandong	2031030320	81795.8075933478
Hebei	2031030320	72391.3386801505
Beijing	2031030320	14002.4329425457
Zhejiang	2031030320	63062.4860117836
Shanghai	2031030320	26625.1286824394
Jiangsu	2031030320	85372.3636146246
Fujian	2031030320	33196.4386845138
Anhui	2031030320	25802.0751857951
Sichuan	2031030320	39450.8166008125
Jiangxi	2031030320	17799.9599929678
Hunan	2031030320	32171.6686500318
Hubei	2031030320	36814.1483258747
Henan	2031030320	58808.03802998
Chongqing	2031030320	18426.5084043176
Xinjiang	2031030320	26103.0258132126
Shaanxi	2031030320	24968.27548815
Qinghai	2031030320	10424.2451648303
Ningxia	2031030320	15224.0874008928
Macau	2031040500	334.665324309428
Hong_Kong	2031040500	4060.34874738528
Taiwan	2031040500	22163.1387683881
Tibet	2031040500	717.161052523549
Yunnan	2031040500	23249.7763675848
Hainan	2031040500	4615.46143399578
Guizhou	2031040500	21284.0519700128
Guangxi	2031040500	24923.8204827644
Guangdong	2031040500	78193.7534102709
Gansu	2031040500	19989.3702636062
Liaoning	2031040500	40012.1285470213
Jilin	2031040500	13646.2952864026
Heilongjiang	2031040500	15002.4627513551
East_Inner_Mongolia	2031040500	11633.1220938724
West_Inner_Mongolia	2031040500	31026.1574174161
Tianjin	2031040500	14548.9186111762
Shanxi	2031040500	36235.8491452531
Shandong	2031040500	74454.1887198496
Hebei	2031040500	65893.8220717906
Beijing	2031040500	12745.6383831355
Zhejiang	2031040500	57402.2846990762
Shanghai	2031040500	24235.3784862422
Jiangsu	2031040500	77709.7293741962
Fujian	2031040500	30216.8776538214
Anhui	2031040500	23486.1985200715
Sichuan	2031040500	35909.8911151035
Jiangxi	2031040500	16202.3167142124
Hunan	2031040500	29284.0863068481
Hubei	2031040500	33509.878166887
Henan	2031040500	53529.6965768245
Chongqing	2031040500	16772.6289958965
Xinjiang	2031040500	23760.1371908711
Shaanxi	2031040500	22727.2368829219
Qinghai	2031040500	9488.61243137081
Ningxia	2031040500	13857.6427054648
Macau	2031040504	310.247686085383
Hong_Kong	2031040504	3764.10016835579
Taiwan	2031040504	20546.0859545882
Tibet	2031040504	664.836004611788
Yunnan	2031040504	21553.4409934163
Hainan	2031040504	4278.71107671005
Guizhou	2031040504	19731.1385272533
Guangxi	2031040504	23105.3445681623
Guangdong	2031040504	72488.6305801958
Gansu	2031040504	18530.9185628499
Liaoning	2031040504	37092.7891100743
Jilin	2031040504	12650.6429818519
Heilongjiang	2031040504	13907.8626200501
East_Inner_Mongolia	2031040504	10784.3536494856
West_Inner_Mongolia	2031040504	28762.4466823287
Tianjin	2031040504	13487.4096785378
Shanxi	2031040504	33592.0322006813
Shandong	2031040504	69021.9096267662
Hebei	2031040504	61086.1189974769
Beijing	2031040504	11815.6992338791
Zhejiang	2031040504	53214.1357657862
Shanghai	2031040504	22467.1322380807
Jiangsu	2031040504	72039.9215975375
Fujian	2031040504	28012.2130733671
Anhui	2031040504	21772.6134634046
Sichuan	2031040504	33289.8565127054
Jiangxi	2031040504	15020.1736023277
Hunan	2031040504	27147.4794545015
Hubei	2031040504	31064.9517805059
Henan	2031040504	49624.0969514288
Chongqing	2031040504	15548.8751225814
Xinjiang	2031040504	22026.5651953931
Shaanxi	2031040504	21069.026701797
Qinghai	2031040504	8796.31033501386
Ningxia	2031040504	12846.5702051442
Macau	2031040508	321.738337389204
Hong_Kong	2031040508	3903.51124037046
Taiwan	2031040508	21307.0518536136
Tibet	2031040508	689.459552331391
Yunnan	2031040508	22351.7163261924
Hainan	2031040508	4437.18180579953
Guizhou	2031040508	20461.9211980439
Guangxi	2031040508	23961.0977924243
Guangdong	2031040508	75173.3938027628
Gansu	2031040508	19217.2486568208
Liaoning	2031040508	38466.5956674349
Jilin	2031040508	13119.1851621588
Heilongjiang	2031040508	14422.9684755196
East_Inner_Mongolia	2031040508	11183.7740251438
West_Inner_Mongolia	2031040508	29827.7221389857
Tianjin	2031040508	13986.9432079038
Shanxi	2031040508	34836.1811368914
Shandong	2031040508	71578.2758187344
Hebei	2031040508	63348.5671135624
Beijing	2031040508	12253.3175817239
Zhejiang	2031040508	55185.0290421685
Shanghai	2031040508	23299.2479763222
Jiangsu	2031040508	74708.0659742988
Fujian	2031040508	29049.7021090978
Anhui	2031040508	22579.0062924296
Sichuan	2031040508	34522.8137604074
Jiangxi	2031040508	15576.4761474487
Hunan	2031040508	28152.9413295772
Hubei	2031040508	32215.5051760325
Henan	2031040508	51462.025870515
Chongqing	2031040508	16124.7591991223
Xinjiang	2031040508	22842.363641063
Shaanxi	2031040508	21849.360770347
Qinghai	2031040508	9122.09950074523
Ningxia	2031040508	13322.3689469171
Macau	2031040512	387.809607606728
Hong_Kong	2031040512	4705.12521044474
Taiwan	2031040512	25682.6074432352
Tibet	2031040512	831.045005764735
Yunnan	2031040512	26941.8012417704
Hainan	2031040512	5348.38884588756
Guizhou	2031040512	24663.9231590667
Guangxi	2031040512	28881.6807102029
Guangdong	2031040512	90610.7882252447
Gansu	2031040512	23163.6482035624
Liaoning	2031040512	46365.9863875928
Jilin	2031040512	15813.3037273149
Heilongjiang	2031040512	17384.8282750627
East_Inner_Mongolia	2031040512	13480.442061857
West_Inner_Mongolia	2031040512	35953.0583529108
Tianjin	2031040512	16859.2620981722
Shanxi	2031040512	41990.0402508516
Shandong	2031040512	86277.3870334577
Hebei	2031040512	76357.6487468461
Beijing	2031040512	14769.6240423489
Zhejiang	2031040512	66517.6697072327
Shanghai	2031040512	28083.9152976009
Jiangsu	2031040512	90049.9019969218
Fujian	2031040512	35015.2663417088
Anhui	2031040512	27215.7668292557
Sichuan	2031040512	41612.3206408818
Jiangxi	2031040512	18775.2170029096
Hunan	2031040512	33934.3493181268
Hubei	2031040512	38831.1897256324
Henan	2031040512	62030.121189286
Chongqing	2031040512	19436.0939032267
Xinjiang	2031040512	27533.2064942414
Shaanxi	2031040512	26336.2833772462
Qinghai	2031040512	10995.3879187673
Ningxia	2031040512	16058.2127564303
Macau	2031040516	369.137286627743
Hong_Kong	2031040516	4478.58206542593
Taiwan	2031040516	24446.0370222061
Tibet	2031040516	791.031713697567
Yunnan	2031040516	25644.6029499516
Hainan	2031040516	5090.87373720539
Guizhou	2031040516	23476.4005170435
Guangxi	2031040516	27491.0807816411
Guangdong	2031040516	86248.0450422125
Gansu	2031040516	22048.3610476552
Liaoning	2031040516	44133.5492242146
Jilin	2031040516	15051.9221701204
Heilongjiang	2031040516	16547.780694628
East_Inner_Mongolia	2031040516	12831.3835130732
West_Inner_Mongolia	2031040516	34221.9845667696
Tianjin	2031040516	16047.5195647455
Shanxi	2031040516	39968.2968641341
Shandong	2031040516	82123.2891660563
Hebei	2031040516	72681.1680753111
Beijing	2031040516	14058.4937468423
Zhejiang	2031040516	63314.9659701785
Shanghai	2031040516	26731.7263097633
Jiangsu	2031040516	85714.164456562
Fujian	2031040516	33329.3455200667
Anhui	2031040516	25905.377597124
Sichuan	2031040516	39608.7637602721
Jiangxi	2031040516	17871.2247565805
Hunan	2031040516	32300.4726676968
Hubei	2031040516	36961.5391952408
Henan	2031040516	59043.4846787582
Chongqing	2031040516	18500.2816468507
Xinjiang	2031040516	26207.5331247396
Shaanxi	2031040516	25068.2396594842
Qinghai	2031040516	10465.9801669205
Ningxia	2031040516	15285.0392788898
Macau	2031040520	364.110132987459
Hong_Kong	2031040520	4417.58979791701
Taiwan	2031040520	24113.1148589389
Tibet	2031040520	780.258925081647
Yunnan	2031040520	25295.3579298908
Hainan	2031040520	5021.54288018463
Guizhou	2031040520	23156.6834995669
Guangxi	2031040520	27116.6892155945
Guangdong	2031040520	85073.4626055198
Gansu	2031040520	21748.0920081452
Liaoning	2031040520	43532.509609203
Jilin	2031040520	14846.9352233341
Heilongjiang	2031040520	16322.4221655085
East_Inner_Mongolia	2031040520	12656.6373178923
West_Inner_Mongolia	2031040520	33755.9271390189
Tianjin	2031040520	15828.9739197514
Shanxi	2031040520	39423.9823872303
Shandong	2031040520	81004.8803597967
Hebei	2031040520	71691.3482659718
Beijing	2031040520	13867.0359597897
Zhejiang	2031040520	62452.7012432277
Shanghai	2031040520	26367.6761308804
Jiangsu	2031040520	84546.8527557903
Fujian	2031040520	32875.4446362244
Anhui	2031040520	25552.5811769085
Sichuan	2031040520	39069.3456409494
Jiangxi	2031040520	17627.8426983438
Hunan	2031040520	31860.5836490671
Hubei	2031040520	36458.1727160283
Henan	2031040520	58239.3917851644
Chongqing	2031040520	18248.3326793625
Xinjiang	2031040520	25850.6217524031
Shaanxi	2031040520	24726.8439326776
Qinghai	2031040520	10323.4475856797
Ningxia	2031040520	15076.8775904439
Macau	2031040800	334.665324309428
Hong_Kong	2031040800	4060.34874738528
Taiwan	2031040800	22163.1387683881
Tibet	2031040800	717.161052523549
Yunnan	2031040800	23249.7763675848
Hainan	2031040800	4615.46143399578
Guizhou	2031040800	21284.0519700128
Guangxi	2031040800	24923.8204827644
Guangdong	2031040800	78193.7534102709
Gansu	2031040800	19989.3702636062
Liaoning	2031040800	40012.1285470213
Jilin	2031040800	13646.2952864026
Heilongjiang	2031040800	15002.4627513551
East_Inner_Mongolia	2031040800	11633.1220938724
West_Inner_Mongolia	2031040800	31026.1574174161
Tianjin	2031040800	14548.9186111762
Shanxi	2031040800	36235.8491452531
Shandong	2031040800	74454.1887198496
Hebei	2031040800	65893.8220717906
Beijing	2031040800	12745.6383831355
Zhejiang	2031040800	57402.2846990762
Shanghai	2031040800	24235.3784862422
Jiangsu	2031040800	77709.7293741962
Fujian	2031040800	30216.8776538214
Anhui	2031040800	23486.1985200715
Sichuan	2031040800	35909.8911151035
Jiangxi	2031040800	16202.3167142124
Hunan	2031040800	29284.0863068481
Hubei	2031040800	33509.878166887
Henan	2031040800	53529.6965768245
Chongqing	2031040800	16772.6289958965
Xinjiang	2031040800	23760.1371908711
Shaanxi	2031040800	22727.2368829219
Qinghai	2031040800	9488.61243137081
Ningxia	2031040800	13857.6427054648
Macau	2031040804	310.247686085383
Hong_Kong	2031040804	3764.10016835579
Taiwan	2031040804	20546.0859545882
Tibet	2031040804	664.836004611788
Yunnan	2031040804	21553.4409934163
Hainan	2031040804	4278.71107671005
Guizhou	2031040804	19731.1385272533
Guangxi	2031040804	23105.3445681623
Guangdong	2031040804	72488.6305801958
Gansu	2031040804	18530.9185628499
Liaoning	2031040804	37092.7891100743
Jilin	2031040804	12650.6429818519
Heilongjiang	2031040804	13907.8626200501
East_Inner_Mongolia	2031040804	10784.3536494856
West_Inner_Mongolia	2031040804	28762.4466823287
Tianjin	2031040804	13487.4096785378
Shanxi	2031040804	33592.0322006813
Shandong	2031040804	69021.9096267662
Hebei	2031040804	61086.1189974769
Beijing	2031040804	11815.6992338791
Zhejiang	2031040804	53214.1357657862
Shanghai	2031040804	22467.1322380807
Jiangsu	2031040804	72039.9215975375
Fujian	2031040804	28012.2130733671
Anhui	2031040804	21772.6134634046
Sichuan	2031040804	33289.8565127054
Jiangxi	2031040804	15020.1736023277
Hunan	2031040804	27147.4794545015
Hubei	2031040804	31064.9517805059
Henan	2031040804	49624.0969514288
Chongqing	2031040804	15548.8751225814
Xinjiang	2031040804	22026.5651953931
Shaanxi	2031040804	21069.026701797
Qinghai	2031040804	8796.31033501386
Ningxia	2031040804	12846.5702051442
Macau	2031040808	321.738337389204
Hong_Kong	2031040808	3903.51124037046
Taiwan	2031040808	21307.0518536136
Tibet	2031040808	689.459552331391
Yunnan	2031040808	22351.7163261924
Hainan	2031040808	4437.18180579953
Guizhou	2031040808	20461.9211980439
Guangxi	2031040808	23961.0977924243
Guangdong	2031040808	75173.3938027628
Gansu	2031040808	19217.2486568208
Liaoning	2031040808	38466.5956674349
Jilin	2031040808	13119.1851621588
Heilongjiang	2031040808	14422.9684755196
East_Inner_Mongolia	2031040808	11183.7740251438
West_Inner_Mongolia	2031040808	29827.7221389857
Tianjin	2031040808	13986.9432079038
Shanxi	2031040808	34836.1811368914
Shandong	2031040808	71578.2758187344
Hebei	2031040808	63348.5671135624
Beijing	2031040808	12253.3175817239
Zhejiang	2031040808	55185.0290421685
Shanghai	2031040808	23299.2479763222
Jiangsu	2031040808	74708.0659742988
Fujian	2031040808	29049.7021090978
Anhui	2031040808	22579.0062924296
Sichuan	2031040808	34522.8137604074
Jiangxi	2031040808	15576.4761474487
Hunan	2031040808	28152.9413295772
Hubei	2031040808	32215.5051760325
Henan	2031040808	51462.025870515
Chongqing	2031040808	16124.7591991223
Xinjiang	2031040808	22842.363641063
Shaanxi	2031040808	21849.360770347
Qinghai	2031040808	9122.09950074523
Ningxia	2031040808	13322.3689469171
Macau	2031040812	387.809607606728
Hong_Kong	2031040812	4705.12521044474
Taiwan	2031040812	25682.6074432352
Tibet	2031040812	831.045005764735
Yunnan	2031040812	26941.8012417704
Hainan	2031040812	5348.38884588756
Guizhou	2031040812	24663.9231590667
Guangxi	2031040812	28881.6807102029
Guangdong	2031040812	90610.7882252447
Gansu	2031040812	23163.6482035624
Liaoning	2031040812	46365.9863875928
Jilin	2031040812	15813.3037273149
Heilongjiang	2031040812	17384.8282750627
East_Inner_Mongolia	2031040812	13480.442061857
West_Inner_Mongolia	2031040812	35953.0583529108
Tianjin	2031040812	16859.2620981722
Shanxi	2031040812	41990.0402508516
Shandong	2031040812	86277.3870334577
Hebei	2031040812	76357.6487468461
Beijing	2031040812	14769.6240423489
Zhejiang	2031040812	66517.6697072327
Shanghai	2031040812	28083.9152976009
Jiangsu	2031040812	90049.9019969218
Fujian	2031040812	35015.2663417088
Anhui	2031040812	27215.7668292557
Sichuan	2031040812	41612.3206408818
Jiangxi	2031040812	18775.2170029096
Hunan	2031040812	33934.3493181268
Hubei	2031040812	38831.1897256324
Henan	2031040812	62030.121189286
Chongqing	2031040812	19436.0939032267
Xinjiang	2031040812	27533.2064942414
Shaanxi	2031040812	26336.2833772462
Qinghai	2031040812	10995.3879187673
Ningxia	2031040812	16058.2127564303
Macau	2031040816	369.137286627743
Hong_Kong	2031040816	4478.58206542593
Taiwan	2031040816	24446.0370222061
Tibet	2031040816	791.031713697567
Yunnan	2031040816	25644.6029499516
Hainan	2031040816	5090.87373720539
Guizhou	2031040816	23476.4005170435
Guangxi	2031040816	27491.0807816411
Guangdong	2031040816	86248.0450422125
Gansu	2031040816	22048.3610476552
Liaoning	2031040816	44133.5492242146
Jilin	2031040816	15051.9221701204
Heilongjiang	2031040816	16547.780694628
East_Inner_Mongolia	2031040816	12831.3835130732
West_Inner_Mongolia	2031040816	34221.9845667696
Tianjin	2031040816	16047.5195647455
Shanxi	2031040816	39968.2968641341
Shandong	2031040816	82123.2891660563
Hebei	2031040816	72681.1680753111
Beijing	2031040816	14058.4937468423
Zhejiang	2031040816	63314.9659701785
Shanghai	2031040816	26731.7263097633
Jiangsu	2031040816	85714.164456562
Fujian	2031040816	33329.3455200667
Anhui	2031040816	25905.377597124
Sichuan	2031040816	39608.7637602721
Jiangxi	2031040816	17871.2247565805
Hunan	2031040816	32300.4726676968
Hubei	2031040816	36961.5391952408
Henan	2031040816	59043.4846787582
