ampl.tab 4 1
project_id	load_area	technology	hour	cap_factor
1157628453	CA_SCE_CEN	Wind_EP	151200516	0.234184
1157628453	CA_SCE_CEN	Wind_EP	151204408	0.83289
1157628453	CA_SCE_CEN	Wind_EP	151204516	0.000307932
1157628453	CA_SCE_CEN	Wind_EP	151208408	0.302955
1157628453	CA_SCE_CEN	Wind_EP	151208516	0.00162087
1157628453	CA_SCE_CEN	Wind_EP	151212408	1
1157628453	CA_SCE_CEN	Wind_EP	151212516	0
1157628453	CA_SCE_CEN	Wind_EP	151216408	0.859257
1157628453	CA_SCE_CEN	Wind_EP	151216516	0
1157628453	CA_SCE_CEN	Wind_EP	151220408	0.090861
1157628453	CA_SCE_CEN	Wind_EP	151220516	0
1157628453	CA_SCE_CEN	Wind_EP	251200501	1
1157628453	CA_SCE_CEN	Wind_EP	251200515	0
1157628453	CA_SCE_CEN	Wind_EP	251204501	1
1157628453	CA_SCE_CEN	Wind_EP	251204515	0.0281333
1157628453	CA_SCE_CEN	Wind_EP	251208501	0.82755
1157628453	CA_SCE_CEN	Wind_EP	251208515	0.0464079
1157628453	CA_SCE_CEN	Wind_EP	251212501	0.954317
1157628453	CA_SCE_CEN	Wind_EP	251212515	0.488134
1157628453	CA_SCE_CEN	Wind_EP	251216501	0.872776
1157628453	CA_SCE_CEN	Wind_EP	251216515	0.195699
1157628453	CA_SCE_CEN	Wind_EP	251220501	0.84922
1157628453	CA_SCE_CEN	Wind_EP	251220515	0.257074
1157628453	CA_SCE_CEN	Wind_EP	351200508	0
1157628453	CA_SCE_CEN	Wind_EP	351200518	0.287662
1157628453	CA_SCE_CEN	Wind_EP	351204508	0.0603714
1157628453	CA_SCE_CEN	Wind_EP	351204518	0.489779
1157628453	CA_SCE_CEN	Wind_EP	351208508	0.0647733
1157628453	CA_SCE_CEN	Wind_EP	351208518	0.179988
1157628453	CA_SCE_CEN	Wind_EP	351212508	0.0970462
1157628453	CA_SCE_CEN	Wind_EP	351212518	0.620449
1157628453	CA_SCE_CEN	Wind_EP	351216508	0
1157628453	CA_SCE_CEN	Wind_EP	351216518	0.00343781
1157628453	CA_SCE_CEN	Wind_EP	351220508	0
1157628453	CA_SCE_CEN	Wind_EP	351220518	0.759193
1157628453	CA_SCE_CEN	Wind_EP	451200517	0
1157628453	CA_SCE_CEN	Wind_EP	451200521	0
1157628453	CA_SCE_CEN	Wind_EP	451204517	0
1157628453	CA_SCE_CEN	Wind_EP	451204521	0
1157628453	CA_SCE_CEN	Wind_EP	451208517	0
1157628453	CA_SCE_CEN	Wind_EP	451208521	0
1157628453	CA_SCE_CEN	Wind_EP	451212517	0.0426732
1157628453	CA_SCE_CEN	Wind_EP	451212521	0.384433
1157628453	CA_SCE_CEN	Wind_EP	451216517	0.279984
1157628453	CA_SCE_CEN	Wind_EP	451216521	0
1157628453	CA_SCE_CEN	Wind_EP	451220517	0.043161
1157628453	CA_SCE_CEN	Wind_EP	451220521	0
1157628454	CA_SCE_CEN	Wind_EP	151200408	0.84351
1157628454	CA_SCE_CEN	Wind_EP	151200516	0.0512601
1157628454	CA_SCE_CEN	Wind_EP	151204408	0.943521
1157628454	CA_SCE_CEN	Wind_EP	151204516	0
1157628454	CA_SCE_CEN	Wind_EP	151208408	0.385187
1157628454	CA_SCE_CEN	Wind_EP	151208516	0
1157628454	CA_SCE_CEN	Wind_EP	151212408	1
1157628454	CA_SCE_CEN	Wind_EP	151212516	0
1157628454	CA_SCE_CEN	Wind_EP	151216408	0.440219
1157628454	CA_SCE_CEN	Wind_EP	151216516	0
1157628454	CA_SCE_CEN	Wind_EP	151220408	0
1157628454	CA_SCE_CEN	Wind_EP	151220516	0
1157628454	CA_SCE_CEN	Wind_EP	251200501	1
1157628454	CA_SCE_CEN	Wind_EP	251200515	0
1157628454	CA_SCE_CEN	Wind_EP	251204501	0.923276
1157628454	CA_SCE_CEN	Wind_EP	251204515	0
1157628454	CA_SCE_CEN	Wind_EP	251208501	0.483207
1157628454	CA_SCE_CEN	Wind_EP	251208515	0.0160117
1157628454	CA_SCE_CEN	Wind_EP	251212501	0.696979
1157628454	CA_SCE_CEN	Wind_EP	251212515	0.203003
1157628454	CA_SCE_CEN	Wind_EP	251216501	0.868752
1157628454	CA_SCE_CEN	Wind_EP	251216515	0.0269608
1157628454	CA_SCE_CEN	Wind_EP	251220501	0.878437
1157628454	CA_SCE_CEN	Wind_EP	251220515	0.0475634
1157628454	CA_SCE_CEN	Wind_EP	351200508	0
1157628454	CA_SCE_CEN	Wind_EP	351200518	0.072456
1157628454	CA_SCE_CEN	Wind_EP	351204508	0.0108895
1157628454	CA_SCE_CEN	Wind_EP	351204518	0.191097
1157628454	CA_SCE_CEN	Wind_EP	351208508	0.0106129
1157628454	CA_SCE_CEN	Wind_EP	351208518	0.028488
1157628454	CA_SCE_CEN	Wind_EP	351212508	0.0216906
1157628454	CA_SCE_CEN	Wind_EP	351212518	0.185147
1157628454	CA_SCE_CEN	Wind_EP	351216508	0
1157628454	CA_SCE_CEN	Wind_EP	351216518	0.129163
1157628454	CA_SCE_CEN	Wind_EP	351220508	0
1157628454	CA_SCE_CEN	Wind_EP	351220518	0.238947
1157628454	CA_SCE_CEN	Wind_EP	451200517	0
1157628454	CA_SCE_CEN	Wind_EP	451200521	0
1157628454	CA_SCE_CEN	Wind_EP	451204517	0
1157628454	CA_SCE_CEN	Wind_EP	451204521	0
1157628454	CA_SCE_CEN	Wind_EP	451208517	0
1157628454	CA_SCE_CEN	Wind_EP	451208521	0
1157628454	CA_SCE_CEN	Wind_EP	451212517	0
1157628454	CA_SCE_CEN	Wind_EP	451212521	0.0782659
1157628454	CA_SCE_CEN	Wind_EP	451216517	0.00767918
1157628454	CA_SCE_CEN	Wind_EP	451216521	0
1157628454	CA_SCE_CEN	Wind_EP	451220517	0
1157628454	CA_SCE_CEN	Wind_EP	451220521	0
1157628455	CA_SCE_CEN	Wind_EP	151200408	0.784883
1157628455	CA_SCE_CEN	Wind_EP	151200516	0.100947
1157628455	CA_SCE_CEN	Wind_EP	151204408	0.950139
1157628455	CA_SCE_CEN	Wind_EP	151204516	0
1157628455	CA_SCE_CEN	Wind_EP	151208408	0.356827
1157628455	CA_SCE_CEN	Wind_EP	151208516	0
1157628455	CA_SCE_CEN	Wind_EP	151212408	1
1157628455	CA_SCE_CEN	Wind_EP	151212516	0
1157628455	CA_SCE_CEN	Wind_EP	151216408	0.661488
1157628455	CA_SCE_CEN	Wind_EP	151216516	0
