ampl.tab 4 1
project_id	la_id	technology	date	average_output_cf
106	S1	Hydro_NonPumped_New	20280711	0.624
98	1	Hydro_NonPumped_New	20280710	0.810
98	1	Hydro_NonPumped_New	20280711	0.810
100	1	Hydro_NonPumped_New	20280710	0.436
100	1	Hydro_NonPumped_New	20280711	0.436
104	1	Hydro_NonPumped_New	20280710	0.606
104	1	Hydro_NonPumped_New	20280711	0.606
107	S18	Hydro_NonPumped_New	20280710	0.856
107	S18	Hydro_NonPumped_New	20280711	0.856
101	1	Hydro_NonPumped_New	20280710	0.428
101	1	Hydro_NonPumped_New	20280711	0.428
103	1	Hydro_NonPumped_New	20280710	0.746
103	1	Hydro_NonPumped_New	20280711	0.746
97	1	Hydro_NonPumped_New	20280710	0.548
97	1	Hydro_NonPumped_New	20280711	0.548
99	1	Hydro_NonPumped_New	20280710	0.606
99	1	Hydro_NonPumped_New	20280711	0.606
108	S18	Hydro_NonPumped_New	20280710	0.852
108	S18	Hydro_NonPumped_New	20280711	0.852
108	S18	Hydro_NonPumped_New	20280810	0.850
108	S18	Hydro_NonPumped_New	20280827	0.850
101	1	Hydro_NonPumped_New	20280810	0.391
101	1	Hydro_NonPumped_New	20280827	0.391
106	S1	Hydro_NonPumped_New	20280810	0.549
106	S1	Hydro_NonPumped_New	20280827	0.549
102	1	Hydro_NonPumped_New	20280810	0.469
102	1	Hydro_NonPumped_New	20280827	0.469
98	1	Hydro_NonPumped_New	20280810	0.648
98	1	Hydro_NonPumped_New	20280827	0.648
99	1	Hydro_NonPumped_New	20280810	0.469
99	1	Hydro_NonPumped_New	20280827	0.469
97	1	Hydro_NonPumped_New	20280810	0.317
97	1	Hydro_NonPumped_New	20280827	0.317
109	S18	Hydro_NonPumped_New	20280810	0.638
109	S18	Hydro_NonPumped_New	20280827	0.638
103	1	Hydro_NonPumped_New	20280810	0.696
103	1	Hydro_NonPumped_New	20280827	0.696
105	1	Hydro_NonPumped_New	20280810	0.391
105	1	Hydro_NonPumped_New	20280827	0.391
104	1	Hydro_NonPumped_New	20280810	0.469
104	1	Hydro_NonPumped_New	20280827	0.469
107	S18	Hydro_NonPumped_New	20280810	0.780
107	S18	Hydro_NonPumped_New	20280827	0.780
100	1	Hydro_NonPumped_New	20280810	0.377
100	1	Hydro_NonPumped_New	20280827	0.377
102	1	Hydro_NonPumped_New	20280930	0.401
102	1	Hydro_NonPumped_New	20280921	0.401
101	1	Hydro_NonPumped_New	20280930	0.449
101	1	Hydro_NonPumped_New	20280921	0.449
104	1	Hydro_NonPumped_New	20280930	0.401
104	1	Hydro_NonPumped_New	20280921	0.401
108	S18	Hydro_NonPumped_New	20280930	0.851
108	S18	Hydro_NonPumped_New	20280921	0.851
106	S1	Hydro_NonPumped_New	20280930	0.325
106	S1	Hydro_NonPumped_New	20280921	0.325
100	1	Hydro_NonPumped_New	20280930	0.317
100	1	Hydro_NonPumped_New	20280921	0.317
107	S18	Hydro_NonPumped_New	20280930	0.637
107	S18	Hydro_NonPumped_New	20280921	0.637
103	1	Hydro_NonPumped_New	20280930	0.623
103	1	Hydro_NonPumped_New	20280921	0.623
97	1	Hydro_NonPumped_New	20280930	0.384
97	1	Hydro_NonPumped_New	20280921	0.384
109	S18	Hydro_NonPumped_New	20280930	0.518
109	S18	Hydro_NonPumped_New	20280921	0.518
99	1	Hydro_NonPumped_New	20280930	0.401
99	1	Hydro_NonPumped_New	20280921	0.401
105	1	Hydro_NonPumped_New	20280930	0.449
105	1	Hydro_NonPumped_New	20280921	0.449
98	1	Hydro_NonPumped_New	20280930	0.646
98	1	Hydro_NonPumped_New	20280921	0.646
104	1	Hydro_NonPumped_New	20281004	0.449
104	1	Hydro_NonPumped_New	20281001	0.449
101	1	Hydro_NonPumped_New	20281004	0.569
101	1	Hydro_NonPumped_New	20281001	0.569
102	1	Hydro_NonPumped_New	20281004	0.449
102	1	Hydro_NonPumped_New	20281001	0.449
109	S18	Hydro_NonPumped_New	20281004	0.406
109	S18	Hydro_NonPumped_New	20281001	0.406
98	1	Hydro_NonPumped_New	20281004	0.855
98	1	Hydro_NonPumped_New	20281001	0.855
106	S1	Hydro_NonPumped_New	20281004	0.136
106	S1	Hydro_NonPumped_New	20281001	0.136
103	1	Hydro_NonPumped_New	20281004	0.659
103	1	Hydro_NonPumped_New	20281001	0.659
99	1	Hydro_NonPumped_New	20281004	0.449
99	1	Hydro_NonPumped_New	20281001	0.449
105	1	Hydro_NonPumped_New	20281004	0.569
105	1	Hydro_NonPumped_New	20281001	0.569
100	1	Hydro_NonPumped_New	20281004	0.428
100	1	Hydro_NonPumped_New	20281001	0.428
108	S18	Hydro_NonPumped_New	20281004	0.558
108	S18	Hydro_NonPumped_New	20281001	0.558
97	1	Hydro_NonPumped_New	20281004	0.530
97	1	Hydro_NonPumped_New	20281001	0.530
107	S18	Hydro_NonPumped_New	20281004	0.618
107	S18	Hydro_NonPumped_New	20281001	0.618
107	S18	Hydro_NonPumped_New	20281116	0.529
107	S18	Hydro_NonPumped_New	20281113	0.529
98	1	Hydro_NonPumped_New	20281116	0.875
98	1	Hydro_NonPumped_New	20281113	0.875
106	S1	Hydro_NonPumped_New	20281116	0.150
106	S1	Hydro_NonPumped_New	20281113	0.150
103	1	Hydro_NonPumped_New	20281116	0.840
103	1	Hydro_NonPumped_New	20281113	0.840
101	1	Hydro_NonPumped_New	20281116	0.595
101	1	Hydro_NonPumped_New	20281113	0.595
104	1	Hydro_NonPumped_New	20281116	0.564
104	1	Hydro_NonPumped_New	20281113	0.564
109	S18	Hydro_NonPumped_New	20281116	0.529
109	S18	Hydro_NonPumped_New	20281113	0.529
105	1	Hydro_NonPumped_New	20281116	0.595
105	1	Hydro_NonPumped_New	20281113	0.595
97	1	Hydro_NonPumped_New	20281116	0.530
97	1	Hydro_NonPumped_New	20281113	0.530
99	1	Hydro_NonPumped_New	20281116	0.564
99	1	Hydro_NonPumped_New	20281113	0.564
102	1	Hydro_NonPumped_New	20281116	0.564
102	1	Hydro_NonPumped_New	20281113	0.564
100	1	Hydro_NonPumped_New	20281116	0.504
100	1	Hydro_NonPumped_New	20281113	0.504
108	S18	Hydro_NonPumped_New	20281116	0.649
108	S18	Hydro_NonPumped_New	20281113	0.649
105	1	Hydro_NonPumped_New	20281225	0.757
105	1	Hydro_NonPumped_New	20281207	0.757
101	1	Hydro_NonPumped_New	20281225	0.757
101	1	Hydro_NonPumped_New	20281207	0.757
107	S18	Hydro_NonPumped_New	20281225	0.462
107	S18	Hydro_NonPumped_New	20281207	0.462
109	S18	Hydro_NonPumped_New	20281225	0.320
109	S18	Hydro_NonPumped_New	20281207	0.320
104	1	Hydro_NonPumped_New	20281225	0.629
104	1	Hydro_NonPumped_New	20281207	0.629
97	1	Hydro_NonPumped_New	20281225	0.570
97	1	Hydro_NonPumped_New	20281207	0.570
98	1	Hydro_NonPumped_New	20281225	0.867
98	1	Hydro_NonPumped_New	20281207	0.867
103	1	Hydro_NonPumped_New	20281225	0.876
103	1	Hydro_NonPumped_New	20281207	0.876
102	1	Hydro_NonPumped_New	20281225	0.629
102	1	Hydro_NonPumped_New	20281207	0.629
108	S18	Hydro_NonPumped_New	20281225	0.608
108	S18	Hydro_NonPumped_New	20281207	0.608
106	S1	Hydro_NonPumped_New	20281225	0.120
106	S1	Hydro_NonPumped_New	20281207	0.120
99	1	Hydro_NonPumped_New	20281225	0.629
99	1	Hydro_NonPumped_New	20281207	0.629
100	1	Hydro_NonPumped_New	20281225	0.498
100	1	Hydro_NonPumped_New	20281207	0.498
