ampl.tab 2
location_id	load_area
8983	CO_SW
2312	NV_N
3063	NV_N
3115	NV_N
3212	NV_N
3213	NV_N
3846	NV_N
4241	UT_S
4269	UT_S
4347	UT_S
4428	UT_S
4368	UT_S
4369	UT_S
4234	UT_S
4270	UT_S
2641	NV_N
2658	NV_N
2611	NV_N
2598	NV_N
3490	NV_N
3446	NV_N
3491	NV_N
3539	NV_N
10408	CO_DEN
4626	UT_N
4707	ID_E
2061	WA_ID_AVA
2072	WA_ID_AVA
6423	CAN_ALB
6435	CAN_ALB
5829	CAN_ALB
5776	CAN_ALB
5695	CAN_ALB
5723	CAN_ALB
5859	CAN_ALB
5694	CAN_ALB
5535	CAN_ALB
5428	CAN_ALB
5228	CAN_ALB
2782	CA_SCE_CEN
2783	CA_SCE_CEN
7601	NM_S_TX_EPE
5779	CAN_ALB
5735	CAN_ALB
5476	CAN_ALB
5536	CAN_ALB
11046	CO_E
11108	CO_E
363	CA_PGE_N
354	CA_PGE_N
465	CA_PGE_N
421	CA_PGE_N
408	CA_PGE_N
330	CA_PGE_N
525	CA_PGE_N
371	CA_PGE_N
280	CA_PGE_N
273	CA_PGE_N
306	CA_PGE_N
364	CA_PGE_N
10257	CO_DEN
281	CA_PGE_N
357	CA_PGE_N
303	CA_PGE_N
317	CA_PGE_N
219	CA_PGE_N
4659	UT_N
716	OR_E
3331	ID_S_OR_E
7668	WY_NW
7655	WY_NW
7838	WY_NW
7809	WY_NW
10701	WY_NE
7783	WY_NW
10447	WY_NE
9321	MT_SE
5833	MT_SW
9390	MT_SE
1373	OR_WA_BPA
5701	MT_SW
1640	OR_WA_BPA
1662	OR_WA_BPA
1349	OR_WA_BPA
6012	MT_SW
861	OR_WA_BPA
1379	OR_WA_BPA
1232	WA_N_CEN
8270	MT_NE
5511	CAN_ALB
5653	CAN_ALB
5789	AZ_SE
1344	CA_SCE_VLY
361	CA_PGE_N
11053	CO_E
9545	NM_S_TX_EPE
6257	AZ_SE
8661	NM_S_TX_EPE
7098	NM_S_TX_EPE
2681	MEX_BAJA
3616	MEX_BAJA
3434	MEX_BAJA
6931	AZ_SE
6838	AZ_SE
7063	AZ_SE
3262	CA_IID
5241	AZ_SE
5357	AZ_SE
6547	AZ_SE
4782	AZ_APS_SW
6461	AZ_SE
8624	NM_N
8620	NM_N
8616	NM_N
2919	CA_SCE_CEN
957	CA_PGE_S
3519	NV_S
967	CA_PGE_CEN
11184	CO_E
11201	CO_E
11144	CO_E
4382	UT_S
7275	AZ_NM_N
9967	NM_S_TX_EPE
10007	NM_S_TX_EPE
9799	NM_S_TX_EPE
9558	NM_S_TX_EPE
9110	NM_S_TX_EPE
10038	NM_S_TX_EPE
8752	NM_S_TX_EPE
7515	NM_S_TX_EPE
7101	NM_S_TX_EPE
7072	AZ_SE
8774	NM_S_TX_EPE
4359	AZ_APS_SW
10239	NM_S_TX_EPE
8635	NM_S_TX_EPE
5953	AZ_SE
3588	MEX_BAJA
3518	MEX_BAJA
6333	AZ_SE
9559	NM_S_TX_EPE
9636	NM_S_TX_EPE
8577	NM_S_TX_EPE
6738	AZ_SE
6715	AZ_SE
6660	AZ_SE
6557	AZ_SE
6507	AZ_SE
3411	MEX_BAJA
8642	NM_S_TX_EPE
8627	NM_S_TX_EPE
6831	AZ_SE
6398	AZ_SE
6473	AZ_SE
6940	AZ_SE
8353	NM_S_TX_EPE
8052	NM_S_TX_EPE
3298	MEX_BAJA
3260	MEX_BAJA
4081	AZ_APS_SW
5685	AZ_SE
5672	AZ_SE
5605	AZ_SE
3810	MEX_BAJA
3666	MEX_BAJA
3476	MEX_BAJA
3526	MEX_BAJA
3361	MEX_BAJA
3814	AZ_APS_SW
4266	AZ_APS_SW
4165	AZ_APS_SW
4201	AZ_APS_SW
6740	AZ_SE
6680	AZ_SE
6065	AZ_SE
3282	CA_IID
6520	AZ_SE
3080	CA_IID
5771	AZ_SE
5728	AZ_SE
5698	AZ_SE
5686	AZ_SE
5630	AZ_SE
8926	NM_S_TX_EPE
5582	AZ_SE
5487	AZ_SE
5580	AZ_SE
5521	AZ_SE
5464	AZ_SE
5718	AZ_SE
8399	NM_N
3529	CA_IID
3508	CA_IID
3428	CA_IID
3482	CA_IID
3111	CA_IID
3008	CA_IID
8503	NM_S_TX_EPE
3308	CA_IID
5029	AZ_APS_SW
5009	AZ_APS_SW
5323	AZ_SE
5322	AZ_SE
5148	AZ_APS_SW
5160	AZ_APS_SW
5737	AZ_SE
5390	AZ_SE
5512	AZ_SE
4966	AZ_APS_SW
5099	AZ_APS_SW
5174	AZ_APS_SW
5249	AZ_PHX
5051	AZ_APS_SW
8504	NM_N
8540	NM_N
8552	NM_N
3769	CA_SCE_SE
3486	CA_SCE_SE
3318	CA_SCE_SE
8628	NM_N
8463	NM_N
1387	CA_SCE_VLY
3950	NV_S
1033	CA_PGE_CEN
484	CA_PGE_N
324	CA_PGE_N
10380	CO_DEN
604	OR_E
764	OR_E
4705	ID_E
4706	ID_E
3604	ID_S_OR_E
4423	MT_SW
1325	WA_N_CEN
1503	WA_N_CEN
1884	WA_ID_AVA
8430	MT_NE
8465	MT_NE
5537	CAN_ALB
11059	CO_E
9630	NM_S_TX_EPE
9635	NM_S_TX_EPE
9949	NM_S_TX_EPE
10008	NM_S_TX_EPE
10009	NM_S_TX_EPE
1038	CA_PGE_S
9809	NM_S_TX_EPE
9506	NM_S_TX_EPE
9486	NM_S_TX_EPE
9280	NM_S_TX_EPE
9047	NM_S_TX_EPE
8859	NM_S_TX_EPE
8941	NM_S_TX_EPE
1061	CA_PGE_S
9883	NM_S_TX_EPE
9878	NM_S_TX_EPE
8754	NM_S_TX_EPE
8748	NM_S_TX_EPE
8876	NM_S_TX_EPE
8818	NM_S_TX_EPE
8810	NM_S_TX_EPE
8860	NM_S_TX_EPE
7484	NM_S_TX_EPE
7468	NM_S_TX_EPE
8914	NM_S_TX_EPE
8879	NM_S_TX_EPE
9034	NM_S_TX_EPE
8843	NM_S_TX_EPE
8669	NM_S_TX_EPE
7881	NM_S_TX_EPE
8761	NM_S_TX_EPE
8762	NM_S_TX_EPE
4426	AZ_APS_SW
5956	AZ_SE
3528	MEX_BAJA
6396	AZ_SE
9727	NM_S_TX_EPE
9637	NM_S_TX_EPE
9726	NM_S_TX_EPE
8602	NM_S_TX_EPE
8578	NM_S_TX_EPE
6574	AZ_SE
6818	AZ_SE
6658	AZ_SE
6716	AZ_SE
6736	AZ_SE
6796	AZ_SE
5676	AZ_SE
5658	AZ_SE
3479	MEX_BAJA
3477	MEX_BAJA
3377	MEX_BAJA
3391	MEX_BAJA
5788	AZ_SE
5787	AZ_SE
8647	NM_S_TX_EPE
8631	NM_S_TX_EPE
6958	AZ_SE
6863	AZ_SE
6898	AZ_SE
6376	AZ_SE
6472	AZ_SE
6432	AZ_SE
6960	AZ_SE
6959	AZ_SE
8115	NM_S_TX_EPE
7168	NM_S_TX_EPE
7102	NM_S_TX_EPE
8691	NM_S_TX_EPE
8684	NM_S_TX_EPE
8600	NM_S_TX_EPE
8551	NM_S_TX_EPE
8501	NM_S_TX_EPE
8143	NM_S_TX_EPE
7196	NM_S_TX_EPE
8730	NM_S_TX_EPE
8506	NM_S_TX_EPE
8486	NM_S_TX_EPE
8255	NM_S_TX_EPE
8113	NM_S_TX_EPE
8149	NM_S_TX_EPE
8114	NM_S_TX_EPE
7195	NM_S_TX_EPE
3325	MEX_BAJA
3289	MEX_BAJA
3259	MEX_BAJA
3243	MEX_BAJA
3323	MEX_BAJA
3233	MEX_BAJA
5683	AZ_SE
5684	AZ_SE
5629	AZ_SE
4064	AZ_APS_SW
4082	AZ_APS_SW
4136	AZ_NW
3844	AZ_APS_SW
3842	AZ_APS_SW
3642	MEX_BAJA
3609	MEX_BAJA
3587	MEX_BAJA
3709	MEX_BAJA
3787	MEX_BAJA
3768	MEX_BAJA
3500	MEX_BAJA
3427	MEX_BAJA
3390	MEX_BAJA
3306	MEX_BAJA
4437	AZ_APS_SW
3812	MEX_BAJA
3859	MEX_BAJA
3736	MEX_BAJA
3668	MEX_BAJA
3663	MEX_BAJA
3661	MEX_BAJA
3659	MEX_BAJA
3450	MEX_BAJA
3475	MEX_BAJA
3408	MEX_BAJA
3362	MEX_BAJA
3145	MEX_BAJA
3256	MEX_BAJA
3229	MEX_BAJA
3202	MEX_BAJA
3324	MEX_BAJA
3360	MEX_BAJA
3409	MEX_BAJA
3585	MEX_BAJA
3555	MEX_BAJA
3662	MEX_BAJA
3574	MEX_BAJA
3583	MEX_BAJA
3641	MEX_BAJA
3974	AZ_APS_SW
3864	AZ_APS_SW
3740	MEX_BAJA
5603	AZ_SE
3791	AZ_APS_SW
3799	AZ_APS_SW
4159	AZ_APS_SW
3867	AZ_APS_SW
3835	CA_IID
5809	AZ_SE
5792	AZ_SE
6798	AZ_SE
8354	NM_S_TX_EPE
6066	AZ_SE
6074	AZ_SE
6647	AZ_SE
6626	AZ_SE
6508	AZ_SE
6578	AZ_SE
3199	CA_IID
3205	CA_IID
3204	CA_IID
3090	CA_IID
3100	CA_IID
3101	CA_IID
3147	CA_IID
3066	CA_IID
3203	CA_IID
3148	CA_IID
3206	CA_IID
5727	AZ_SE
5748	AZ_SE
5523	AZ_SE
5453	AZ_SE
5480	AZ_SE
5770	AZ_SE
5729	AZ_SE
5710	AZ_SE
5726	AZ_SE
5743	AZ_SE
5654	AZ_SE
5762	AZ_SE
5633	AZ_SE
5631	AZ_SE
5578	AZ_SE
5522	AZ_SE
5579	AZ_SE
5454	AZ_SE
3170	CA_IID
3224	CA_IID
8989	NM_S_TX_EPE
8943	NM_S_TX_EPE
5772	AZ_SE
5749	AZ_SE
3742	AZ_APS_SW
3481	CA_IID
3503	MEX_BAJA
3451	MEX_BAJA
3442	MEX_BAJA
3398	CA_IID
3399	CA_IID
3483	CA_IID
3413	CA_IID
3412	MEX_BAJA
3403	CA_IID
3743	CA_IID
3480	CA_IID
3443	CA_IID
3459	CA_IID
3414	CA_IID
3435	CA_IID
3394	MEX_BAJA
2992	CA_IID
2970	CA_IID
2993	CA_IID
8459	NM_N
8603	NM_S_TX_EPE
8507	NM_S_TX_EPE
8528	NM_S_TX_EPE
8502	NM_S_TX_EPE
8435	NM_N
3274	CA_IID
3275	CA_IID
5008	AZ_APS_SW
5036	AZ_APS_SW
3057	CA_IID
3046	CA_IID
3102	CA_IID
3076	CA_IID
5061	AZ_APS_SW
5166	AZ_APS_SW
5082	AZ_APS_SW
5173	AZ_APS_SW
3207	CA_IID
3130	CA_IID
3166	CA_IID
5719	AZ_SE
5706	AZ_SE
5524	AZ_SE
5465	AZ_SE
5350	AZ_SE
5583	AZ_SE
4144	AZ_APS_SW
4895	AZ_APS_SW
4894	AZ_APS_SW
4637	AZ_APS_SW
4605	AZ_APS_SW
4362	AZ_APS_SW
4166	AZ_APS_SW
3746	CA_SCE_SE
3695	CA_SCE_SE
5501	AZ_PHX
5467	AZ_PHX
5065	AZ_APS_SW
5037	AZ_APS_SW
5325	AZ_PHX
5324	AZ_PHX
5138	AZ_APS_SW
3775	CA_SCE_SE
3745	CA_SCE_SE
5300	AZ_APS_N
5298	AZ_APS_N
5038	AZ_APS_SW
3002	CA_IID
2995	CA_IID
3363	CA_SCE_SE
3392	CA_SCE_SE
3485	CA_SCE_SE
3458	CA_SCE_SE
5424	AZ_APS_N
5253	AZ_APS_N
4148	AZ_APS_SW
4167	AZ_APS_SW
4207	AZ_APS_SW
3945	AZ_APS_SW
3395	CA_SCE_SE
3487	CA_SCE_SE
3507	CA_SCE_SE
3364	CA_SCE_SE
8605	NM_N
3309	CA_SCE_SE
1720	CA_SCE_CEN
1739	CA_SCE_CEN
8632	NM_N
8633	NM_N
8671	NM_N
8652	NM_N
8419	NM_N
6124	AZ_APS_E
1239	CA_PGE_S
3592	NV_S
1026	CA_PGE_S
958	CA_PGE_S
3971	NV_S
3975	NV_S
3953	NV_S
6587	AZ_NM_N
981	CA_PGE_CEN
11223	CO_E
11092	CO_E
11132	CO_E
11114	CO_E
11039	CO_E
11011	CO_E
366	CA_PGE_N
352	CA_PGE_N
398	CA_PGE_N
158	CA_PGE_N
10389	CO_DEN
10316	CO_DEN
4983	UT_N
4984	UT_N
8394	WY_SE
7683	WY_SW
3333	ID_S_OR_E
10395	WY_NE
4550	ID_E
10535	WY_NE
10534	WY_NE
5815	MT_SW
5825	MT_SW
894	OR_WA_BPA
860	OR_WA_BPA
1339	WA_N_CEN
2168	WA_ID_AVA
8427	MT_NE
5482	CAN_ALB
9695	NM_S_TX_EPE
9810	NM_S_TX_EPE
9811	NM_S_TX_EPE
6646	AZ_SE
6573	AZ_SE
6659	AZ_SE
3478	MEX_BAJA
3410	MEX_BAJA
7180	NM_S_TX_EPE
8092	NM_S_TX_EPE
7938	NM_S_TX_EPE
8681	NM_S_TX_EPE
3313	MEX_BAJA
3739	MEX_BAJA
3973	AZ_APS_SW
3601	MEX_BAJA
3667	MEX_BAJA
3797	MEX_BAJA
3586	MEX_BAJA
3664	MEX_BAJA
3660	MEX_BAJA
3584	MEX_BAJA
3230	MEX_BAJA
3276	MEX_BAJA
3307	MEX_BAJA
3257	MEX_BAJA
3177	MEX_BAJA
3168	MEX_BAJA
3258	MEX_BAJA
3525	MEX_BAJA
3554	MEX_BAJA
3600	MEX_BAJA
4191	AZ_APS_SW
5392	AZ_PHX
3146	CA_IID
8902	NM_S_TX_EPE
8955	NM_S_TX_EPE
5247	AZ_APS_SW
5248	AZ_APS_SW
4294	AZ_APS_SW
4168	AZ_APS_SW
6115	AZ_APS_E
11235	CO_E
2087	WA_ID_AVA
8318	MT_NE
3738	MEX_BAJA
3665	MEX_BAJA
3201	MEX_BAJA
3169	MEX_BAJA
11103	CO_E
11122	CO_E
11104	CO_E
11311	CO_E
11269	CO_E
10970	NM_N
11018	NM_N
10972	NM_N
10387	CO_E
10168	CO_E
10127	CO_E
7478	AZ_NM_N
7542	AZ_NM_N
7409	AZ_NM_N
6999	AZ_APS_E
6032	UT_S
6002	UT_S
5062	UT_S
4981	UT_S
2643	NV_N
2477	NV_N
1856	CA_SCE_CEN
1841	NV_N
1709	NV_N
1407	NV_N
1201	OR_E
1127	OR_E
802	OR_E
699	OR_E
11463	MT_NE
11464	OR_WA_BPA
11465	CO_DEN
11466	MT_SE
11467	AZ_NW
11468	WA_N_CEN
11469	WY_SW
11470	AZ_PHX
11471	WY_SE
11472	WA_SEATAC
11379	CA_PGE_CEN
11380	AZ_APS_SW
11381	CA_SDGE
11382	WY_NW
11383	CO_SW
11384	CA_SCE_SE
11385	NV_S
11386	WA_ID_AVA
11387	CA_LADWP
11388	AZ_SE
11389	CO_NW
11390	ID_S_OR_E
11391	MT_SW
11392	OR_E
11393	CA_SCE_VLY
11394	WY_NE
11395	CA_IID
11396	AZ_APS_E
11397	NM_S_TX_EPE
11398	CA_SCE_S
11399	UT_N
11400	CA_PGE_S
11401	CO_E
11402	CA_PGE_N
11403	CA_SMUD
11404	UT_S
11405	NV_N
11406	AZ_NM_N
11407	ID_E
11408	CA_SCE_CEN
11409	CA_PGE_BAY
11410	MT_NW
11411	OR_PDX
11412	AZ_APS_N
11413	NM_N
11414	OR_W
11415	WA_W
11416	AZ_NM_N
11417	ID_E
11418	NV_N
11419	CA_PGE_N
11420	CO_E
11421	CA_SCE_S
11422	UT_N
11423	CA_SCE_VLY
11424	MT_SW
11425	OR_E
11426	CO_NW
11427	CA_LADWP
11428	NV_S
11429	WA_ID_AVA
11430	CO_SW
11431	WY_NW
11432	AZ_APS_SW
11433	CA_SDGE
11434	CA_PGE_CEN
11435	OR_W
11436	WA_SEATAC
11437	WA_W
11438	NM_N
11439	AZ_APS_N
11440	WY_SE
11441	AZ_PHX
11442	OR_PDX
11443	MT_NW
11444	CA_PGE_BAY
11445	AZ_NW
11446	WA_N_CEN
11447	WY_SW
11448	CA_SCE_CEN
11449	MT_SE
11450	CO_DEN
11451	OR_WA_BPA
11452	MT_NE
11453	UT_S
11454	CA_SMUD
11455	CA_PGE_S
11456	AZ_APS_E
11457	NM_S_TX_EPE
11458	CA_IID
11459	WY_NE
11460	ID_S_OR_E
11461	AZ_SE
11462	CA_SCE_SE
