ampl.tab 3 8
project_id	load_area	technology	location_id	ep_project_replacement_id	capacity_limit	capacity_limit_conversion	heat_rate	cogen_thermal_demand	connect_cost_per_mw	average_capacity_factor_intermittent
1110026	CA_SCE_SE	Central_PV	101890	0	31.600000381469727	34.25	0	0	49296.5	0.3059050142765045
1110027	CA_SCE_SE	CSP_Trough_No_Storage	101890	0	31.600000381469727	42.029998779296875	0	0	49296.5	0.2625870108604431
1110028	CA_SCE_SE	CSP_Trough_6h_Storage	101890	0	31.600000381469727	29.350000381469727	0	0	49296.5	0.41407498717308044
1110071	CA_SCE_SE	Central_PV	101955	0	15.300000190734863	35.18000030517578	0	0	76755.2	0.3043909966945648
1110072	CA_SCE_SE	CSP_Trough_No_Storage	101955	0	15.300000190734863	41.2599983215332	0	0	76755.2	0.2688229978084564
1110073	CA_SCE_SE	CSP_Trough_6h_Storage	101955	0	15.300000190734863	28.969999313354492	0	0	76755.2	0.4214020073413849
1110080	CA_SCE_SE	Central_PV	101964	0	23.670000076293945	34.599998474121094	0	0	88663.5	0.30655398964881897
1110081	CA_SCE_SE	CSP_Trough_No_Storage	101964	0	23.670000076293945	41.77000045776367	0	0	88663.5	0.2651199996471405
1110082	CA_SCE_SE	CSP_Trough_6h_Storage	101964	0	23.670000076293945	29.219999313354492	0	0	88663.5	0.419173002243042
1110167	CA_SCE_SE	Central_PV	101963	0	2.819999933242798	34.369998931884766	0	0	66806.5	0.302964985370636
1110168	CA_SCE_SE	CSP_Trough_No_Storage	101963	0	2.819999933242798	41.77000045776367	0	0	66806.5	0.25595900416374207
1110169	CA_SCE_SE	CSP_Trough_6h_Storage	101963	0	2.819999933242798	29.350000381469727	0	0	66806.5	0.40129899978637695
1110503	CA_SCE_SE	Central_PV	101737	0	5.75	35.29999923706055	0	0	43837.3	0.308663010597229
1110504	CA_SCE_SE	CSP_Trough_No_Storage	101737	0	5.75	41.5099983215332	0	0	43837.3	0.27133598923683167
1110505	CA_SCE_SE	CSP_Trough_6h_Storage	101737	0	5.75	29.100000381469727	0	0	43837.3	0.42498600482940674
1111364	CA_SCE_SE	Central_PV	101855	0	22.469999313354492	34.130001068115234	0	0	41169	0.31295299530029297
1111365	CA_SCE_SE	CSP_Trough_No_Storage	101855	0	22.469999313354492	42.029998779296875	0	0	41169	0.2687079906463623
1111366	CA_SCE_SE	CSP_Trough_6h_Storage	101855	0	22.469999313354492	29.469999313354492	0	0	41169	0.42231500148773193
1113110	CA_SCE_SE	Central_PV	101814	0	7.380000114440918	35.529998779296875	0	0	74666.5	0.3082529902458191
1113111	CA_SCE_SE	CSP_Trough_No_Storage	101814	0	7.380000114440918	41.2599983215332	0	0	74666.5	0.27238398790359497
1113112	CA_SCE_SE	CSP_Trough_6h_Storage	101814	0	7.380000114440918	28.850000381469727	0	0	74666.5	0.42664599418640137
1113914	CA_SCE_SE	Central_PV	101931	0	10.699999809265137	35.40999984741211	0	0	62358	0.3039500117301941
1113915	CA_SCE_SE	CSP_Trough_No_Storage	101931	0	10.699999809265137	41.5099983215332	0	0	62358	0.26918599009513855
1113916	CA_SCE_SE	CSP_Trough_6h_Storage	101931	0	10.699999809265137	28.969999313354492	0	0	62358	0.4239889979362488
1113953	CA_SCE_SE	Central_PV	101752	0	1.149999976158142	34.83000183105469	0	0	63725.5	0.2979680001735687
1113954	CA_SCE_SE	CSP_Trough_No_Storage	101752	0	1.149999976158142	41.5099983215332	0	0	63725.5	0.2553440034389496
1113955	CA_SCE_SE	CSP_Trough_6h_Storage	101752	0	1.149999976158142	28.969999313354492	0	0	63725.5	0.399401992559433
1114007	CA_SCE_SE	Central_PV	102010	0	8.369999885559082	34.83000183105469	0	0	77491.9	0.3055399954319
1114008	CA_SCE_SE	CSP_Trough_No_Storage	102010	0	8.369999885559082	41.5099983215332	0	0	77491.9	0.2664160132408142
1114009	CA_SCE_SE	CSP_Trough_6h_Storage	102010	0	8.369999885559082	29.100000381469727	0	0	77491.9	0.4186750054359436
1114367	CA_SCE_SE	Central_PV	101847	0	4.429999828338623	34.83000183105469	0	0	52371.7	0.3004089891910553
1114368	CA_SCE_SE	CSP_Trough_No_Storage	101847	0	4.429999828338623	41.5099983215332	0	0	52371.7	0.25680598616600037
1114369	CA_SCE_SE	CSP_Trough_6h_Storage	101847	0	4.429999828338623	28.969999313354492	0	0	52371.7	0.4054419994354248
1114776	CA_SCE_SE	CSP_Trough_No_Storage	101778	0	11.779999732971191	41.2599983215332	0	0	57106.3	0.23598000407218933
1114777	CA_SCE_SE	CSP_Trough_6h_Storage	101778	0	11.779999732971191	28.969999313354492	0	0	57106.3	0.37273499369621277
1114820	CA_SCE_SE	Central_PV	101867	0	57.72999954223633	35.650001525878906	0	0	60894.6	0.30198198556900024
1114821	CA_SCE_SE	CSP_Trough_No_Storage	101867	0	57.72999954223633	41.2599983215332	0	0	60894.6	0.2642099857330322
1114822	CA_SCE_SE	CSP_Trough_6h_Storage	101867	0	57.72999954223633	28.850000381469727	0	0	60894.6	0.41388100385665894
1114877	CA_SCE_SE	Central_PV	101768	0	2.119999885559082	34.369998931884766	0	0	74964.5	0.3109549880027771
1114878	CA_SCE_SE	CSP_Trough_No_Storage	101768	0	2.119999885559082	42.029998779296875	0	0	74964.5	0.26979899406433105
1114879	CA_SCE_SE	CSP_Trough_6h_Storage	101768	0	2.119999885559082	29.469999313354492	0	0	74964.5	0.42427700757980347
1115237	CA_SCE_SE	Central_PV	101918	0	2.930000066757202	35.06999969482422	0	0	66934.1	0.29835501313209534
1115238	CA_SCE_SE	CSP_Trough_No_Storage	101918	0	2.930000066757202	41.2599983215332	0	0	66934.1	0.25758400559425354
1115239	CA_SCE_SE	CSP_Trough_6h_Storage	101918	0	2.930000066757202	28.969999313354492	0	0	66934.1	0.4031429886817932
1115255	CA_SCE_SE	Central_PV	101885	0	53.130001068115234	35.880001068115234	0	0	69226.4	0.3025769889354706
1115256	CA_SCE_SE	CSP_Trough_No_Storage	101885	0	53.130001068115234	41.0099983215332	0	0	69226.4	0.2663330137729645
1115257	CA_SCE_SE	CSP_Trough_6h_Storage	101885	0	53.130001068115234	28.729999542236328	0	0	69226.4	0.41885998845100403
1115693	CA_SCE_SE	Central_PV	101716	0	7.320000171661377	34.599998474121094	0	0	95020.2	0.29780399799346924
1115694	CA_SCE_SE	CSP_Trough_No_Storage	101716	0	7.320000171661377	41.5099983215332	0	0	95020.2	0.2516869902610779
1115695	CA_SCE_SE	CSP_Trough_6h_Storage	101716	0	7.320000171661377	29.100000381469727	0	0	95020.2	0.3949649930000305
1116602	CA_SCE_SE	Central_PV	101756	0	9.460000038146973	34.25	0	0	80683	0.31205201148986816
1116603	CA_SCE_SE	CSP_Trough_No_Storage	101756	0	9.460000038146973	42.290000915527344	0	0	80683	0.26331400871276855
1116604	CA_SCE_SE	CSP_Trough_6h_Storage	101756	0	9.460000038146973	29.600000381469727	0	0	80683	0.41609498858451843
1116933	CA_SCE_SE	CSP_Trough_No_Storage	101800	0	4.539999961853027	41.2599983215332	0	0	65700.2	0.23325300216674805
1116934	CA_SCE_SE	CSP_Trough_6h_Storage	101800	0	4.539999961853027	28.969999313354492	0	0	65700.2	0.36648398637771606
1117001	CA_SCE_SE	Central_PV	101792	0	4.059999942779541	35.529998779296875	0	0	65936.3	0.31070899963378906
1117002	CA_SCE_SE	CSP_Trough_No_Storage	101792	0	4.059999942779541	41.2599983215332	0	0	65936.3	0.27697399258613586
1117003	CA_SCE_SE	CSP_Trough_6h_Storage	101792	0	4.059999942779541	28.969999313354492	0	0	65936.3	0.43613699078559875
1117833	CA_SCE_SE	CSP_Trough_No_Storage	101743	0	5.579999923706055	41.5099983215332	0	0	43857.5	0.24588699638843536
1117834	CA_SCE_SE	CSP_Trough_6h_Storage	101743	0	5.579999923706055	29.100000381469727	0	0	43857.5	0.3889389932155609
1117904	CA_SCE_SE	Central_PV	101892	0	32.68000030517578	35.7599983215332	0	0	58494.6	0.3084140121936798
1117905	CA_SCE_SE	CSP_Trough_No_Storage	101892	0	32.68000030517578	41.0099983215332	0	0	58494.6	0.2778739929199219
1117906	CA_SCE_SE	CSP_Trough_6h_Storage	101892	0	32.68000030517578	28.850000381469727	0	0	58494.6	0.4370189905166626
1117919	CA_SCE_SE	Central_PV	101851	0	1.5299999713897705	34.720001220703125	0	0	63119.3	0.30689099431037903
1117920	CA_SCE_SE	CSP_Trough_No_Storage	101851	0	1.5299999713897705	41.5099983215332	0	0	63119.3	0.26860499382019043
1117921	CA_SCE_SE	CSP_Trough_6h_Storage	101851	0	1.5299999713897705	29.100000381469727	0	0	63119.3	0.42109400033950806
1118220	CA_SCE_SE	CSP_Trough_No_Storage	101812	0	1.75	41.5099983215332	0	0	52035.6	0.23304900527000427
1118221	CA_SCE_SE	CSP_Trough_6h_Storage	101812	0	1.75	28.969999313354492	0	0	52035.6	0.3679789900779724
1118348	CA_SCE_SE	Central_PV	101757	0	17.670000076293945	35.40999984741211	0	0	50277.7	0.30750900506973267
1118349	CA_SCE_SE	CSP_Trough_No_Storage	101757	0	17.670000076293945	41.2599983215332	0	0	50277.7	0.2696000039577484
1118350	CA_SCE_SE	CSP_Trough_6h_Storage	101757	0	17.670000076293945	28.850000381469727	0	0	50277.7	0.4239700138568878
1118678	CA_SCE_SE	Central_PV	101965	0	50.220001220703125	35.529998779296875	0	0	39289.8	0.29740801453590393
1118679	CA_SCE_SE	CSP_Trough_No_Storage	101965	0	50.220001220703125	41.0099983215332	0	0	39289.8	0.26762399077415466
1118680	CA_SCE_SE	CSP_Trough_6h_Storage	101965	0	50.220001220703125	28.729999542236328	0	0	39289.8	0.41905999183654785
1118717	CA_SCE_SE	Central_PV	102171	0	3.3399999141693115	35.06999969482422	0	0	53473.5	0.3035149872303009
1118718	CA_SCE_SE	CSP_Trough_No_Storage	102171	0	3.3399999141693115	41.5099983215332	0	0	53473.5	0.26826998591423035
1118719	CA_SCE_SE	CSP_Trough_6h_Storage	102171	0	3.3399999141693115	28.969999313354492	0	0	53473.5	0.4220559895038605
1118723	CA_SCE_SE	Central_PV	102118	0	9.720000267028809	35.18000030517578	0	0	44497.6	0.2999359965324402
1118724	CA_SCE_SE	CSP_Trough_No_Storage	102118	0	9.720000267028809	41.2599983215332	0	0	44497.6	0.2663869857788086
1118725	CA_SCE_SE	CSP_Trough_6h_Storage	102118	0	9.720000267028809	28.969999313354492	0	0	44497.6	0.41691499948501587
1118741	CA_SCE_SE	Central_PV	101961	0	37.79999923706055	35.7599983215332	0	0	47389.2	0.3084140121936798
1118742	CA_SCE_SE	CSP_Trough_No_Storage	101961	0	37.79999923706055	41.0099983215332	0	0	47389.2	0.2778739929199219
1118743	CA_SCE_SE	CSP_Trough_6h_Storage	101961	0	37.79999923706055	28.850000381469727	0	0	47389.2	0.4370189905166626
1118747	CA_SCE_SE	Central_PV	102034	0	34.810001373291016	34.95000076293945	0	0	70616.3	0.3056809902191162
1118748	CA_SCE_SE	CSP_Trough_No_Storage	102034	0	34.810001373291016	41.5099983215332	0	0	70616.3	0.27100300788879395
1118749	CA_SCE_SE	CSP_Trough_6h_Storage	102034	0	34.810001373291016	29.100000381469727	0	0	70616.3	0.42361700534820557
1118762	CA_SCE_SE	Central_PV	102055	0	7.059999942779541	35.7599983215332	0	0	57694	0.3070470094680786
1118763	CA_SCE_SE	CSP_Trough_No_Storage	102055	0	7.059999942779541	41.5099983215332	0	0	57694	0.27108800411224365
1118764	CA_SCE_SE	CSP_Trough_6h_Storage	102055	0	7.059999942779541	28.969999313354492	0	0	57694	0.42937400937080383
1118777	CA_SCE_SE	Central_PV	102147	0	5.78000020980835	35.06999969482422	0	0	45417.7	0.3035149872303009
1118778	CA_SCE_SE	CSP_Trough_No_Storage	102147	0	5.78000020980835	41.5099983215332	0	0	45417.7	0.26826998591423035
1118779	CA_SCE_SE	CSP_Trough_6h_Storage	102147	0	5.78000020980835	28.969999313354492	0	0	45417.7	0.4220559895038605
1118798	CA_SCE_SE	Central_PV	102004	0	3.509999990463257	35.18000030517578	0	0	80130.6	0.3043909966945648
1118799	CA_SCE_SE	CSP_Trough_No_Storage	102004	0	3.509999990463257	41.2599983215332	0	0	80130.6	0.2688229978084564
1118800	CA_SCE_SE	CSP_Trough_6h_Storage	102004	0	3.509999990463257	28.969999313354492	0	0	80130.6	0.4214020073413849
1118804	CA_SCE_SE	Central_PV	101909	0	7.150000095367432	35.7599983215332	0	0	53813.4	0.3084140121936798
1118805	CA_SCE_SE	CSP_Trough_No_Storage	101909	0	7.150000095367432	41.0099983215332	0	0	53813.4	0.2778739929199219
1118806	CA_SCE_SE	CSP_Trough_6h_Storage	101909	0	7.150000095367432	28.850000381469727	0	0	53813.4	0.4370189905166626
1118810	CA_SCE_SE	Central_PV	101986	0	8.550000190734863	35.9900016784668	0	0	60022	0.3049289882183075
1118811	CA_SCE_SE	CSP_Trough_No_Storage	101986	0	8.550000190734863	41.2599983215332	0	0	60022	0.2731109857559204
1118812	CA_SCE_SE	CSP_Trough_6h_Storage	101986	0	8.550000190734863	28.969999313354492	0	0	60022	0.4312790036201477
1118822	CA_SCE_SE	Central_PV	101995	0	12.550000190734863	35.529998779296875	0	0	50035.1	0.29740801453590393
1118823	CA_SCE_SE	CSP_Trough_No_Storage	101995	0	12.550000190734863	41.0099983215332	0	0	50035.1	0.26762399077415466
1118824	CA_SCE_SE	CSP_Trough_6h_Storage	101995	0	12.550000190734863	28.729999542236328	0	0	50035.1	0.41905999183654785
1118828	CA_SCE_SE	Central_PV	101910	0	6.190000057220459	35.9900016784668	0	0	68202.8	0.3045769929885864
1118829	CA_SCE_SE	CSP_Trough_No_Storage	101910	0	6.190000057220459	41.2599983215332	0	0	68202.8	0.2794399857521057
1118830	CA_SCE_SE	CSP_Trough_6h_Storage	101910	0	6.190000057220459	28.850000381469727	0	0	68202.8	0.4378010034561157
1118849	CA_SCE_SE	Central_PV	102050	0	4.099999904632568	35.29999923706055	0	0	68439.2	0.2987479865550995
1118850	CA_SCE_SE	CSP_Trough_No_Storage	102050	0	4.099999904632568	41.5099983215332	0	0	68439.2	0.2666670083999634
1118851	CA_SCE_SE	CSP_Trough_6h_Storage	102050	0	4.099999904632568	28.969999313354492	0	0	68439.2	0.4194270074367523
1118852	CA_SCE_SE	Central_PV	101914	0	20.540000915527344	35.650001525878906	0	0	50295.9	0.3000139892101288
1118853	CA_SCE_SE	CSP_Trough_No_Storage	101914	0	20.540000915527344	41.0099983215332	0	0	50295.9	0.2611140012741089
1118854	CA_SCE_SE	CSP_Trough_6h_Storage	101914	0	20.540000915527344	28.729999542236328	0	0	50295.9	0.40859299898147583
1118855	CA_SCE_SE	Central_PV	102124	0	1.2400000095367432	35.06999969482422	0	0	43840.7	0.3035149872303009
1118856	CA_SCE_SE	CSP_Trough_No_Storage	102124	0	1.2400000095367432	41.5099983215332	0	0	43840.7	0.26826998591423035
1118857	CA_SCE_SE	CSP_Trough_6h_Storage	102124	0	1.2400000095367432	28.969999313354492	0	0	43840.7	0.4220559895038605
1118861	CA_SCE_SE	Central_PV	101962	0	10.579999923706055	35.9900016784668	0	0	61277	0.3045769929885864
1118862	CA_SCE_SE	CSP_Trough_No_Storage	101962	0	10.579999923706055	41.2599983215332	0	0	61277	0.2794399857521057
1118863	CA_SCE_SE	CSP_Trough_6h_Storage	101962	0	10.579999923706055	28.850000381469727	0	0	61277	0.4378010034561157
1118867	CA_SCE_SE	Central_PV	102036	0	6.210000038146973	35.7599983215332	0	0	59118.5	0.3070470094680786
1118868	CA_SCE_SE	CSP_Trough_No_Storage	102036	0	6.210000038146973	41.5099983215332	0	0	59118.5	0.27108800411224365
1118869	CA_SCE_SE	CSP_Trough_6h_Storage	102036	0	6.210000038146973	28.969999313354492	0	0	59118.5	0.42937400937080383
1118870	CA_SCE_SE	Central_PV	102054	0	2.1600000858306885	35.7599983215332	0	0	56299.9	0.3070470094680786
1118871	CA_SCE_SE	CSP_Trough_No_Storage	102054	0	2.1600000858306885	41.5099983215332	0	0	56299.9	0.27108800411224365
1118872	CA_SCE_SE	CSP_Trough_6h_Storage	102054	0	2.1600000858306885	28.969999313354492	0	0	56299.9	0.42937400937080383
1118882	CA_SCE_SE	Central_PV	101992	0	4.949999809265137	34.369998931884766	0	0	76562.7	0.302964985370636
1118883	CA_SCE_SE	CSP_Trough_No_Storage	101992	0	4.949999809265137	41.77000045776367	0	0	76562.7	0.25595900416374207
1118884	CA_SCE_SE	CSP_Trough_6h_Storage	101992	0	4.949999809265137	29.350000381469727	0	0	76562.7	0.40129899978637695
1118885	CA_SCE_SE	Central_PV	102095	0	31.209999084472656	34.95000076293945	0	0	55277.6	0.3056809902191162
1118886	CA_SCE_SE	CSP_Trough_No_Storage	102095	0	31.209999084472656	41.5099983215332	0	0	55277.6	0.27100300788879395
1118887	CA_SCE_SE	CSP_Trough_6h_Storage	102095	0	31.209999084472656	29.100000381469727	0	0	55277.6	0.42361700534820557
1118888	CA_SCE_SE	Central_PV	102044	0	3.700000047683716	35.40999984741211	0	0	60221	0.2983950078487396
1118889	CA_SCE_SE	CSP_Trough_No_Storage	102044	0	3.700000047683716	41.2599983215332	0	0	60221	0.26633501052856445
1118890	CA_SCE_SE	CSP_Trough_6h_Storage	102044	0	3.700000047683716	28.850000381469727	0	0	60221	0.41833698749542236
1118891	CA_SCE_SE	Central_PV	101957	0	3.5299999713897705	34.25	0	0	63769.6	0.3089039921760559
1118892	CA_SCE_SE	CSP_Trough_No_Storage	101957	0	3.5299999713897705	42.029998779296875	0	0	63769.6	0.264970988035202
1118893	CA_SCE_SE	CSP_Trough_6h_Storage	101957	0	3.5299999713897705	29.350000381469727	0	0	63769.6	0.4186440110206604
1191209156	CA_SCE_VLY	Biomass_IGCC	0	0	0	0.10367000102996826	12.5	0	64303.2	0
1191209186	CA_SCE_VLY	Bio_Gas	0	0	0	0.07327079772949219	13.5	0	64303.2	0
1191209439	CA_SCE_VLY	Compressed_Air_Energy_Storage	0	0	100000	0	4.91	0	64303.2	0
1191209488	CA_SCE_VLY	CCGT	0	0	0	0	6.705	0	64303.2	0
1191209538	CA_SCE_VLY	Gas_Combustion_Turbine	0	0	0	0	10.39	0	64303.2	0
1191209738	CA_SCE_VLY	Battery_Storage	0	0	0	0	0	0	64303.2	0
1191209788	CA_SCE_VLY	CCGT_CCS	0	0	0	0	10.08	0	64303.2	0
1191209838	CA_SCE_VLY	Gas_Combustion_Turbine_CCS	0	0	0	0	15.6199	0	64303.2	0
1191210031	CA_SCE_VLY	Biomass_IGCC_CCS	0	0	0	0.07743660360574722	16.3208	0	64303.2	0
1191210409	CA_SCE_VLY	Coal_Steam_Turbine_Cogen	0	1157630680	38.20000076293945	0	10.7147	1.73631	0	0
1191210422	CA_SCE_VLY	Bio_Solid_Steam_Turbine_Cogen	0	1157630706	7.5	0	13.99	6.56697	0	0
1191210645	CA_SCE_VLY	Coal_Steam_Turbine_Cogen_CCS	0	1157630680	38.20000076293945	0	14.4053	2.33437	0	0
1191210658	CA_SCE_VLY	Bio_Solid_Steam_Turbine_Cogen_CCS	0	1157630706	7.5	0	18.2662	8.57423	0	0
1000465	CA_SCE_VLY	Commercial_PV	101769	0	200.2449951171875	1	0	0	0	0.21816399693489075
1000809	CA_SCE_VLY	Commercial_PV	100028	0	40.73759841918945	1	0	0	0	0.17388099431991577
1000810	CA_SCE_VLY	Residential_PV	101710	0	95.97899627685547	1	0	0	0	0.21017299592494965
1000831	CA_SCE_VLY	Commercial_PV	102190	0	20.90329933166504	1	0	0	0	0.22772100567817688
1001085	CA_SCE_VLY	Commercial_PV	100100	0	95.60320281982422	1	0	0	0	0.17996999621391296
1001212	CA_SCE_VLY	Residential_PV	100551	0	30.601999282836914	1	0	0	0	0.18205499649047852
1001231	CA_SCE_VLY	Commercial_PV	100000	0	10.260199546813965	1	0	0	0	0.12903599441051483
1001250	CA_SCE_VLY	Residential_PV	101326	0	36.16600036621094	1	0	0	0	0.18371699750423431
1001253	CA_SCE_VLY	Commercial_PV	101472	0	437.11199951171875	1	0	0	0	0.1893630027770996
1001315	CA_SCE_VLY	Commercial_PV	104187	0	48.1619987487793	1	0	0	0	0.18575400114059448
1001320	CA_SCE_VLY	Residential_PV	100034	0	243.4250030517578	1	0	0	0	0.1458670049905777
1001323	CA_SCE_VLY	Commercial_PV	100036	0	19.752399444580078	1	0	0	0	0.15031400322914124
1001340	CA_SCE_VLY	Residential_PV	102236	0	23.64699935913086	1	0	0	0	0.13587599992752075
1001364	CA_SCE_VLY	Residential_PV	100759	0	77.89600372314453	1	0	0	0	0.14944200217723846
1001399	CA_SCE_VLY	Commercial_PV	102060	0	47.33760070800781	1	0	0	0	0.19665800034999847
1001612	CA_SCE_VLY	Residential_PV	101721	0	33.38399887084961	1	0	0	0	0.20888400077819824
1001635	CA_SCE_VLY	Commercial_PV	100416	0	8.283599853515625	1	0	0	0	0.19353799521923065
1001725	CA_SCE_VLY	Commercial_PV	100124	0	5088.81982421875	1	0	0	0	0.1872439980506897
1112084	CA_SCE_VLY	Central_PV	100704	0	17.1299991607666	33.060001373291016	0	0	42354.8	0.25501999258995056
1112085	CA_SCE_VLY	CSP_Trough_No_Storage	100704	0	17.1299991607666	39.130001068115234	0	0	42354.8	0.21048200130462646
1112086	CA_SCE_VLY	CSP_Trough_6h_Storage	100704	0	17.1299991607666	27.34000015258789	0	0	42354.8	0.33319199085235596
1115093	CA_SCE_VLY	Central_PV	100652	0	34.31999969482422	33.18000030517578	0	0	44749.3	0.25498801469802856
1115094	CA_SCE_VLY	CSP_Trough_No_Storage	100652	0	34.31999969482422	38.470001220703125	0	0	44749.3	0.2115750014781952
1115095	CA_SCE_VLY	CSP_Trough_6h_Storage	100652	0	34.31999969482422	27.020000457763672	0	0	44749.3	0.3361859917640686
1117238	CA_SCE_VLY	Central_PV	100689	0	36.15999984741211	33.060001373291016	0	0	37869.9	0.2507129907608032
1117239	CA_SCE_VLY	CSP_Trough_No_Storage	100689	0	36.15999984741211	38.68000030517578	0	0	37869.9	0.20648400485515594
1117240	CA_SCE_VLY	CSP_Trough_6h_Storage	100689	0	36.15999984741211	27.1299991607666	0	0	37869.9	0.3287869989871979
1191182583	CA_SDGE	Wind	2687	0	30	0	0	0	78682.8	0.21507300436496735
1191182585	CA_SDGE	Wind	2673	0	30	0	0	0	73229	0.20018500089645386
1191182586	CA_SDGE	Wind	2716	0	120	0	0	0	76296.5	0.29276999831199646
1191182587	CA_SDGE	Wind	2741	0	270	0	0	0	75750.6	0.3022899925708771
1191182589	CA_SDGE	Wind	2817	0	30	0	0	0	90471.6	0.19758300483226776
1191182590	CA_SDGE	Wind	2794	0	60	0	0	0	79575.8	0.20954099297523499
1191182591	CA_SDGE	Wind	2849	0	60	0	0	0	95513	0.2316489964723587
1191182594	CA_SDGE	Wind	2674	0	30	0	0	0	82501.3	0.19648300111293793
1191182595	CA_SDGE	Wind	2581	0	30	0	0	0	64197.9	0.13073399662971497
1191182596	CA_SDGE	Wind	2437	0	30	0	0	0	42599	0.017722399905323982
1191182597	CA_SDGE	Wind	2648	0	60	0	0	0	76655.6	0.17441900074481964
1191209144	CA_SDGE	Biomass_IGCC	0	0	0	0.10367000102996826	12.5	0	68590	0
1191209196	CA_SDGE	Bio_Gas	0	0	0	0.07327079772949219	13.5	0	68590	0
1191209440	CA_SDGE	Compressed_Air_Energy_Storage	0	0	100000	0	4.91	0	68590	0
1191209489	CA_SDGE	CCGT	0	0	0	0	6.705	0	68590	0
1191209539	CA_SDGE	Gas_Combustion_Turbine	0	0	0	0	10.39	0	68590	0
1191209739	CA_SDGE	Battery_Storage	0	0	0	0	0	0	68590	0
1191209789	CA_SDGE	CCGT_CCS	0	0	0	0	10.08	0	68590	0
1191209839	CA_SDGE	Gas_Combustion_Turbine_CCS	0	0	0	0	15.6199	0	68590	0
1191210019	CA_SDGE	Biomass_IGCC_CCS	0	0	0	0.07743660360574722	16.3208	0	68590	0
1191210367	CA_SDGE	Bio_Gas_Internal_Combustion_Engine_Cogen	0	1157630590	0.5	0	11.9734	2.16904	0	0
1191210373	CA_SDGE	Gas_Combustion_Turbine_Cogen	0	1157630598	1.600000023841858	0	5.53066	12.3604	0	0
1191210377	CA_SDGE	Gas_Combustion_Turbine_Cogen	0	1157630602	3.5	0	12.1896	4.17856	0	0
1191210395	CA_SDGE	Gas_Combustion_Turbine_Cogen	0	1157630655	3	0	18.3958	28.6667	0	0
1191210406	CA_SDGE	Gas_Internal_Combustion_Engine_Cogen	0	1157630672	3.200000047683716	0	7.0075	5.6975	0	0
1191210412	CA_SDGE	CCGT_Cogen	0	1157630686	25.600000381469727	0	7.70253	2.73206	0	0
1191210413	CA_SDGE	CCGT_Cogen	0	1157630687	55.099998474121094	0	7.96587	2.39802	0	0
1191210414	CA_SDGE	CCGT_Cogen	0	1157630688	38.5	0	6.78868	4.02771	0	0
1191210415	CA_SDGE	Bio_Gas_Internal_Combustion_Engine_Cogen	0	1157630689	1.2000000476837158	0	4.65093	6.79782	0	0
1191210420	CA_SDGE	CCGT_Cogen	0	1157630702	14.300000190734863	0	5.47346	6.23788	0	0
1191210446	CA_SDGE	Bio_Gas_Internal_Combustion_Engine_Cogen	0	1157630735	4.599999904632568	0	4.705	8.35047	0	0
1191210481	CA_SDGE	Gas_Combustion_Turbine_Cogen	0	1157630784	4.599999904632568	0	7.49986	0	0	0
1191210496	CA_SDGE	Gas_Combustion_Turbine_Cogen	0	1157630801	28	0	5.30455	7.28752	0	0
1191210529	CA_SDGE	CCGT_Cogen	0	1157630854	41.20000076293945	0	7.77972	0.897172	0	0
1191210543	CA_SDGE	Bio_Gas_Internal_Combustion_Engine_Cogen	0	1157630871	6.400000095367432	0	11.7248	0	0	0
1191210609	CA_SDGE	Gas_Combustion_Turbine_Cogen_CCS	0	1157630598	1.600000023841858	0	8.31455	18.5821	0	0
1191210613	CA_SDGE	Gas_Combustion_Turbine_Cogen_CCS	0	1157630602	3.5	0	18.3253	6.28186	0	0
1191210631	CA_SDGE	Gas_Combustion_Turbine_Cogen_CCS	0	1157630655	3	0	27.6554	43.0962	0	0
1191210642	CA_SDGE	Gas_Internal_Combustion_Engine_Cogen_CCS	0	1157630672	3.200000047683716	0	10.5348	8.56537	0	0
1191210648	CA_SDGE	CCGT_Cogen_CCS	0	1157630686	25.600000381469727	0	11.5796	4.10726	0	0
1191210649	CA_SDGE	CCGT_Cogen_CCS	0	1157630687	55.099998474121094	0	11.9755	3.60508	0	0
1191210650	CA_SDGE	CCGT_Cogen_CCS	0	1157630688	38.5	0	10.2058	6.05508	0	0
1191210656	CA_SDGE	CCGT_Cogen_CCS	0	1157630702	14.300000190734863	0	8.22856	9.37775	0	0
1191210717	CA_SDGE	Gas_Combustion_Turbine_Cogen_CCS	0	1157630784	4.599999904632568	0	11.275	0	0	0
1191210732	CA_SDGE	Gas_Combustion_Turbine_Cogen_CCS	0	1157630801	28	0	7.97463	10.9557	0	0
1191210765	CA_SDGE	CCGT_Cogen_CCS	0	1157630854	41.20000076293945	0	11.6957	1.34877	0	0
1000318	CA_SDGE	Residential_PV	100639	0	350.5320129394531	1	0	0	0	0.1695449948310852
1000319	CA_SDGE	Commercial_PV	100639	0	94.03949737548828	1	0	0	0	0.17649100720882416
1000340	CA_SDGE	Residential_PV	102569	0	148.83700561523438	1	0	0	0	0.16753900051116943
1000389	CA_SDGE	Commercial_PV	101319	0	35.01750183105469	1	0	0	0	0.16821099817752838
1000390	CA_SDGE	Residential_PV	101315	0	75.11399841308594	1	0	0	0	0.16393999755382538
1000416	CA_SDGE	Residential_PV	102255	0	44.512001037597656	1	0	0	0	0.18458600342273712
1000575	CA_SDGE	Commercial_PV	104081	0	24.9242000579834	1	0	0	0	0.21471700072288513
