ampl.tab 3 1
load_area	period	breakpoint_id	price_dollars_per_mmbtu_surplus_adjusted
UT_N	2045	2	1.7117
UT_N	2045	3	4.7202
UT_N	2045	4	5.2655
UT_N	2045	5	5.3241
UT_N	2045	6	77.5458
UT_N	2045	7	1972.56
UT_N	2045	8	2078.9832
UT_N	2045	9	999999999
UT_S	2015	1	1.5635
UT_S	2015	2	2.2952
UT_S	2015	3	3.7919
UT_S	2015	4	3.8197
UT_S	2015	5	4.4046
UT_S	2015	6	314.6342
UT_S	2015	7	336.7748
UT_S	2015	8	348.9256
UT_S	2015	9	424.7767
UT_S	2015	10	852.7602
UT_S	2015	11	1274.0371
UT_S	2015	12	1330.329
UT_S	2015	13	1495.381
UT_S	2015	14	1897.5985
UT_S	2015	15	999999999
UT_S	2025	1	1.6453
UT_S	2025	2	2.8306
UT_S	2025	3	3.8626
UT_S	2025	4	4.4208
UT_S	2025	5	439.4516
UT_S	2025	6	595.2844
UT_S	2025	7	1141.0237
UT_S	2025	8	1220.8451
UT_S	2025	9	1277.6131
UT_S	2025	10	1444.0444
UT_S	2025	11	1849.6206
UT_S	2025	12	999999999
UT_S	2035	1	1.6453
UT_S	2035	2	2.8306
UT_S	2035	3	3.8626
UT_S	2035	4	4.4208
UT_S	2035	5	439.4516
UT_S	2035	6	595.2844
UT_S	2035	7	1141.0237
UT_S	2035	8	1220.8451
UT_S	2035	9	1277.6131
UT_S	2035	10	1444.0444
UT_S	2035	11	1849.6206
UT_S	2035	12	999999999
UT_S	2045	1	1.6453
UT_S	2045	2	2.8306
UT_S	2045	3	3.8626
UT_S	2045	4	4.4208
UT_S	2045	5	439.4516
UT_S	2045	6	595.2844
UT_S	2045	7	1141.0237
UT_S	2045	8	1220.8451
UT_S	2045	9	1277.6131
UT_S	2045	10	1444.0444
UT_S	2045	11	1849.6206
UT_S	2045	12	999999999
WA_ID_AVA	2015	1	0.6636
WA_ID_AVA	2015	2	1.3422
WA_ID_AVA	2015	3	1.888
WA_ID_AVA	2015	4	3.4282
WA_ID_AVA	2015	5	5.7638
WA_ID_AVA	2015	6	6.0345
WA_ID_AVA	2015	7	91.9439
WA_ID_AVA	2015	8	95.014
WA_ID_AVA	2015	9	164.8783
WA_ID_AVA	2015	10	191.8038
WA_ID_AVA	2015	11	216.9337
WA_ID_AVA	2015	12	246.1385
WA_ID_AVA	2015	13	266.5699
WA_ID_AVA	2015	14	286.8172
WA_ID_AVA	2015	15	357.6794
WA_ID_AVA	2015	16	404.4942
WA_ID_AVA	2015	17	432.8479
WA_ID_AVA	2015	18	999999999
WA_ID_AVA	2025	1	0.6636
WA_ID_AVA	2025	2	1.5237
WA_ID_AVA	2025	3	2.1067
WA_ID_AVA	2025	4	3.0679
WA_ID_AVA	2025	5	6.2334
WA_ID_AVA	2025	6	6.3374
WA_ID_AVA	2025	7	102.9176
WA_ID_AVA	2025	8	104.0232
WA_ID_AVA	2025	9	179.5652
WA_ID_AVA	2025	10	208.0591
WA_ID_AVA	2025	11	233.9431
WA_ID_AVA	2025	12	264.3518
WA_ID_AVA	2025	13	285.5822
WA_ID_AVA	2025	14	306.5206
WA_ID_AVA	2025	15	380.3402
WA_ID_AVA	2025	16	429.1124
WA_ID_AVA	2025	17	458.5861
WA_ID_AVA	2025	18	999999999
WA_ID_AVA	2035	1	0.6636
WA_ID_AVA	2035	2	1.5237
WA_ID_AVA	2035	3	2.1067
WA_ID_AVA	2035	4	3.0679
WA_ID_AVA	2035	5	6.2334
WA_ID_AVA	2035	6	6.3374
WA_ID_AVA	2035	7	102.9176
WA_ID_AVA	2035	8	104.0232
WA_ID_AVA	2035	9	179.5652
WA_ID_AVA	2035	10	208.0591
WA_ID_AVA	2035	11	233.9431
WA_ID_AVA	2035	12	264.3518
WA_ID_AVA	2035	13	285.5822
WA_ID_AVA	2035	14	306.5206
WA_ID_AVA	2035	15	380.3402
WA_ID_AVA	2035	16	429.1124
WA_ID_AVA	2035	17	458.5861
WA_ID_AVA	2035	18	999999999
WA_ID_AVA	2045	1	0.6636
WA_ID_AVA	2045	2	1.5237
WA_ID_AVA	2045	3	2.1067
WA_ID_AVA	2045	4	3.0679
WA_ID_AVA	2045	5	6.2334
WA_ID_AVA	2045	6	6.3374
WA_ID_AVA	2045	7	102.9176
WA_ID_AVA	2045	8	104.0232
WA_ID_AVA	2045	9	179.5652
WA_ID_AVA	2045	10	208.0591
WA_ID_AVA	2045	11	233.9431
WA_ID_AVA	2045	12	264.3518
WA_ID_AVA	2045	13	285.5822
WA_ID_AVA	2045	14	306.5206
WA_ID_AVA	2045	15	380.3402
WA_ID_AVA	2045	16	429.1124
WA_ID_AVA	2045	17	458.5861
WA_ID_AVA	2045	18	999999999
WA_N_CEN	2015	1	1.3286
WA_N_CEN	2015	2	1.7643
WA_N_CEN	2015	3	2.2237
WA_N_CEN	2015	4	2.7408
WA_N_CEN	2015	5	3.7047
WA_N_CEN	2015	6	3.7968
WA_N_CEN	2015	7	8.0537
WA_N_CEN	2015	8	8.0569
WA_N_CEN	2015	9	8.9104
WA_N_CEN	2015	10	16.8349
WA_N_CEN	2015	11	4314.8242
WA_N_CEN	2015	12	999999999
WA_N_CEN	2025	1	1.3832
WA_N_CEN	2025	2	1.9302
WA_N_CEN	2025	3	2.552
WA_N_CEN	2025	4	4.3708
WA_N_CEN	2025	5	4.6804
WA_N_CEN	2025	6	5.8444
WA_N_CEN	2025	7	6.5587
WA_N_CEN	2025	8	8.8649
WA_N_CEN	2025	9	101.1603
WA_N_CEN	2025	10	1808113.3437
WA_N_CEN	2025	11	999999999
WA_N_CEN	2035	1	1.3832
WA_N_CEN	2035	2	1.9302
WA_N_CEN	2035	3	2.552
WA_N_CEN	2035	4	4.3708
WA_N_CEN	2035	5	4.6804
WA_N_CEN	2035	6	5.8444
WA_N_CEN	2035	7	6.5587
WA_N_CEN	2035	8	8.8649
WA_N_CEN	2035	9	101.1603
WA_N_CEN	2035	10	1808113.3437
WA_N_CEN	2035	11	999999999
WA_N_CEN	2045	1	1.3832
WA_N_CEN	2045	2	1.9302
WA_N_CEN	2045	3	2.552
WA_N_CEN	2045	4	4.3708
WA_N_CEN	2045	5	4.6804
WA_N_CEN	2045	6	5.8444
WA_N_CEN	2045	7	6.5587
WA_N_CEN	2045	8	8.8649
WA_N_CEN	2045	9	101.1603
WA_N_CEN	2045	10	1808113.3437
WA_N_CEN	2045	11	999999999
WA_SEATAC	2015	1	1.5423
WA_SEATAC	2015	2	1.9504
WA_SEATAC	2015	3	5.9751
WA_SEATAC	2015	4	8.7812
WA_SEATAC	2015	5	9.5485
WA_SEATAC	2015	6	10.7184
WA_SEATAC	2015	7	12.2545
WA_SEATAC	2015	8	12.5052
WA_SEATAC	2015	9	64.8207
WA_SEATAC	2015	10	405.9929
WA_SEATAC	2015	11	999999999
WA_SEATAC	2025	1	1.5633
WA_SEATAC	2025	2	2.0436
WA_SEATAC	2025	3	10.0338
WA_SEATAC	2025	4	12.0652
WA_SEATAC	2025	5	12.8506
WA_SEATAC	2025	6	68.2711
WA_SEATAC	2025	7	382.6851
WA_SEATAC	2025	8	999999999
WA_SEATAC	2035	1	1.5633
WA_SEATAC	2035	2	2.0436
WA_SEATAC	2035	3	10.0338
WA_SEATAC	2035	4	12.0652
WA_SEATAC	2035	5	12.8506
WA_SEATAC	2035	6	68.2711
WA_SEATAC	2035	7	382.6851
WA_SEATAC	2035	8	999999999
WA_SEATAC	2045	1	1.5633
WA_SEATAC	2045	2	2.0436
WA_SEATAC	2045	3	10.0338
WA_SEATAC	2045	4	12.0652
WA_SEATAC	2045	5	12.8506
WA_SEATAC	2045	6	68.2711
WA_SEATAC	2045	7	382.6851
WA_SEATAC	2045	8	999999999
WA_W	2015	1	0.6636
WA_W	2015	2	1.6478
WA_W	2015	3	3.3259
WA_W	2015	4	6.2645
WA_W	2015	5	6.4424
WA_W	2015	6	56.5918
WA_W	2015	7	58.0297
WA_W	2015	8	104.8429
WA_W	2015	9	107.5982
WA_W	2015	10	124.6263
WA_W	2015	11	130.3283
WA_W	2015	12	142.8366
WA_W	2015	13	161.2749
WA_W	2015	14	174.7991
WA_W	2015	15	178.7915
WA_W	2015	16	999999999
WA_W	2025	1	0.6636
WA_W	2025	2	1.648
WA_W	2025	3	3.3263
WA_W	2025	4	6.2705
WA_W	2025	5	6.4478
WA_W	2025	6	56.6098
WA_W	2025	7	58.0466
WA_W	2025	8	104.7344
WA_W	2025	9	107.4904
WA_W	2025	10	124.5239
WA_W	2025	11	130.2274
WA_W	2025	12	142.7392
WA_W	2025	13	161.1832
WA_W	2025	14	174.7115
WA_W	2025	15	178.7048
WA_W	2025	16	999999999
WA_W	2035	1	0.6636
WA_W	2035	2	1.648
WA_W	2035	3	3.3263
WA_W	2035	4	6.2705
WA_W	2035	5	6.4478
WA_W	2035	6	56.6098
WA_W	2035	7	58.0466
WA_W	2035	8	104.7344
WA_W	2035	9	107.4904
WA_W	2035	10	124.5239
WA_W	2035	11	130.2274
WA_W	2035	12	142.7392
WA_W	2035	13	161.1832
WA_W	2035	14	174.7115
WA_W	2035	15	178.7048
WA_W	2035	16	999999999
WA_W	2045	1	0.6636
WA_W	2045	2	1.648
WA_W	2045	3	3.3263
WA_W	2045	4	6.2705
WA_W	2045	5	6.4478
WA_W	2045	6	56.6098
WA_W	2045	7	58.0466
WA_W	2045	8	104.7344
WA_W	2045	9	107.4904
WA_W	2045	10	124.5239
WA_W	2045	11	130.2274
WA_W	2045	12	142.7392
WA_W	2045	13	161.1832
WA_W	2045	14	174.7115
WA_W	2045	15	178.7048
WA_W	2045	16	999999999
WY_NE	2015	1	0.6636
WY_NE	2015	2	1.5924
WY_NE	2015	3	2.0618
WY_NE	2015	4	3.6548
WY_NE	2015	5	3.7296
WY_NE	2015	6	4.378
WY_NE	2015	7	5.4629
WY_NE	2015	8	6.7677
WY_NE	2015	9	26.0576
WY_NE	2015	10	30.3228
WY_NE	2015	11	31.9472
WY_NE	2015	12	2031.6932
WY_NE	2015	13	999999999
WY_NE	2025	1	0.6636
WY_NE	2025	2	1.717
WY_NE	2025	3	3.4088
WY_NE	2025	4	5.8769
WY_NE	2025	5	20.8354
WY_NE	2025	6	21.3588
WY_NE	2025	7	2301.6954
WY_NE	2025	8	999999999
WY_NE	2035	1	0.6636
WY_NE	2035	2	1.717
WY_NE	2035	3	3.4088
WY_NE	2035	4	5.8769
WY_NE	2035	5	20.8354
WY_NE	2035	6	21.3588
WY_NE	2035	7	2301.6954
WY_NE	2035	8	999999999
WY_NE	2045	1	0.6636
WY_NE	2045	2	1.717
WY_NE	2045	3	3.4088
WY_NE	2045	4	5.8769
WY_NE	2045	5	20.8354
WY_NE	2045	6	21.3588
WY_NE	2045	7	2301.6954
WY_NE	2045	8	999999999
WY_NW	2015	1	0.6636
WY_NW	2015	2	2.3636
WY_NW	2015	3	2.6661
WY_NW	2015	4	4.2026
WY_NW	2015	5	4.288
WY_NW	2015	6	4.8176
WY_NW	2015	7	4336.8723
WY_NW	2015	8	21456.8738
WY_NW	2015	9	999999999
WY_NW	2025	1	0.6636
WY_NW	2025	2	2.2253
WY_NW	2025	3	2.2374
WY_NW	2025	4	2.9096
WY_NW	2025	5	4.5517
WY_NW	2025	6	5.0342
WY_NW	2025	7	675.9295
WY_NW	2025	8	999999999
WY_NW	2035	1	0.6636
WY_NW	2035	2	2.2253
WY_NW	2035	3	2.2374
WY_NW	2035	4	2.9096
WY_NW	2035	5	4.5517
WY_NW	2035	6	5.0342
WY_NW	2035	7	675.9295
WY_NW	2035	8	999999999
WY_NW	2045	1	0.6636
WY_NW	2045	2	2.2253
WY_NW	2045	3	2.2374
WY_NW	2045	4	2.9096
WY_NW	2045	5	4.5517
WY_NW	2045	6	5.0342
WY_NW	2045	7	675.9295
WY_NW	2045	8	999999999
WY_SE	2015	1	0.6636
WY_SE	2015	2	1.3933
WY_SE	2015	3	1.9802
WY_SE	2015	4	2.2255
WY_SE	2015	5	3.8033
WY_SE	2015	6	3.8246
WY_SE	2015	7	5.9687
WY_SE	2015	8	6.5976
WY_SE	2015	9	6.8567
WY_SE	2015	10	24.4709
WY_SE	2015	11	25.8789
WY_SE	2015	12	32.0217
WY_SE	2015	13	37.4137
WY_SE	2015	14	39.4943
WY_SE	2015	15	999999999
WY_SE	2025	1	0.6636
WY_SE	2025	2	1.3933
WY_SE	2025	3	1.9802
WY_SE	2025	4	2.2429
WY_SE	2025	5	3.4745
WY_SE	2025	6	6.4953
WY_SE	2025	7	6.999
WY_SE	2025	8	7.4452
WY_SE	2025	9	16.6487
WY_SE	2025	10	20.5047
WY_SE	2025	11	24.8717
WY_SE	2025	12	25.4883
WY_SE	2025	13	35.46
WY_SE	2025	14	999999999
WY_SE	2035	1	0.6636
WY_SE	2035	2	1.3933
WY_SE	2035	3	1.9802
WY_SE	2035	4	2.2429
WY_SE	2035	5	3.4745
WY_SE	2035	6	6.4953
WY_SE	2035	7	6.999
WY_SE	2035	8	7.4452
WY_SE	2035	9	16.6487
WY_SE	2035	10	20.5047
WY_SE	2035	11	24.8717
WY_SE	2035	12	25.4883
WY_SE	2035	13	35.46
WY_SE	2035	14	999999999
WY_SE	2045	1	0.6636
WY_SE	2045	2	1.3933
WY_SE	2045	3	1.9802
WY_SE	2045	4	2.2429
WY_SE	2045	5	3.4745
WY_SE	2045	6	6.4953
WY_SE	2045	7	6.999
WY_SE	2045	8	7.4452
WY_SE	2045	9	16.6487
WY_SE	2045	10	20.5047
WY_SE	2045	11	24.8717
WY_SE	2045	12	25.4883
WY_SE	2045	13	35.46
WY_SE	2045	14	999999999
WY_SW	2015	1	0.6636
WY_SW	2015	2	1.5963
WY_SW	2015	3	1.7919
WY_SW	2015	4	2.7789
WY_SW	2015	5	3.6184
WY_SW	2015	6	8.4121
WY_SW	2015	7	9.9607
WY_SW	2015	8	12.4814
WY_SW	2015	9	999999999
WY_SW	2025	1	0.6636
WY_SW	2025	2	1.5963
WY_SW	2025	3	1.7919
WY_SW	2025	4	2.77
WY_SW	2025	5	3.6201
WY_SW	2025	6	8.8071
WY_SW	2025	7	9.7895
WY_SW	2025	8	12.4819
WY_SW	2025	9	999999999
WY_SW	2035	1	0.6636
WY_SW	2035	2	1.5963
WY_SW	2035	3	1.7919
WY_SW	2035	4	2.77
WY_SW	2035	5	3.6201
WY_SW	2035	6	8.8071
WY_SW	2035	7	9.7895
WY_SW	2035	8	12.4819
WY_SW	2035	9	999999999
WY_SW	2045	1	0.6636
WY_SW	2045	2	1.5963
WY_SW	2045	3	1.7919
WY_SW	2045	4	2.77
WY_SW	2045	5	3.6201
WY_SW	2045	6	8.8071
WY_SW	2045	7	9.7895
WY_SW	2045	8	12.4819
WY_SW	2045	9	999999999
