ampl.tab 4 1
project_id	load_area	technology	date	avg_capacity_factor_hydro
5000212	CA_PGE_N	Hydro_NonPumped_EP	20201219	0.2222
5000212	CA_PGE_N	Hydro_NonPumped_EP	20301208	0.2222
5000212	CA_PGE_N	Hydro_NonPumped_EP	20301220	0.2222
5000212	CA_PGE_N	Hydro_NonPumped_EP	20401207	0.2222
5000212	CA_PGE_N	Hydro_NonPumped_EP	20401212	0.2222
5000212	CA_PGE_N	Hydro_NonPumped_EP	20501206	0.2222
5000212	CA_PGE_N	Hydro_NonPumped_EP	20501221	0.2222
5000213	CA_PGE_N	Hydro_NonPumped_EP	20201214	0.1305
5000213	CA_PGE_N	Hydro_NonPumped_EP	20201219	0.1305
5000213	CA_PGE_N	Hydro_NonPumped_EP	20301208	0.1305
5000213	CA_PGE_N	Hydro_NonPumped_EP	20301220	0.1305
5000213	CA_PGE_N	Hydro_NonPumped_EP	20401207	0.1305
5000213	CA_PGE_N	Hydro_NonPumped_EP	20401212	0.1305
5000213	CA_PGE_N	Hydro_NonPumped_EP	20501206	0.1305
5000213	CA_PGE_N	Hydro_NonPumped_EP	20501221	0.1305
5000214	CA_PGE_N	Hydro_NonPumped_EP	20201214	0.2286
5000214	CA_PGE_N	Hydro_NonPumped_EP	20201219	0.2286
5000214	CA_PGE_N	Hydro_NonPumped_EP	20301208	0.2286
5000214	CA_PGE_N	Hydro_NonPumped_EP	20301220	0.2286
5000214	CA_PGE_N	Hydro_NonPumped_EP	20401207	0.2286
5000214	CA_PGE_N	Hydro_NonPumped_EP	20401212	0.2286
5000214	CA_PGE_N	Hydro_NonPumped_EP	20501206	0.2286
5000214	CA_PGE_N	Hydro_NonPumped_EP	20501221	0.2286
5000215	CA_PGE_N	Hydro_NonPumped_EP	20201214	0.4927
5000215	CA_PGE_N	Hydro_NonPumped_EP	20201219	0.4927
5000215	CA_PGE_N	Hydro_NonPumped_EP	20301208	0.4927
5000215	CA_PGE_N	Hydro_NonPumped_EP	20301220	0.4927
5000215	CA_PGE_N	Hydro_NonPumped_EP	20401207	0.4927
5000215	CA_PGE_N	Hydro_NonPumped_EP	20401212	0.4927
5000215	CA_PGE_N	Hydro_NonPumped_EP	20501206	0.4927
5000215	CA_PGE_N	Hydro_NonPumped_EP	20501221	0.4927
5000216	CA_PGE_N	Hydro_NonPumped_EP	20201214	0.3875
5000216	CA_PGE_N	Hydro_NonPumped_EP	20201219	0.3875
5000216	CA_PGE_N	Hydro_NonPumped_EP	20301208	0.3875
5000216	CA_PGE_N	Hydro_NonPumped_EP	20301220	0.3875
5000216	CA_PGE_N	Hydro_NonPumped_EP	20401207	0.3875
5000216	CA_PGE_N	Hydro_NonPumped_EP	20401212	0.3875
5000216	CA_PGE_N	Hydro_NonPumped_EP	20501206	0.3875
5000216	CA_PGE_N	Hydro_NonPumped_EP	20501221	0.3875
5000217	CA_PGE_N	Hydro_NonPumped_EP	20201214	0.3750
5000217	CA_PGE_N	Hydro_NonPumped_EP	20201219	0.3750
5000217	CA_PGE_N	Hydro_NonPumped_EP	20301208	0.3750
5000217	CA_PGE_N	Hydro_NonPumped_EP	20301220	0.3750
5000217	CA_PGE_N	Hydro_NonPumped_EP	20401207	0.3750
5000217	CA_PGE_N	Hydro_NonPumped_EP	20401212	0.3750
5000217	CA_PGE_N	Hydro_NonPumped_EP	20501206	0.3750
5000217	CA_PGE_N	Hydro_NonPumped_EP	20501221	0.3750
5000218	CA_PGE_N	Hydro_NonPumped_EP	20201214	0.6857
5000218	CA_PGE_N	Hydro_NonPumped_EP	20201219	0.6857
5000218	CA_PGE_N	Hydro_NonPumped_EP	20301208	0.6857
5000218	CA_PGE_N	Hydro_NonPumped_EP	20301220	0.6857
5000218	CA_PGE_N	Hydro_NonPumped_EP	20401207	0.6857
5000218	CA_PGE_N	Hydro_NonPumped_EP	20401212	0.6857
5000218	CA_PGE_N	Hydro_NonPumped_EP	20501206	0.6857
5000218	CA_PGE_N	Hydro_NonPumped_EP	20501221	0.6857
5000219	CA_PGE_N	Hydro_NonPumped_EP	20201214	0.1453
5000219	CA_PGE_N	Hydro_NonPumped_EP	20201219	0.1453
5000219	CA_PGE_N	Hydro_NonPumped_EP	20301208	0.1453
5000219	CA_PGE_N	Hydro_NonPumped_EP	20301220	0.1453
5000219	CA_PGE_N	Hydro_NonPumped_EP	20401207	0.1453
5000219	CA_PGE_N	Hydro_NonPumped_EP	20401212	0.1453
5000219	CA_PGE_N	Hydro_NonPumped_EP	20501206	0.1453
5000219	CA_PGE_N	Hydro_NonPumped_EP	20501221	0.1453
5000220	CA_PGE_N	Hydro_NonPumped_EP	20201214	0.5419
5000220	CA_PGE_N	Hydro_NonPumped_EP	20201219	0.5419
5000220	CA_PGE_N	Hydro_NonPumped_EP	20301208	0.5419
5000220	CA_PGE_N	Hydro_NonPumped_EP	20301220	0.5419
5000220	CA_PGE_N	Hydro_NonPumped_EP	20401207	0.5419
5000220	CA_PGE_N	Hydro_NonPumped_EP	20401212	0.5419
5000220	CA_PGE_N	Hydro_NonPumped_EP	20501206	0.5419
5000220	CA_PGE_N	Hydro_NonPumped_EP	20501221	0.5419
5000221	CA_PGE_N	Hydro_NonPumped_EP	20201214	0.5419
5000221	CA_PGE_N	Hydro_NonPumped_EP	20201219	0.5419
5000221	CA_PGE_N	Hydro_NonPumped_EP	20301208	0.5419
5000221	CA_PGE_N	Hydro_NonPumped_EP	20301220	0.5419
5000221	CA_PGE_N	Hydro_NonPumped_EP	20401207	0.5419
5000221	CA_PGE_N	Hydro_NonPumped_EP	20401212	0.5419
5000221	CA_PGE_N	Hydro_NonPumped_EP	20501206	0.5419
5000221	CA_PGE_N	Hydro_NonPumped_EP	20501221	0.5419
5000222	CA_PGE_N	Hydro_NonPumped_EP	20201214	0.3674
5000222	CA_PGE_N	Hydro_NonPumped_EP	20201219	0.3674
5000222	CA_PGE_N	Hydro_NonPumped_EP	20301208	0.3674
5000222	CA_PGE_N	Hydro_NonPumped_EP	20301220	0.3674
5000222	CA_PGE_N	Hydro_NonPumped_EP	20401207	0.3674
5000222	CA_PGE_N	Hydro_NonPumped_EP	20401212	0.3674
5000222	CA_PGE_N	Hydro_NonPumped_EP	20501206	0.3674
5000222	CA_PGE_N	Hydro_NonPumped_EP	20501221	0.3674
5000223	CA_PGE_S	Hydro_NonPumped_EP	20201214	0.2882
5000223	CA_PGE_S	Hydro_NonPumped_EP	20201219	0.2882
5000223	CA_PGE_S	Hydro_NonPumped_EP	20301208	0.2882
5000223	CA_PGE_S	Hydro_NonPumped_EP	20301220	0.2882
5000223	CA_PGE_S	Hydro_NonPumped_EP	20401207	0.2882
5000223	CA_PGE_S	Hydro_NonPumped_EP	20401212	0.2882
5000223	CA_PGE_S	Hydro_NonPumped_EP	20501206	0.2882
5000223	CA_PGE_S	Hydro_NonPumped_EP	20501221	0.2882
5000224	CA_PGE_S	Hydro_NonPumped_EP	20201214	0.2957
5000224	CA_PGE_S	Hydro_NonPumped_EP	20201219	0.2957
5000224	CA_PGE_S	Hydro_NonPumped_EP	20301208	0.2957
5000224	CA_PGE_S	Hydro_NonPumped_EP	20301220	0.2957
5000224	CA_PGE_S	Hydro_NonPumped_EP	20401207	0.2957
5000224	CA_PGE_S	Hydro_NonPumped_EP	20401212	0.2957
5000224	CA_PGE_S	Hydro_NonPumped_EP	20501206	0.2957
5000224	CA_PGE_S	Hydro_NonPumped_EP	20501221	0.2957
5000225	CA_PGE_S	Hydro_NonPumped_EP	20201214	0.2351
5000225	CA_PGE_S	Hydro_NonPumped_EP	20201219	0.2351
5000225	CA_PGE_S	Hydro_NonPumped_EP	20301208	0.2351
5000225	CA_PGE_S	Hydro_NonPumped_EP	20301220	0.2351
5000225	CA_PGE_S	Hydro_NonPumped_EP	20401207	0.2351
5000225	CA_PGE_S	Hydro_NonPumped_EP	20401212	0.2351
5000225	CA_PGE_S	Hydro_NonPumped_EP	20501206	0.2351
5000225	CA_PGE_S	Hydro_NonPumped_EP	20501221	0.2351
5000226	CA_PGE_S	Hydro_NonPumped_EP	20201214	0.2036
5000226	CA_PGE_S	Hydro_NonPumped_EP	20201219	0.2036
5000226	CA_PGE_S	Hydro_NonPumped_EP	20301208	0.2036
5000226	CA_PGE_S	Hydro_NonPumped_EP	20301220	0.2036
5000226	CA_PGE_S	Hydro_NonPumped_EP	20401207	0.2036
5000226	CA_PGE_S	Hydro_NonPumped_EP	20401212	0.2036
5000226	CA_PGE_S	Hydro_NonPumped_EP	20501206	0.2036
5000226	CA_PGE_S	Hydro_NonPumped_EP	20501221	0.2036
5000227	CA_SCE_CEN	Hydro_NonPumped_EP	20201214	0.3406
5000227	CA_SCE_CEN	Hydro_NonPumped_EP	20201219	0.3406
5000227	CA_SCE_CEN	Hydro_NonPumped_EP	20301208	0.3406
5000227	CA_SCE_CEN	Hydro_NonPumped_EP	20301220	0.3406
5000227	CA_SCE_CEN	Hydro_NonPumped_EP	20401207	0.3406
5000227	CA_SCE_CEN	Hydro_NonPumped_EP	20401212	0.3406
5000227	CA_SCE_CEN	Hydro_NonPumped_EP	20501206	0.3406
5000227	CA_SCE_CEN	Hydro_NonPumped_EP	20501221	0.3406
5000228	CA_SCE_CEN	Hydro_NonPumped_EP	20201214	0.2930
5000228	CA_SCE_CEN	Hydro_NonPumped_EP	20201219	0.2930
5000228	CA_SCE_CEN	Hydro_NonPumped_EP	20301208	0.2930
5000228	CA_SCE_CEN	Hydro_NonPumped_EP	20301220	0.2930
5000228	CA_SCE_CEN	Hydro_NonPumped_EP	20401207	0.2930
5000228	CA_SCE_CEN	Hydro_NonPumped_EP	20401212	0.2930
5000228	CA_SCE_CEN	Hydro_NonPumped_EP	20501206	0.2930
5000228	CA_SCE_CEN	Hydro_NonPumped_EP	20501221	0.2930
5000229	CA_SCE_CEN	Hydro_NonPumped_EP	20201214	0.3425
5000229	CA_SCE_CEN	Hydro_NonPumped_EP	20201219	0.3425
5000229	CA_SCE_CEN	Hydro_NonPumped_EP	20301208	0.3425
5000229	CA_SCE_CEN	Hydro_NonPumped_EP	20301220	0.3425
5000229	CA_SCE_CEN	Hydro_NonPumped_EP	20401207	0.3425
5000229	CA_SCE_CEN	Hydro_NonPumped_EP	20401212	0.3425
5000229	CA_SCE_CEN	Hydro_NonPumped_EP	20501206	0.3425
5000229	CA_SCE_CEN	Hydro_NonPumped_EP	20501221	0.3425
5000230	CA_SCE_CEN	Hydro_NonPumped_EP	20201214	0.3425
5000230	CA_SCE_CEN	Hydro_NonPumped_EP	20201219	0.3425
5000230	CA_SCE_CEN	Hydro_NonPumped_EP	20301208	0.3425
5000230	CA_SCE_CEN	Hydro_NonPumped_EP	20301220	0.3425
5000230	CA_SCE_CEN	Hydro_NonPumped_EP	20401207	0.3425
5000230	CA_SCE_CEN	Hydro_NonPumped_EP	20401212	0.3425
5000230	CA_SCE_CEN	Hydro_NonPumped_EP	20501206	0.3425
5000230	CA_SCE_CEN	Hydro_NonPumped_EP	20501221	0.3425
5000231	CA_SCE_CEN	Hydro_NonPumped_EP	20201214	0.3230
5000231	CA_SCE_CEN	Hydro_NonPumped_EP	20201219	0.3230
5000231	CA_SCE_CEN	Hydro_NonPumped_EP	20301208	0.3230
5000231	CA_SCE_CEN	Hydro_NonPumped_EP	20301220	0.3230
5000231	CA_SCE_CEN	Hydro_NonPumped_EP	20401207	0.3230
5000231	CA_SCE_CEN	Hydro_NonPumped_EP	20401212	0.3230
5000231	CA_SCE_CEN	Hydro_NonPumped_EP	20501206	0.3230
5000231	CA_SCE_CEN	Hydro_NonPumped_EP	20501221	0.3230
5000232	CA_SCE_CEN	Hydro_NonPumped_EP	20201214	0.4773
5000232	CA_SCE_CEN	Hydro_NonPumped_EP	20201219	0.4773
5000232	CA_SCE_CEN	Hydro_NonPumped_EP	20301208	0.4773
5000232	CA_SCE_CEN	Hydro_NonPumped_EP	20301220	0.4773
5000232	CA_SCE_CEN	Hydro_NonPumped_EP	20401207	0.4773
5000232	CA_SCE_CEN	Hydro_NonPumped_EP	20401212	0.4773
5000232	CA_SCE_CEN	Hydro_NonPumped_EP	20501206	0.4773
5000232	CA_SCE_CEN	Hydro_NonPumped_EP	20501221	0.4773
5000233	CA_SCE_CEN	Hydro_NonPumped_EP	20201214	0.4773
5000233	CA_SCE_CEN	Hydro_NonPumped_EP	20201219	0.4773
5000233	CA_SCE_CEN	Hydro_NonPumped_EP	20301208	0.4773
5000233	CA_SCE_CEN	Hydro_NonPumped_EP	20301220	0.4773
5000233	CA_SCE_CEN	Hydro_NonPumped_EP	20401207	0.4773
5000233	CA_SCE_CEN	Hydro_NonPumped_EP	20401212	0.4773
5000233	CA_SCE_CEN	Hydro_NonPumped_EP	20501206	0.4773
5000233	CA_SCE_CEN	Hydro_NonPumped_EP	20501221	0.4773
5000234	CA_SCE_CEN	Hydro_NonPumped_EP	20201214	0.4773
5000234	CA_SCE_CEN	Hydro_NonPumped_EP	20201219	0.4773
5000234	CA_SCE_CEN	Hydro_NonPumped_EP	20301208	0.4773
5000234	CA_SCE_CEN	Hydro_NonPumped_EP	20301220	0.4773
5000234	CA_SCE_CEN	Hydro_NonPumped_EP	20401207	0.4773
5000234	CA_SCE_CEN	Hydro_NonPumped_EP	20401212	0.4773
5000234	CA_SCE_CEN	Hydro_NonPumped_EP	20501206	0.4773
5000234	CA_SCE_CEN	Hydro_NonPumped_EP	20501221	0.4773
5000235	CA_SCE_CEN	Hydro_NonPumped_EP	20201214	0.4773
5000235	CA_SCE_CEN	Hydro_NonPumped_EP	20201219	0.4773
5000235	CA_SCE_CEN	Hydro_NonPumped_EP	20301208	0.4773
5000235	CA_SCE_CEN	Hydro_NonPumped_EP	20301220	0.4773
5000235	CA_SCE_CEN	Hydro_NonPumped_EP	20401207	0.4773
5000235	CA_SCE_CEN	Hydro_NonPumped_EP	20401212	0.4773
5000235	CA_SCE_CEN	Hydro_NonPumped_EP	20501206	0.4773
5000235	CA_SCE_CEN	Hydro_NonPumped_EP	20501221	0.4773
5000236	CA_SCE_CEN	Hydro_NonPumped_EP	20201214	0.2861
5000236	CA_SCE_CEN	Hydro_NonPumped_EP	20201219	0.2861
5000236	CA_SCE_CEN	Hydro_NonPumped_EP	20301208	0.2861
5000236	CA_SCE_CEN	Hydro_NonPumped_EP	20301220	0.2861
5000236	CA_SCE_CEN	Hydro_NonPumped_EP	20401207	0.2861
5000236	CA_SCE_CEN	Hydro_NonPumped_EP	20401212	0.2861
5000236	CA_SCE_CEN	Hydro_NonPumped_EP	20501206	0.2861
5000236	CA_SCE_CEN	Hydro_NonPumped_EP	20501221	0.2861
5000237	CA_SCE_CEN	Hydro_NonPumped_EP	20201214	0.2861
5000237	CA_SCE_CEN	Hydro_NonPumped_EP	20201219	0.2861
5000237	CA_SCE_CEN	Hydro_NonPumped_EP	20301208	0.2861
5000237	CA_SCE_CEN	Hydro_NonPumped_EP	20301220	0.2861
5000237	CA_SCE_CEN	Hydro_NonPumped_EP	20401207	0.2861
5000237	CA_SCE_CEN	Hydro_NonPumped_EP	20401212	0.2861
5000237	CA_SCE_CEN	Hydro_NonPumped_EP	20501206	0.2861
5000237	CA_SCE_CEN	Hydro_NonPumped_EP	20501221	0.2861
5000238	CA_SCE_CEN	Hydro_NonPumped_EP	20201214	0.4141
5000238	CA_SCE_CEN	Hydro_NonPumped_EP	20201219	0.4141
5000238	CA_SCE_CEN	Hydro_NonPumped_EP	20301208	0.4141
5000238	CA_SCE_CEN	Hydro_NonPumped_EP	20301220	0.4141
5000238	CA_SCE_CEN	Hydro_NonPumped_EP	20401207	0.4141
5000238	CA_SCE_CEN	Hydro_NonPumped_EP	20401212	0.4141
5000238	CA_SCE_CEN	Hydro_NonPumped_EP	20501206	0.4141
5000238	CA_SCE_CEN	Hydro_NonPumped_EP	20501221	0.4141
5000239	CA_SCE_CEN	Hydro_NonPumped_EP	20201214	0.3875
5000239	CA_SCE_CEN	Hydro_NonPumped_EP	20201219	0.3875
5000239	CA_SCE_CEN	Hydro_NonPumped_EP	20301208	0.3875
5000239	CA_SCE_CEN	Hydro_NonPumped_EP	20301220	0.3875
5000239	CA_SCE_CEN	Hydro_NonPumped_EP	20401207	0.3875
5000239	CA_SCE_CEN	Hydro_NonPumped_EP	20401212	0.3875
5000239	CA_SCE_CEN	Hydro_NonPumped_EP	20501206	0.3875
5000239	CA_SCE_CEN	Hydro_NonPumped_EP	20501221	0.3875
5000240	CA_SCE_CEN	Hydro_NonPumped_EP	20201214	0.3875
5000240	CA_SCE_CEN	Hydro_NonPumped_EP	20201219	0.3875
5000240	CA_SCE_CEN	Hydro_NonPumped_EP	20301208	0.3875
5000240	CA_SCE_CEN	Hydro_NonPumped_EP	20301220	0.3875
5000240	CA_SCE_CEN	Hydro_NonPumped_EP	20401207	0.3875
5000240	CA_SCE_CEN	Hydro_NonPumped_EP	20401212	0.3875
5000240	CA_SCE_CEN	Hydro_NonPumped_EP	20501206	0.3875
5000240	CA_SCE_CEN	Hydro_NonPumped_EP	20501221	0.3875
5000241	CA_SCE_CEN	Hydro_Pumped_EP	20201214	0.0276
5000241	CA_SCE_CEN	Hydro_Pumped_EP	20201219	0.0276
5000241	CA_SCE_CEN	Hydro_Pumped_EP	20301208	0.0276
5000241	CA_SCE_CEN	Hydro_Pumped_EP	20301220	0.0276
5000241	CA_SCE_CEN	Hydro_Pumped_EP	20401207	0.0276
5000241	CA_SCE_CEN	Hydro_Pumped_EP	20401212	0.0276
5000241	CA_SCE_CEN	Hydro_Pumped_EP	20501206	0.0276
5000241	CA_SCE_CEN	Hydro_Pumped_EP	20501221	0.0276
5000242	CA_SCE_CEN	Hydro_Pumped_EP	20201214	0.0276
5000242	CA_SCE_CEN	Hydro_Pumped_EP	20201219	0.0276
5000242	CA_SCE_CEN	Hydro_Pumped_EP	20301208	0.0276
5000242	CA_SCE_CEN	Hydro_Pumped_EP	20301220	0.0276
5000242	CA_SCE_CEN	Hydro_Pumped_EP	20401207	0.0276
5000242	CA_SCE_CEN	Hydro_Pumped_EP	20401212	0.0276
5000242	CA_SCE_CEN	Hydro_Pumped_EP	20501206	0.0276
5000242	CA_SCE_CEN	Hydro_Pumped_EP	20501221	0.0276
5000243	CA_SCE_CEN	Hydro_Pumped_EP	20201214	0.0276
5000243	CA_SCE_CEN	Hydro_Pumped_EP	20201219	0.0276
5000243	CA_SCE_CEN	Hydro_Pumped_EP	20301208	0.0276
5000243	CA_SCE_CEN	Hydro_Pumped_EP	20301220	0.0276
5000243	CA_SCE_CEN	Hydro_Pumped_EP	20401207	0.0276
5000243	CA_SCE_CEN	Hydro_Pumped_EP	20401212	0.0276
5000243	CA_SCE_CEN	Hydro_Pumped_EP	20501206	0.0276
5000243	CA_SCE_CEN	Hydro_Pumped_EP	20501221	0.0276
5000244	CA_SCE_CEN	Hydro_Pumped_EP	20201214	0.0276
5000244	CA_SCE_CEN	Hydro_Pumped_EP	20201219	0.0276
5000244	CA_SCE_CEN	Hydro_Pumped_EP	20301208	0.0276
5000244	CA_SCE_CEN	Hydro_Pumped_EP	20301220	0.0276
5000244	CA_SCE_CEN	Hydro_Pumped_EP	20401207	0.0276
5000244	CA_SCE_CEN	Hydro_Pumped_EP	20401212	0.0276
5000244	CA_SCE_CEN	Hydro_Pumped_EP	20501206	0.0276
5000244	CA_SCE_CEN	Hydro_Pumped_EP	20501221	0.0276
5000245	CA_SCE_CEN	Hydro_NonPumped_EP	20201214	0.1897
5000245	CA_SCE_CEN	Hydro_NonPumped_EP	20201219	0.1897
5000245	CA_SCE_CEN	Hydro_NonPumped_EP	20301208	0.1897
5000245	CA_SCE_CEN	Hydro_NonPumped_EP	20301220	0.1897
5000245	CA_SCE_CEN	Hydro_NonPumped_EP	20401207	0.1897
5000245	CA_SCE_CEN	Hydro_NonPumped_EP	20401212	0.1897
5000245	CA_SCE_CEN	Hydro_NonPumped_EP	20501206	0.1897
5000245	CA_SCE_CEN	Hydro_NonPumped_EP	20501221	0.1897
5000246	CA_SCE_CEN	Hydro_NonPumped_EP	20201214	0.2812
5000246	CA_SCE_CEN	Hydro_NonPumped_EP	20201219	0.2812
5000246	CA_SCE_CEN	Hydro_NonPumped_EP	20301208	0.2812
5000246	CA_SCE_CEN	Hydro_NonPumped_EP	20301220	0.2812
5000246	CA_SCE_CEN	Hydro_NonPumped_EP	20401207	0.2812
5000246	CA_SCE_CEN	Hydro_NonPumped_EP	20401212	0.2812
5000246	CA_SCE_CEN	Hydro_NonPumped_EP	20501206	0.2812
5000246	CA_SCE_CEN	Hydro_NonPumped_EP	20501221	0.2812
5000247	CA_SCE_CEN	Hydro_NonPumped_EP	20201214	0.2812
5000247	CA_SCE_CEN	Hydro_NonPumped_EP	20201219	0.2812
5000247	CA_SCE_CEN	Hydro_NonPumped_EP	20301208	0.2812
5000247	CA_SCE_CEN	Hydro_NonPumped_EP	20301220	0.2812
5000247	CA_SCE_CEN	Hydro_NonPumped_EP	20401207	0.2812
5000247	CA_SCE_CEN	Hydro_NonPumped_EP	20401212	0.2812
5000247	CA_SCE_CEN	Hydro_NonPumped_EP	20501206	0.2812
5000247	CA_SCE_CEN	Hydro_NonPumped_EP	20501221	0.2812
5000248	CA_SCE_CEN	Hydro_NonPumped_EP	20201214	0.3409
5000248	CA_SCE_CEN	Hydro_NonPumped_EP	20201219	0.3409
5000248	CA_SCE_CEN	Hydro_NonPumped_EP	20301208	0.3409
5000248	CA_SCE_CEN	Hydro_NonPumped_EP	20301220	0.3409
5000248	CA_SCE_CEN	Hydro_NonPumped_EP	20401207	0.3409
5000248	CA_SCE_CEN	Hydro_NonPumped_EP	20401212	0.3409
5000248	CA_SCE_CEN	Hydro_NonPumped_EP	20501206	0.3409
5000248	CA_SCE_CEN	Hydro_NonPumped_EP	20501221	0.3409
5000249	CA_SCE_CEN	Hydro_NonPumped_EP	20201214	0.4944
5000249	CA_SCE_CEN	Hydro_NonPumped_EP	20201219	0.4944
5000249	CA_SCE_CEN	Hydro_NonPumped_EP	20301208	0.4944
5000249	CA_SCE_CEN	Hydro_NonPumped_EP	20301220	0.4944
5000249	CA_SCE_CEN	Hydro_NonPumped_EP	20401207	0.4944
5000249	CA_SCE_CEN	Hydro_NonPumped_EP	20401212	0.4944
5000249	CA_SCE_CEN	Hydro_NonPumped_EP	20501206	0.4944
5000249	CA_SCE_CEN	Hydro_NonPumped_EP	20501221	0.4944
5000250	CA_SCE_CEN	Hydro_NonPumped_EP	20201214	0.3482
5000250	CA_SCE_CEN	Hydro_NonPumped_EP	20201219	0.3482
5000250	CA_SCE_CEN	Hydro_NonPumped_EP	20301208	0.3482
5000250	CA_SCE_CEN	Hydro_NonPumped_EP	20301220	0.3482
5000250	CA_SCE_CEN	Hydro_NonPumped_EP	20401207	0.3482
5000250	CA_SCE_CEN	Hydro_NonPumped_EP	20401212	0.3482
5000250	CA_SCE_CEN	Hydro_NonPumped_EP	20501206	0.3482
5000250	CA_SCE_CEN	Hydro_NonPumped_EP	20501221	0.3482
5000251	CA_SCE_CEN	Hydro_NonPumped_EP	20201214	0.1737
5000251	CA_SCE_CEN	Hydro_NonPumped_EP	20201219	0.1737
5000251	CA_SCE_CEN	Hydro_NonPumped_EP	20301208	0.1737
5000251	CA_SCE_CEN	Hydro_NonPumped_EP	20301220	0.1737
5000251	CA_SCE_CEN	Hydro_NonPumped_EP	20401207	0.1737
5000251	CA_SCE_CEN	Hydro_NonPumped_EP	20401212	0.1737
5000251	CA_SCE_CEN	Hydro_NonPumped_EP	20501206	0.1737
5000251	CA_SCE_CEN	Hydro_NonPumped_EP	20501221	0.1737
5000252	CA_SCE_CEN	Hydro_NonPumped_EP	20201214	0.2185
5000252	CA_SCE_CEN	Hydro_NonPumped_EP	20201219	0.2185
5000252	CA_SCE_CEN	Hydro_NonPumped_EP	20301208	0.2185
5000252	CA_SCE_CEN	Hydro_NonPumped_EP	20301220	0.2185
5000252	CA_SCE_CEN	Hydro_NonPumped_EP	20401207	0.2185
5000252	CA_SCE_CEN	Hydro_NonPumped_EP	20401212	0.2185
5000252	CA_SCE_CEN	Hydro_NonPumped_EP	20501206	0.2185
5000252	CA_SCE_CEN	Hydro_NonPumped_EP	20501221	0.2185
5000253	CA_SCE_CEN	Hydro_NonPumped_EP	20201214	0.2500
5000253	CA_SCE_CEN	Hydro_NonPumped_EP	20201219	0.2500
5000253	CA_SCE_CEN	Hydro_NonPumped_EP	20301208	0.2500
5000253	CA_SCE_CEN	Hydro_NonPumped_EP	20301220	0.2500
5000253	CA_SCE_CEN	Hydro_NonPumped_EP	20401207	0.2500
5000253	CA_SCE_CEN	Hydro_NonPumped_EP	20401212	0.2500
5000253	CA_SCE_CEN	Hydro_NonPumped_EP	20501206	0.2500
5000253	CA_SCE_CEN	Hydro_NonPumped_EP	20501221	0.2500
5000254	CA_SCE_CEN	Hydro_NonPumped_EP	20201214	0.2500
5000254	CA_SCE_CEN	Hydro_NonPumped_EP	20201219	0.2500
5000254	CA_SCE_CEN	Hydro_NonPumped_EP	20301208	0.2500
5000254	CA_SCE_CEN	Hydro_NonPumped_EP	20301220	0.2500
5000254	CA_SCE_CEN	Hydro_NonPumped_EP	20401207	0.2500
5000254	CA_SCE_CEN	Hydro_NonPumped_EP	20401212	0.2500
5000254	CA_SCE_CEN	Hydro_NonPumped_EP	20501206	0.2500
5000254	CA_SCE_CEN	Hydro_NonPumped_EP	20501221	0.2500
5000255	CA_SCE_CEN	Hydro_NonPumped_EP	20201214	0.2013
5000255	CA_SCE_CEN	Hydro_NonPumped_EP	20201219	0.2013
5000255	CA_SCE_CEN	Hydro_NonPumped_EP	20301208	0.2013
5000255	CA_SCE_CEN	Hydro_NonPumped_EP	20301220	0.2013
5000255	CA_SCE_CEN	Hydro_NonPumped_EP	20401207	0.2013
5000255	CA_SCE_CEN	Hydro_NonPumped_EP	20401212	0.2013
5000255	CA_SCE_CEN	Hydro_NonPumped_EP	20501206	0.2013
5000255	CA_SCE_CEN	Hydro_NonPumped_EP	20501221	0.2013
5000256	CA_SCE_CEN	Hydro_NonPumped_EP	20201214	0.1835
5000256	CA_SCE_CEN	Hydro_NonPumped_EP	20201219	0.1835
5000256	CA_SCE_CEN	Hydro_NonPumped_EP	20301208	0.1835
5000256	CA_SCE_CEN	Hydro_NonPumped_EP	20301220	0.1835
5000256	CA_SCE_CEN	Hydro_NonPumped_EP	20401207	0.1835
5000256	CA_SCE_CEN	Hydro_NonPumped_EP	20401212	0.1835
5000256	CA_SCE_CEN	Hydro_NonPumped_EP	20501206	0.1835
5000256	CA_SCE_CEN	Hydro_NonPumped_EP	20501221	0.1835
5000257	CA_SCE_CEN	Hydro_NonPumped_EP	20201214	0.1953
5000257	CA_SCE_CEN	Hydro_NonPumped_EP	20201219	0.1953
5000257	CA_SCE_CEN	Hydro_NonPumped_EP	20301208	0.1953
5000257	CA_SCE_CEN	Hydro_NonPumped_EP	20301220	0.1953
5000257	CA_SCE_CEN	Hydro_NonPumped_EP	20401207	0.1953
5000257	CA_SCE_CEN	Hydro_NonPumped_EP	20401212	0.1953
5000257	CA_SCE_CEN	Hydro_NonPumped_EP	20501206	0.1953
5000257	CA_SCE_CEN	Hydro_NonPumped_EP	20501221	0.1953
5000258	CA_SCE_CEN	Hydro_NonPumped_EP	20201214	0.2400
5000258	CA_SCE_CEN	Hydro_NonPumped_EP	20201219	0.2400
5000258	CA_SCE_CEN	Hydro_NonPumped_EP	20301208	0.2400
5000258	CA_SCE_CEN	Hydro_NonPumped_EP	20301220	0.2400
5000258	CA_SCE_CEN	Hydro_NonPumped_EP	20401207	0.2400
5000258	CA_SCE_CEN	Hydro_NonPumped_EP	20401212	0.2400
5000258	CA_SCE_CEN	Hydro_NonPumped_EP	20501206	0.2400
