ampl.tab 4 1
project_id	la_id	technology	hour	capacity_factor
SIC16	S8	Hydro_RoR_EP	2016010810	1.01124
SIC17	S8	Hydro_RoR_EP	2016010810	0
SIC18	S11	Hydro_RoR_EP	2016010810	0.975
SIC19	S1	Hydro_RoR_EP	2016010810	0.442825
SIC2	S3	Hydro_RoR_EP	2016010810	1.02727
SIC20	S18	Hydro_RoR_EP	2016010810	0.291829
SIC21	S18	Hydro_RoR_EP	2016010810	0.539216
SIC22	S18	Hydro_RoR_EP	2016010810	0.636364
SIC23	S1	Hydro_RoR_EP	2016010810	0.13271
SIC24	S1	Hydro_RoR_EP	2016010810	0.0828571
SIC25	S3	Hydro_RoR_EP	2016010810	0.811765
SIC26	S1	Hydro_RoR_EP	2016010810	0.5
SIC27	S1	Hydro_RoR_EP	2016010810	0.257353
SIC28	S8	Hydro_RoR_EP	2016010810	1
SIC29	S4	Hydro_RoR_EP	2016010810	0.242105
SIC3	S3	Hydro_RoR_EP	2016010810	0.54023
SIC30	S4	Hydro_RoR_EP	2016010810	0
SIC31	S1	Hydro_RoR_EP	2016010810	0.437853
SIC32	S4	Hydro_RoR_EP	2016010810	1
SIC33	S4	Hydro_RoR_EP	2016010810	1.08247
SIC34	S1	Hydro_RoR_EP	2016010810	0.84375
SIC35	S3	Hydro_RoR_EP	2016010810	0.525455
SIC36	S7	Hydro_RoR_EP	2016010810	0.373333
SIC37	S8	Hydro_RoR_EP	2016010810	0.554444
SIC38	S4	Hydro_RoR_EP	2016010810	1.01852
SIC39	S8	Hydro_RoR_EP	2016010810	1.05789
SIC4	S3	Hydro_RoR_EP	2016010810	0.636054
SIC40	S1	Hydro_RoR_EP	2016010810	0.612245
SIC41	S18	Hydro_RoR_EP	2016010810	0.636364
SIC42	S1	Hydro_RoR_EP	2016010810	0.622
SIC43	S7	Hydro_RoR_EP	2016010810	0.244898
SIC44	S1	Hydro_RoR_EP	2016010810	0.285714
SIC45	S4	Hydro_RoR_EP	2016010810	0.655738
SIC46	S4	Hydro_RoR_EP	2016010810	0.467619
SIC47	S8	Hydro_RoR_EP	2016010810	0.497738
SIC48	S3	Hydro_RoR_EP	2016010810	0
SIC49	S3	Hydro_RoR_EP	2016010810	0
SIC5	S3	Hydro_RoR_EP	2016010810	0.806616
SIC50	S4	Hydro_RoR_EP	2016010810	0.65
SIC51	S8	Hydro_RoR_EP	2016010810	0
SIC52	S8	Hydro_RoR_EP	2016010810	0.428571
SIC53	S18	Hydro_RoR_EP	2016010810	0
SIC6	S4	Hydro_RoR_EP	2016010810	0.385965
